index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, mag x, mag y, mag z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z,quatadj w, quatadj x, quatadj y, quatadj z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,abs imu accel,abs adxl accel, pad altitude, baro max alt, mag raw x, mag raw y, mag raw z, cov x, cov y, cov z, sats, status, met, filtered accel ,state,battstate,pyros fired,pyros cont,pyros state, checksum2
2674, 101,97243,97240,3088,0,0,2.694575,0.706945,42.775360,-0.040776,-1.410112,33.041756,47.091492,-8.199357,-36.115170,2.661456,0.761100,42.741257,3.650295,0.408841,0.117824,95.513645,-179.097368,-117.837770,0.631266,-0.578757,0.342060,0.386703,0.631266,-0.578757,0.342060,0.386703,2290.085693,80501.984375,60.665535,169.827179,340.294067,340.294067,334.156342,29.750000,33.406231,42.865974,42.830803,1949.791626,340.294067,0.470915,-0.081994,-0.361152,0.000957,0.000356,0.000335,0,1,0,33.134514,1,0.390000,0,0,0,202
2675, 101,97299,97298,3144,0,0,2.786998,-0.827313,40.529610,1.495240,-1.864709,30.762384,47.325344,-8.740134,-36.144402,2.503492,-0.387730,40.304783,3.663893,0.363509,0.026802,95.565726,-179.240119,-117.835339,0.631958,-0.577992,0.342689,0.386159,0.631958,-0.577992,0.342689,0.386159,2304.804443,80501.984375,61.374084,171.228790,355.012817,355.012817,342.738281,29.750000,33.406231,40.633743,40.384319,1949.791626,355.012817,0.473253,-0.087401,-0.361444,0.000957,0.000356,0.000335,0,1,0,31.327446,1,0.390000,0,0,0,202
2676, 101,97376,97374,3221,0,0,2.793283,-1.632745,38.638264,2.358105,-2.099092,28.843752,47.237648,-8.257820,-35.720551,2.819420,-1.751966,38.471443,3.784478,0.559999,-0.014843,95.638187,-179.421939,-117.834041,0.632875,-0.576986,0.343462,0.385473,0.632875,-0.576986,0.343462,0.385473,2304.804443,80501.984375,57.754257,172.947113,355.012817,355.012817,353.794312,29.750000,33.406231,38.773495,38.614380,1949.791626,355.012817,0.472376,-0.078486,-0.362613,0.000957,0.000357,0.000335,0,1,0,29.280323,1,0.390000,0,0,0,202
2677, 101,97431,97416,3276,0,0,1.323641,-0.607647,37.865807,0.865771,-2.874874,27.973675,47.266880,-8.725519,-35.895939,1.282860,-0.579202,37.844372,3.684335,0.380106,0.053525,95.693518,-179.561903,-117.831787,0.633573,-0.576210,0.344064,0.384952,0.633573,-0.576210,0.344064,0.384952,2319.888916,80501.984375,60.260899,174.249680,370.097290,370.097290,363.705322,29.750000,33.406231,37.893806,37.870537,1949.791626,370.097290,0.472669,-0.087255,-0.358959,0.000957,0.000357,0.000335,0,1,0,28.037632,1,0.390000,0,0,0,202
2678, 101,97513,97508,3358,0,0,2.314650,-0.194491,35.217800,1.096773,-1.591785,25.440342,47.339958,-7.950891,-35.983631,2.283299,-0.320715,34.646793,3.738357,0.510539,0.067568,95.765003,-179.746728,-117.826364,0.634475,-0.575183,0.344878,0.384272,0.634475,-0.575183,0.344878,0.384272,2335.483887,80501.984375,46.563839,175.771545,385.692261,385.692261,374.430634,29.750000,33.406231,35.294319,34.723431,1949.791626,385.692261,0.473400,-0.079509,-0.359836,0.000957,0.000357,0.000335,0,1,0,26.789120,1,0.380000,0,0,0,202
2679, 101,97570,97566,3415,0,0,2.049593,0.161851,33.425781,0.749704,-1.510266,23.645479,47.076878,-8.067817,-36.465946,1.948224,0.363796,32.880466,3.771207,0.364655,0.000689,95.818381,-179.890572,-117.824643,0.635173,-0.574402,0.345506,0.383722,0.635173,-0.574402,0.345506,0.383722,2351.707764,80501.984375,74.195839,176.968124,401.916138,401.916138,384.702545,29.750000,33.406231,33.488953,32.940144,1949.791626,401.916138,0.470769,-0.080678,-0.364659,0.000957,0.000357,0.000335,0,1,0,24.917017,1,0.380000,0,0,0,202
2680, 101,97643,97640,3488,0,0,1.678907,0.609010,32.079132,0.285866,-1.531353,22.290020,47.208420,-8.228588,-35.998245,1.670590,0.617496,32.052357,3.940261,0.553720,0.015189,95.888541,179.927113,-117.824411,0.636074,-0.573403,0.346284,0.383022,0.636074,-0.573403,0.346284,0.383022,2351.707764,80501.984375,78.338951,178.323547,401.916138,401.916138,397.288055,29.750000,33.406231,32.128807,32.101803,1949.791626,401.916138,0.470038,-0.082724,-0.359690,0.000957,0.000358,0.000335,0,1,0,22.361168,1,0.390000,0,0,0,202
2681, 101,97699,97698,3544,0,0,2.314159,-1.046617,31.340773,2.128143,-1.694693,21.524609,47.471500,-8.944753,-36.159019,2.963024,-0.708445,31.635902,3.876660,0.449116,0.036296,95.943510,179.776207,-117.823277,0.636800,-0.572588,0.346943,0.382439,0.636800,-0.572588,0.346943,0.382439,2368.318848,80501.984375,42.945435,179.284378,418.527222,418.527222,405.979492,29.750000,33.406231,31.443518,31.782255,1949.791626,418.527222,0.474715,-0.089448,-0.361590,0.000957,0.000358,0.000335,0,1,0,20.678879,1,0.390000,0,0,0,202
2682, 101,97776,97775,3621,0,0,1.191921,-0.543647,29.318142,1.250322,-2.277907,19.431131,47.208420,-8.652440,-36.056709,0.440385,-0.469106,28.328230,3.999565,0.483667,-0.010110,96.020008,179.583254,-117.822266,0.637757,-0.571511,0.347762,0.381710,0.637757,-0.571511,0.347762,0.381710,2368.318848,80501.984375,51.029610,180.509079,418.527222,418.527222,417.478546,29.750000,33.406231,29.347395,28.335537,1949.791626,418.527222,0.472084,-0.086524,-0.360567,0.000957,0.000358,0.000335,0,1,0,21.876474,1,0.390000,0,0,0,202
2683, 101,97831,97816,3676,0,0,1.289720,-1.104545,26.980980,1.845426,-2.233271,17.077682,46.945335,-8.301666,-36.129787,1.292434,-1.120109,26.916126,3.964813,0.460975,0.147973,96.077935,179.433550,-117.817703,0.638478,-0.570670,0.348422,0.381161,0.638478,-0.570670,0.348422,0.381161,2385.280518,80501.984375,64.922760,181.466568,435.488892,435.488892,428.048767,29.750000,33.406231,27.034361,26.970407,1949.791626,435.488892,0.469453,-0.083017,-0.361298,0.000957,0.000359,0.000335,0,1,0,17.249968,1,0.390000,0,0,0,202
