{uptime mp, euler x, euler y, euler z},
{292147,87.005087,0.486388,96.388244},
{294274,87.048958,0.598350,96.147425},
{296338,86.842980,0.918718,95.721536},
{298404,86.884350,0.936022,95.402928},
{300472,87.036506,0.940009,94.834267},
{302540,86.804738,0.852221,94.491603},
{304611,86.916281,0.818823,94.356502},
{306680,86.938978,1.033918,93.883006},
{308754,87.351105,0.817015,93.391444},
{309901,86.931943,1.023686,93.351160},
{310089,86.783427,1.040951,93.340300},
{310264,86.680189,1.012691,93.360838},
{310440,86.594518,1.045955,93.274969},
{310613,86.464376,1.121801,93.254724},
{310806,86.380952,1.146295,93.326100},
{310981,86.397993,1.147888,93.380837},
{311162,86.298586,1.085651,93.389907},
{311398,86.198989,1.131102,93.309899},
{311576,86.108796,1.220064,93.098306},
{311761,85.906335,1.286220,93.101810},
{311945,85.885667,1.290037,93.077918},
{312125,85.793665,1.248907,93.153310},
{312339,85.707611,1.305393,93.230675},
{312580,85.515232,1.194582,93.230463},
{312737,85.556869,1.183674,93.173192},
{312954,85.534746,1.367329,93.118913},
{313115,85.522991,1.404127,93.101701},
{313276,85.485999,1.344717,93.082897},
{313436,85.519002,1.266296,93.096851},
{313598,85.561889,1.240451,93.055112},
{313758,85.528783,1.342656,93.070705},
{313920,85.478902,1.306583,93.091852},
{314083,85.421413,1.448192,93.044853},
{314308,85.368547,1.378269,93.075732},
{314474,85.355761,1.386423,93.090834},
{314639,85.388081,1.379014,93.111809},
{314804,85.341704,1.284256,93.077303},
{314973,85.297943,1.275991,92.955227},
{315147,85.337531,1.249436,92.841334},
{315319,85.279160,1.287072,92.736108},
{315511,85.328071,1.174841,92.535492},
{315740,85.247441,0.959237,92.464847},
{315914,85.217688,0.918181,92.502338},
{316093,85.073476,0.872027,92.563536},
{316271,85.069077,0.874083,92.587688},
{316444,85.069760,0.954961,92.632501},
{316621,85.104799,0.882084,92.532794},
{316799,85.123056,0.818552,92.626183},
{316978,84.952855,0.913259,92.629236},
{317216,84.910419,0.872631,92.632494},
{317393,85.145200,1.448182,92.908113},
{317529,89.402429,-7.864641,92.575066},
{317664,91.954058,-20.982549,90.080708},
{317800,91.954058,-20.982549,90.080708},
{317979,92.800544,-21.824792,36.470540},
{318083,92.800544,-21.824792,36.470540},
{318193,86.449479,-11.383933,-153.080672},
{318358,96.817829,-17.566359,110.955173},
{318471,92.175028,-28.421770,54.997086},
{318581,92.175028,-28.421770,54.997086},
{318692,73.599127,-28.529704,-5.767425},
{318803,68.998462,-21.984118,-42.998247},
{318917,66.401139,-19.077687,-77.533890},
{319031,66.401139,-19.077687,-77.533890},
{319149,62.880805,-11.175362,-125.353396},
{319325,66.415769,-3.345996,-169.178158},
{319442,72.968612,-0.090800,152.489670},
{319562,72.968612,-0.090800,152.489670},
{319677,82.134165,-3.685659,113.690637},
{319799,77.981185,-23.197544,61.095065},
{319920,77.981185,-23.197544,61.095065},
{320041,56.582376,-29.680942,26.578068},
{320167,38.079411,-22.352788,3.492131},
{320381,26.739304,-0.845072,-15.494359},
{320507,25.427534,16.049577,-21.824657},
{320632,27.271328,32.463742,-26.137204},
{320762,35.366255,43.572393,-40.423382},
{320890,35.366255,43.572393,-40.423382},
{321015,52.223859,45.260160,-62.761031},
{321147,55.787428,40.111952,-64.512585},
{321281,51.021687,33.531533,-55.978636},
{321472,44.269605,30.008306,-42.185827},
{321609,42.103707,31.830232,-30.117289},
{321744,42.103707,31.830232,-30.117289},
{321879,41.462742,37.937179,-15.185623},
{322062,29.543591,40.007215,-0.867110},
{322167,29.543591,40.007215,-0.867110},
{322276,41.358950,25.801291,-6.873201},
{322382,42.865919,42.971575,-35.804371},
{322547,72.959159,47.647618,-121.088599},
{322657,72.959159,47.647618,-121.088599},
{322767,89.762442,56.370873,152.402749},
{322877,90.124770,64.124282,69.250352},
{322995,109.809764,54.384224,-44.553689},
{323111,109.809764,54.384224,-44.553689},
{323288,84.331820,39.824576,-123.729696},
{323406,84.331820,39.824576,-123.729696},
{323627,62.573747,27.669323,142.252965},
{323747,62.573747,27.669323,142.252965},
{323923,70.953678,23.616591,-70.355579},
{324044,70.953678,23.616591,-70.355579},
{324219,64.459234,30.908208,154.168612},
{324344,64.459234,30.908208,154.168612},
{324515,69.886298,32.728771,159.437338},
{324642,69.886298,32.728771,159.437338},
{324869,71.385804,34.000149,157.645042},
{324994,71.385804,34.000149,157.645042},
{325165,73.833717,35.988646,151.514578},
{325295,73.833717,35.988646,151.514578},
{325467,75.713323,37.115040,152.241160},
{325598,75.713323,37.115040,152.241160},
{325771,77.346141,37.897305,152.734723},
{325904,77.346141,37.897305,152.734723},
{326137,78.507485,38.873291,153.454557},
{326273,78.507485,38.873291,153.454557},
{326454,80.044858,39.513385,154.002420},
{326645,80.044858,39.513385,154.002420},
{326799,81.299878,40.400145,154.936134},
{326908,81.299878,40.400145,154.936134},
{327095,84.702269,42.472565,155.664232},
{327207,84.702269,42.472565,155.664232},
{327425,85.974699,43.279460,156.190129},
{327538,85.974699,43.279460,156.190129},
{327721,89.149186,45.346350,156.538715},
{327835,89.149186,45.346350,156.538715},
{328017,92.128419,47.181253,156.905455},
{328133,92.128419,47.181253,156.905455},
{328313,95.018491,49.069602,157.021213},
{328432,95.018491,49.069602,157.021213},
{328658,96.118862,49.688503,157.303437},
{328780,96.118862,49.688503,157.303437},
{328954,97.852261,51.172095,158.126160},
{329077,97.852261,51.172095,158.126160},
{329250,99.880704,52.880462,158.249869},
{329372,99.880704,52.880462,158.249869},
{329546,102.453753,54.375020,157.959750},
{329674,102.453753,54.375020,157.959750},
{329907,103.432751,54.972538,158.022396},
{330033,103.432751,54.972538,158.022396},
{330207,103.899854,55.170723,158.953802},
{330338,103.899854,55.170723,158.953802},
{330510,105.080418,55.512653,159.040176},
{330641,105.080418,55.512653,159.040176},
{330816,106.370354,55.870353,158.800682},
{330950,106.370354,55.870353,158.800682},
{331184,107.066589,56.334816,158.875541},
{331320,107.066589,56.334816,158.875541},
{331550,107.745319,56.892109,158.933666},
{331656,107.745319,56.892109,158.933666},
{331846,109.875252,57.708029,158.860228},
{331956,109.875252,57.708029,158.860228},
{332142,111.989059,58.513753,158.518158},
{332254,111.989059,58.513753,158.518158},
{332474,113.305325,58.747960,158.302693},
{332589,113.305325,58.747960,158.302693},
{332770,115.885115,59.480839,157.185971},
{332884,115.885115,59.480839,157.185971},
{333066,117.437043,60.513502,156.884500},
{333182,117.437043,60.513502,156.884500},
{333362,119.101109,61.384836,156.468555},
{333479,119.101109,61.384836,156.468555},
{333705,120.560161,61.556971,155.753134},
{333826,120.560161,61.556971,155.753134},
{334001,122.365639,61.843880,154.977375},
{334120,122.365639,61.843880,154.977375},
{334297,124.484050,62.435285,154.141810},
{334424,124.484050,62.435285,154.141810},
{334595,125.372589,62.537806,153.802295},
{334725,125.372589,62.537806,153.802295},
{334956,126.156026,62.477714,153.581557},
{335084,126.156026,62.477714,153.581557},
{335256,125.882080,62.268014,154.503783},
{335389,125.882080,62.268014,154.503783},
{335567,126.240255,61.990162,154.645632},
{335702,126.240255,61.990162,154.645632},
{335880,127.231521,61.946257,154.146646},
{336019,127.231521,61.946257,154.146646},
{336255,127.893448,61.834386,153.903860},
{336439,127.893448,61.834386,153.903860},
{336588,128.231597,61.414254,154.055572},
{336695,128.231597,61.414254,154.055572},
{336884,130.033264,61.673063,153.072722},
{336996,130.033264,61.673063,153.072722},
{337180,131.756193,62.108276,152.160127},
{337295,131.756193,62.108276,152.160127},
{337512,132.294330,61.992928,152.346727},
{337625,132.294330,61.992928,152.346727},
{337808,134.772050,62.215216,150.735650},
{337924,134.772050,62.215216,150.735650},
{338104,136.883165,62.345092,149.356279},
{338224,136.883165,62.345092,149.356279},
{338400,138.870873,62.471028,148.006907},
{338521,138.870873,62.471028,148.006907},
{338745,139.850596,62.358739,147.436013},
{338866,139.850596,62.358739,147.436013},
{339041,140.797397,62.131594,147.247376},
{339166,140.797397,62.131594,147.247376},
{339337,142.346374,62.195634,146.256330},
{339470,142.346374,62.195634,146.256330},
{339642,143.332435,61.927502,145.652896},
{339770,143.332435,61.927502,145.652896},
{340000,143.554758,61.646781,145.681883},
{340130,143.554758,61.646781,145.681883},
{340304,143.520675,61.157507,146.079578},
{340435,143.520675,61.157507,146.079578},
{340614,143.702426,60.806244,146.148508},
{340750,143.702426,60.806244,146.148508},
{340929,143.576450,60.288912,146.596364},
{341064,143.576450,60.288912,146.596364},
{341352,143.987833,59.881395,146.393944},
{341459,143.987833,59.881395,146.393944},
{341648,145.241691,59.310863,145.504189},
{341758,145.241691,59.310863,145.504189},
{341944,146.874489,59.327249,144.150801},
{342052,146.874489,59.327249,144.150801},
{342240,147.621343,59.330991,143.778952},
{342355,147.621343,59.330991,143.778952},
{342575,148.014161,58.928598,143.607746},
{342690,148.014161,58.928598,143.607746},
{342871,149.631372,58.504306,142.277171},
{342988,149.631372,58.504306,142.277171},
{343167,150.878578,58.305473,141.373072},
{343287,150.878578,58.305473,141.373072},
{343463,151.848301,58.325492,140.686515},
{343591,151.848301,58.325492,140.686515},
{343816,151.941410,58.213252,140.717033},
{343939,151.941410,58.213252,140.717033},
{344112,151.916070,57.674213,140.826398},
{344238,151.916070,57.674213,140.826398},
{344408,152.704506,57.527685,140.117765},
{344536,152.704506,57.527685,140.117765},
{344709,152.871559,57.310826,140.075514},
{344838,152.871559,57.310826,140.075514},
{345069,152.262634,57.113915,140.669822},
{345199,152.262634,57.113915,140.669822},
{345376,151.210607,56.847156,141.693845},
{345512,151.210607,56.847156,141.693845},
{345687,150.771932,56.503044,142.151208},
{345824,150.771932,56.503044,142.151208},
{346005,150.872527,55.954621,141.976492},
{346193,150.872527,55.954621,141.976492},
{346403,150.918630,55.464783,141.872987},
{346509,150.918630,55.464783,141.872987},
{346699,152.202474,54.942574,140.855590},
{346806,152.202474,54.942574,140.855590},
{346995,152.803435,54.923904,140.420630},
{347107,152.803435,54.923904,140.420630},
{347291,154.014004,54.819477,139.504196},
{347408,154.014004,54.819477,139.504196},
{347629,154.489699,54.391781,139.132019},
{347744,154.489699,54.391781,139.132019},
{347925,155.335550,53.913999,138.313189},
{348044,155.335550,53.913999,138.313189},
{348221,156.238842,53.575772,137.478089},
{348342,156.238842,53.575772,137.478089},
{348517,156.947871,53.412971,136.640216},
{348641,156.947871,53.412971,136.640216},
{348865,157.108981,53.085986,136.602076},
{348989,157.108981,53.085986,136.602076},
{349161,157.127928,52.394842,136.760331},
{349288,157.127928,52.394842,136.760331},
{349459,157.259423,52.139226,136.551109},
{349589,157.259423,52.139226,136.551109},
{349763,156.364231,51.954138,137.479304},
{349895,156.364231,51.954138,137.479304},
{350121,156.308811,51.685076,137.077211},
{350250,156.308811,51.685076,137.077211},
{350423,156.107785,51.159435,137.035042},
{350556,156.107785,51.159435,137.035042},
{350733,155.481962,50.604240,137.535052},
{350870,155.481962,50.604240,137.535052},
{351102,155.021429,50.100203,137.948361},
{351208,155.021429,50.100203,137.948361},
{351474,154.855511,49.078440,138.149619},
{351581,154.855511,49.078440,138.149619},
{351770,155.658727,48.969144,137.317811},
{351881,155.658727,48.969144,137.317811},
{352066,156.676739,48.784783,136.436539},
{352182,156.676739,48.784783,136.436539},
{352362,157.463427,48.610473,135.622709},
{352481,157.463427,48.610473,135.622709},
{352702,157.475475,48.385497,135.550104},
{352816,157.475475,48.385497,135.550104},
{352998,157.970295,47.976147,135.106333},
{353118,157.970295,47.976147,135.106333},
{353294,158.738733,47.651730,134.512912},
{353415,158.738733,47.651730,134.512912},
{353590,159.234809,47.528257,134.056382},
{353713,159.234809,47.528257,134.056382},
{353936,159.295953,47.180922,133.989460},
{354059,159.295953,47.180922,133.989460},
{354232,159.455861,46.765673,133.875683},
{354359,159.455861,46.765673,133.875683},
{354530,159.814911,46.461027,133.436611},
{354660,159.814911,46.461027,133.436611},
{354835,159.398474,45.892939,133.697934},
{354970,159.398474,45.892939,133.697934},
{355200,159.368312,45.222051,133.779555},
{355333,159.368312,45.222051,133.779555},
{355509,158.548676,44.772754,134.492463},
{355644,158.548676,44.772754,134.492463},
{355823,157.969394,44.340410,135.085897},
{356009,157.969394,44.340410,135.085897},
{356163,157.844852,43.479697,135.292182},
{356272,157.844852,43.479697,135.292182},
{356485,157.940926,42.862558,135.113723},
{356594,157.940926,42.862558,135.113723},
{356781,158.619778,42.455267,134.757078},
{356894,158.619778,42.455267,134.757078},
{357077,159.323192,42.248306,134.053760},
{357192,159.323192,42.248306,134.053760},
{357373,160.278353,41.820227,133.233222},
{357491,160.278353,41.820227,133.233222},
{357710,160.282683,41.582079,133.193729},
{357828,160.282683,41.582079,133.193729},
{358006,160.339510,41.075894,133.043506},
{358128,160.339510,41.075894,133.043506},
{358302,161.283811,40.591060,132.233337},
{358427,161.283811,40.591060,132.233337},
{358598,162.036676,40.193119,131.603689},
{358724,162.036676,40.193119,131.603689},
{358951,162.153294,39.836296,131.394876},
{359076,162.153294,39.836296,131.394876},
{359249,161.890851,39.099367,131.710499},
{359380,161.890851,39.099367,131.710499},
{359555,161.647027,38.518377,131.930746},
{359686,161.647027,38.518377,131.930746},
{359864,161.585323,37.847898,131.945103},
{359998,161.585323,37.847898,131.945103},
{360231,161.498908,37.243294,131.854398},
{360364,161.498908,37.243294,131.854398},
{360540,161.004347,36.507819,132.187943},
{360674,161.004347,36.507819,132.187943},
{360903,160.894641,36.006589,132.022789},
{361010,160.894641,36.006589,132.022789},
{361199,161.545080,35.489096,131.440598},
{361310,161.545080,35.489096,131.440598},
{361526,161.165226,35.217763,131.700582},
{361636,161.165226,35.217763,131.700582},
{362710,164.542522,35.046903,124.984826},
{363773,148.850818,60.655741,136.127446},
{364834,143.898958,106.398071,112.503707},
{365897,123.320951,161.979125,125.994437},
{366962,126.042576,-154.042486,111.009459},
{368029,136.356722,-128.344623,106.342166},
{369158,161.758455,-115.078401,128.714437},
{370227,14.736456,-52.268846,-13.152224},
{371299,31.567481,-44.489626,13.115100},
{372468,26.472174,-39.848693,6.026611},
{373543,30.299822,-33.460448,0.187252},
{374617,147.965325,-154.976678,-166.183379},
{375786,74.071113,155.890885,-108.002353},
{376862,28.844288,138.360713,-87.610980},
{377999,176.745229,43.638502,65.655480},
{379167,151.449131,36.083097,91.857015},
{380243,122.393616,20.383086,120.080490},
{381323,114.381647,3.780301,130.075502},
{382492,111.811488,-9.604444,125.989014},
{383570,112.196949,-16.780011,128.050980},
{384651,108.239217,-22.420265,128.311032},
{385820,110.516627,-9.964638,118.076540},
{387004,110.988088,-13.800172,87.498412},
{388089,114.674382,-19.242227,44.046193},
{389177,95.766315,-14.394494,56.038601},
{390345,91.082246,-25.999894,67.899136},
{391402,79.519098,-29.416976,61.423236},
{392462,73.498293,-24.653918,58.861293},
{393522,94.699364,-16.136698,71.575881},
{394582,74.751974,4.949859,-138.390274},
{395703,86.982746,16.677816,-139.803071},
{396763,83.516036,-6.716820,-139.054168},
{397827,56.103618,-17.455190,-98.952885},
{398892,66.455200,-18.812624,-107.271235},
{399958,69.065247,-28.841461,-105.567916},
{401025,90.416514,-22.140644,-117.136679},
{402094,102.348083,-23.660943,-121.527097},
{403163,107.053626,-25.366894,-118.800007},
{404293,110.081005,-32.159515,-98.132968},
{405361,129.883205,-34.772821,-96.700657},
{406430,116.461310,-54.749895,-80.809095},
{407502,92.093858,-66.275060,-98.176442},
{408574,120.516530,-44.256013,-51.547964},
{409742,177.650461,-44.735253,-83.549346},
{410821,149.818601,-65.573361,-140.403185},
{411900,149.004210,-60.251797,153.024624},
{413036,157.701787,-56.736869,110.465961},
{414113,157.640670,-60.763480,111.276766},
{415189,157.826875,-62.463118,115.308087},
{416359,163.489211,-83.994326,132.774288},
{417441,170.314346,-84.398298,137.685057},
{418524,41.652372,-103.582605,89.518782},
{419694,141.882263,-64.103429,-178.583916},
{420779,136.373019,-44.042054,136.364617},
{421921,132.191741,-23.869771,135.629170},
{423090,134.046069,-20.597282,-67.739760},
{424241,150.772068,-13.027463,-53.492706},
{425297,152.326988,11.105314,-84.832548},
{426354,164.390673,7.204279,-125.939604},
{427410,167.731401,3.525384,-120.332879},
{428519,168.807128,-0.890653,-129.269499},
{429583,18.861885,172.086561,97.985074},
{430767,34.861566,-174.742276,141.639914},
{431832,30.749710,-161.377112,121.235981},
{432894,26.378238,-154.056433,102.399323},
{433960,22.097124,-150.562013,89.610839},
{435023,19.223525,-148.319730,80.130823},
{436092,16.915816,-147.536744,73.372235},
{437163,14.559363,-147.238306,68.142864},
{438331,12.913162,-146.879502,65.000247},
{439515,11.643550,-146.871429,62.595733},
{440586,10.573514,-147.253510,60.417244},
{441658,10.105903,-147.337945,59.601180},
{442826,9.498876,-147.913074,58.875766},
{443900,12.271788,-146.572308,58.468250},
{444976,7.857806,-144.098400,127.703009},
{446055,27.324689,-146.324058,139.439254},
{447135,96.807358,-143.488163,114.210230},
{448269,111.472533,-119.903780,27.420435},
{449348,124.607526,-145.714163,-44.786206},
{450429,97.487966,-121.592708,-103.535600},
{451510,73.912633,-78.600417,105.434782},
{452686,74.301817,-63.723671,101.948968},
{453770,110.910825,-38.455533,-59.231243},
{454852,107.066057,-54.320829,-74.738259},
{455937,139.523990,-37.625914,-37.446782},
{457070,56.890391,-49.878327,-173.983264},
{458209,53.964256,-50.923585,-141.536901},
