index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired checksum2
245, 101,100529,100520,1,1,0.185365,-0.378932,9.908613,0.018105,-0.120332,0.115842,3.480067,-1.700066,13.620144,-0.199275,-0.355340,-0.095720,88.267771,179.670735,148.650516,0.669881,-0.691561,-0.191982,-0.190118,681.255249,93897.937500,-0.469757,-0.033593,1.184814,0.570801,0.530461,16.250000,20.410015,0,0.000000,0, 202
246, 101,102713,102672,1,1,0.148521,-0.286025,9.931254,0.030300,-0.014929,0.135425,3.960593,-0.739014,14.100669,0.491066,0.200685,0.517899,88.231988,179.694299,148.522327,0.669493,-0.691517,-0.192953,-0.190665,681.177612,93902.859375,0.499883,-0.026599,1.184814,0.493164,0.452245,16.375000,20.479330,0,0.000000,0, 202
247, 101,104817,104817,1,1,0.151599,-0.310197,9.916073,0.009392,-0.014872,0.121066,3.480067,-0.739014,13.139618,-0.864952,1.740748,-0.585541,88.103498,179.729557,147.733508,0.667452,-0.690862,-0.198133,-0.194835,681.262695,93896.968750,-0.146743,0.027175,1.184814,0.578247,0.511860,16.375000,20.539402,0,0.000000,0, 202
248, 101,106921,106914,1,1,0.143717,-0.297923,9.921309,-0.016819,0.016477,0.125794,3.480067,-0.258488,14.100669,0.386717,-0.880859,0.445173,88.008251,179.875627,147.588818,0.666889,-0.690920,-0.200019,-0.194633,681.423218,93898.937500,0.520970,0.182265,1.184814,0.738770,0.677048,16.500000,20.604094,0,0.000000,0, 202
249, 101,109032,109014,1,1,0.197541,-0.291276,9.940860,0.060407,-0.018178,0.145888,3.480067,-1.219540,13.620144,0.118991,-0.679039,0.681945,88.078445,179.727549,147.994271,0.667739,-0.691460,-0.196591,-0.193285,681.904785,93895.000000,1.524563,0.747455,1.267334,1.220337,0.911846,16.500000,20.668785,0,0.000000,0, 202
250, 101,111154,111121,1,1,0.091351,-0.300265,9.919106,-0.047483,0.063177,0.122756,3.960593,-0.258488,13.139618,-0.134806,0.727081,-0.635720,87.885554,179.801848,147.973357,0.666669,-0.692424,-0.197475,-0.192627,681.442810,93896.960938,-0.512511,-0.455782,1.271667,0.758362,0.806001,16.500000,20.714993,0,0.000000,0, 202
251, 101,113274,113271,1,1,0.153956,-0.312694,9.922132,0.010687,-0.032735,0.127193,2.999541,-0.258488,14.100669,0.959665,-0.510759,-0.842450,88.189415,179.715801,147.439988,0.666515,-0.690768,-0.200300,-0.196157,681.149841,93898.921875,-0.767488,-0.325264,1.271667,0.465393,0.519086,16.500000,20.770441,0,0.000000,0, 202
252, 101,115400,115384,1,1,0.130269,-0.297874,9.916847,0.014245,0.033191,0.121109,3.480067,-0.739014,13.620144,-0.365835,0.203660,-0.460600,87.953357,179.626312,147.454454,0.665887,-0.691424,-0.199471,-0.196820,680.971741,93908.734375,0.105585,0.071083,1.271667,0.287292,0.460204,16.625000,20.848991,0,0.000000,0, 202
253, 101,117536,117498,1,1,0.100613,-0.304572,9.921823,-0.060180,0.034269,0.125765,4.921645,0.702564,14.581195,-0.400050,-0.254013,-1.259462,88.013906,179.867090,146.686864,0.665355,-0.689306,-0.205391,-0.199937,681.129761,93902.820312,0.869146,0.008081,1.271667,0.445312,0.313279,16.625000,20.904438,0,0.000000,0, 202
254, 101,119750,119711,1,1,0.169466,-0.291782,9.917082,0.043123,-0.000456,0.121727,3.480067,-1.219540,14.581195,-0.046984,1.408521,-1.024120,88.056274,179.654630,147.022745,0.665812,-0.690022,-0.202060,-0.199339,681.378296,93900.835938,0.062949,0.407944,1.271667,0.693848,0.716829,16.750000,20.964504,0,0.000000,0, 202
255, 101,121884,121872,1,1,0.147347,-0.331865,9.913720,-0.030206,-0.002836,0.119321,4.441119,-0.258488,14.581195,-0.326901,-0.296796,1.357837,87.947046,179.831217,146.641839,0.664445,-0.690042,-0.204651,-0.201178,681.177612,93903.757812,-0.320974,-0.168537,1.271667,0.493164,0.593793,16.875000,21.029190,0,0.000000,0, 202
256, 101,124023,123989,1,1,0.139047,-0.320729,9.925988,0.004268,-0.020320,0.131120,2.999541,-0.739014,14.100669,0.647636,-0.705415,1.229715,88.134131,179.606969,146.041957,0.664461,-0.687899,-0.207542,-0.205457,681.040955,93901.773438,-0.107095,-0.070484,1.271667,0.356506,0.346362,16.875000,21.080013,0,0.000000,0, 202
257, 101,126169,126158,1,1,0.161356,-0.327170,9.912364,-0.011649,-0.045634,0.117963,2.999541,-1.219540,13.620144,0.309109,-0.196789,0.123731,88.176226,179.775551,145.794117,0.664581,-0.686907,-0.209933,-0.205961,681.407959,93899.773438,-0.553401,0.028978,1.271667,0.723511,0.828228,16.875000,21.140078,0,0.000000,0, 202
258, 101,128358,128321,1,1,0.101451,-0.256506,9.934139,0.013217,0.128549,0.136128,3.960593,0.222038,14.100669,-0.140634,0.144025,-0.232035,87.710264,179.560919,145.236582,0.664494,-0.684970,-0.212070,-0.210451,681.462036,93898.750000,-0.503980,-0.083474,1.271667,0.777588,0.830699,16.875000,21.204762,0,0.000000,0, 202
259, 101,130436,130397,1,1,0.116547,-0.342587,9.913585,-0.042202,0.023706,0.119069,4.441119,0.222038,12.659092,-0.962069,-0.149508,0.563259,87.853431,179.667921,145.225845,0.661750,-0.687612,-0.211761,-0.210792,681.600220,93898.718750,0.544061,0.065252,1.271667,0.915771,0.874868,17.000000,21.260202,0,0.000000,0, 202
260, 101,132520,132480,1,1,0.155483,-0.312201,9.938548,0.031005,-0.021138,0.143595,3.960593,0.702564,14.100669,-0.900226,-0.109091,1.233696,88.134651,179.519720,144.900605,0.661859,-0.686285,-0.215043,-0.211453,681.477539,93896.710938,-0.495140,-0.010698,1.271667,0.793091,0.802466,17.000000,21.315645,0,0.000000,0, 202
261, 101,134613,134570,1,1,0.134113,-0.283644,9.931973,-0.034353,0.070556,0.126264,3.960593,0.222038,13.620144,-0.586875,-0.223279,0.845550,88.040353,179.547095,144.564806,0.662936,-0.684036,-0.214467,-0.215905,681.446045,93897.656250,-0.147878,-0.053867,1.271667,0.761597,0.742846,17.250000,21.371086,0,0.000000,0, 202
262, 101,136784,136757,1,1,0.124433,-0.286790,9.930692,-0.066863,0.050947,0.134256,3.960593,-0.258488,14.100669,0.784554,-0.711138,0.304800,87.942825,-179.990880,144.491340,0.661249,-0.685393,-0.219511,-0.211663,681.525391,93903.515625,-0.801592,-0.144380,1.438965,0.840942,1.102574,17.125000,21.435766,0,0.000000,0, 202
263, 101,138877,138844,1,1,0.113251,-0.323731,9.907060,-0.016192,0.003544,0.111981,3.960593,-0.739014,13.620144,-0.292660,0.081019,-0.330930,88.079046,179.528408,144.161169,0.660517,-0.684863,-0.218454,-0.216698,681.815308,93894.609375,1.051797,-0.048478,1.438965,1.130859,1.005061,17.250000,21.491205,0,0.000000,0, 202
264, 101,140974,140933,1,1,0.226215,-0.313780,9.933680,0.184481,-0.109022,0.137898,3.480067,-0.739014,13.139618,-0.638377,-0.299741,2.213630,88.398193,178.913622,143.639206,0.660201,-0.683164,-0.217397,-0.223966,681.720764,93894.570312,0.501418,0.078214,1.438965,1.036316,0.848723,17.375000,21.537403,0,0.000000,0, 202
265, 101,143075,143029,1,1,0.091358,-0.258566,9.928704,0.124063,0.005705,0.157851,3.480067,0.702564,13.620144,-0.329547,-1.585186,-0.927853,88.103382,179.151286,143.195831,0.659478,-0.682143,-0.225764,-0.220907,681.180908,93904.351562,-0.324201,-0.154900,1.438965,0.496460,0.643493,17.375000,21.602081,0,0.000000,0, 202
266, 101,145180,145175,1,1,0.133762,-0.295693,9.924775,-0.030671,-0.041389,0.128946,3.960593,-0.739014,14.581195,0.295996,-0.170224,0.964181,88.409873,179.773502,143.220434,0.661173,-0.680676,-0.224844,-0.221305,681.489868,93900.359375,0.527081,0.263030,1.438965,0.805420,0.733243,17.375000,21.657518,0,0.000000,0, 202
267, 101,147290,147276,1,1,0.102081,-0.304634,9.929035,-0.052397,0.037204,0.133024,3.960593,0.222038,13.620144,-0.401451,-0.310160,-1.362931,88.025142,179.722330,143.242891,0.658825,-0.683033,-0.225157,-0.220724,681.208313,93899.328125,0.234222,-0.290031,1.438965,0.523865,0.571579,17.500000,21.703716,0,0.000000,0, 202
268, 101,149411,149380,1,1,0.112146,-0.268936,9.929355,0.023880,0.017559,0.132585,2.999541,-0.739014,14.581195,-0.329578,-0.785894,-0.951203,88.269519,179.448481,143.119005,0.659492,-0.681904,-0.223842,-0.223543,681.106140,93905.164062,-0.263655,-0.176766,1.438965,0.421692,0.497604,17.500000,21.773012,0,0.000000,0, 202
269, 101,151530,151528,1,1,0.125246,-0.282032,9.933543,0.047045,0.030078,0.137178,3.960593,-0.258488,14.581195,-0.673947,0.221955,-0.609864,88.093615,179.324895,142.943456,0.659259,-0.681429,-0.225666,-0.223845,681.105347,93903.132812,-0.363804,-0.054025,1.438965,0.420898,0.492615,17.500000,21.823828,0,0.000000,0, 202
270, 101,153726,153688,1,1,0.098548,-0.298966,9.917673,-0.015654,-0.021768,0.121631,3.480067,-0.739014,14.581195,-0.891656,0.451283,2.466023,88.406403,179.499516,142.794271,0.659773,-0.680382,-0.225799,-0.225378,681.142273,93904.046875,-0.038628,-0.054130,1.438965,0.457825,0.525784,17.500000,21.883883,0,0.000000,0, 202
271, 101,155846,155839,1,1,0.135852,-0.315137,9.933756,-0.017167,0.005670,0.138665,3.480067,0.222038,14.100669,-0.164893,-0.481577,-1.515259,88.048699,179.615602,142.543097,0.657388,-0.681725,-0.228076,-0.225994,681.036743,93901.031250,-0.560238,-0.177059,1.438965,0.352295,0.480134,17.500000,21.930077,0,0.000000,0, 202
272, 101,157971,157947,1,1,0.123836,-0.300461,9.914858,0.025374,0.019681,0.119130,3.480067,0.222038,14.581195,-1.230402,-0.181080,-0.104076,88.073309,179.366136,142.563520,0.657066,-0.682095,-0.227059,-0.226836,681.410217,93900.960938,0.099812,0.235114,1.438965,0.725769,0.698771,17.500000,21.985510,0,0.000000,0, 202
273, 101,160105,160059,1,1,0.125364,-0.253206,9.934899,0.065020,0.050972,0.137573,2.519016,-1.700066,13.620144,-0.303878,-0.640215,-0.526020,88.107425,179.312109,142.588163,0.657208,-0.682051,-0.226533,-0.227083,681.310486,93900.882812,0.593342,0.049721,1.438965,0.626038,0.580142,17.750000,22.040943,0,0.000000,0, 202
274, 101,162243,162225,1,1,0.181124,-0.387336,9.913624,-0.000090,-0.104239,0.121293,2.999541,-1.219540,13.620144,-0.403489,0.493634,0.998569,88.192420,179.458111,142.259440,0.657359,-0.680630,-0.229160,-0.228272,681.265076,93898.843750,0.073204,0.039691,1.438965,0.580627,0.557034,17.750000,22.091755,0,0.000000,0, 202
275, 101,164385,164344,1,1,0.140074,-0.293219,9.929693,0.008466,0.021208,0.133983,2.999541,0.222038,13.139618,0.289317,0.666936,-1.146005,88.050380,179.533626,141.599329,0.655348,-0.679962,-0.233797,-0.231320,681.174011,93901.718750,0.022531,0.200627,1.438965,0.489563,0.453906,17.750000,22.147186,0,0.000000,0, 202
276, 101,166532,166512,1,1,0.130462,-0.268146,9.924414,0.007363,0.054705,0.127739,2.999541,-0.258488,13.620144,-0.305766,0.244889,-1.997936,88.004938,179.581000,141.423151,0.654822,-0.679768,-0.235206,-0.231953,681.197449,93900.656250,0.471989,0.010072,1.438965,0.513000,0.424984,17.750000,22.197998,0,0.000000,0, 202
277, 101,168732,168732,1,1,0.132617,-0.249801,9.944132,0.050266,0.011554,0.147019,2.519016,0.222038,14.581195,0.158516,0.047075,1.107012,88.333464,179.403566,141.184013,0.655907,-0.677751,-0.234935,-0.235043,680.685547,93908.453125,-0.690326,-0.211799,1.438965,0.001099,0.207076,17.875000,22.258047,0,0.000000,0, 202
278, 101,170892,170870,1,1,0.110607,-0.272119,9.928917,-0.002610,0.011910,0.132254,3.960593,0.222038,13.139618,0.167640,-0.636807,1.335643,88.309606,179.523463,141.020484,0.655684,-0.677311,-0.236639,-0.235223,680.946899,93907.406250,0.000166,0.135321,1.438965,0.262451,0.307162,17.875000,22.295000,0,0.000000,0, 202
279, 101,172975,172955,1,1,0.125690,-0.281172,9.918008,0.009506,0.011447,0.121778,3.960593,-0.258488,14.581195,-0.017587,-0.952919,-0.123698,88.211094,179.502836,141.521615,0.656080,-0.678945,-0.233756,-0.232274,681.156250,93903.351562,0.564255,0.007928,1.438965,0.471802,0.378174,18.000000,22.364286,0,0.000000,0, 202
280, 101,175063,175043,1,1,0.125007,-0.322248,9.923925,0.007466,0.012862,0.128932,2.999541,-0.258488,13.620144,-0.226945,0.581264,-0.598278,88.026761,179.346178,140.976484,0.653543,-0.679190,-0.236465,-0.235936,681.277161,93903.281250,0.722681,0.276265,1.438965,0.592712,0.524985,18.000000,22.405859,0,0.000000,0, 202
281, 101,177149,177127,1,1,0.116874,-0.308048,9.914335,-0.003739,-0.022118,0.118783,2.999541,1.183090,13.620144,0.072909,-0.201000,0.582001,88.324386,179.412704,140.571973,0.654609,-0.676520,-0.238623,-0.238470,681.130249,93905.156250,-0.100868,0.169980,1.438965,0.445801,0.506654,18.000000,22.461287,0,0.000000,0, 202
282, 101,179245,179216,1,1,0.116759,-0.320706,9.916213,0.002242,-0.002578,0.121084,3.480067,0.702564,13.139618,0.012485,0.147817,0.798205,88.156678,179.329021,140.501813,0.653292,-0.677499,-0.238907,-0.239013,681.070801,93901.125000,-0.201273,0.059776,1.438965,0.386353,0.377632,18.125000,22.507475,0,0.000000,0, 202
283, 101,181346,181308,1,1,0.076405,-0.287264,9.933742,-0.033599,0.047060,0.137020,4.441119,-0.258488,13.620144,0.562581,-0.761004,-0.220240,88.172647,179.475023,140.318819,0.653319,-0.676730,-0.240791,-0.239230,681.307129,93901.046875,1.406032,-0.053366,1.438965,0.622681,0.331846,18.250000,22.549046,0,0.000000,0, 202
284, 101,183452,183451,1,1,0.145134,-0.287823,9.917024,0.000469,-0.020332,0.121240,3.960593,1.183090,13.620144,-0.211446,-1.294154,1.765779,88.303206,179.579375,140.272770,0.654218,-0.675675,-0.241387,-0.239154,680.920715,93901.921875,0.175959,-0.270624,1.438965,0.236267,0.194845,18.125000,22.609089,0,0.000000,0, 202
285, 101,185558,185549,1,1,0.138627,-0.264311,9.927890,0.002070,0.002615,0.131374,2.999541,-0.258488,12.659092,-0.557679,-0.240541,0.166290,88.300931,179.628415,140.272073,0.654308,-0.675586,-0.241677,-0.238865,680.982727,93901.835938,-0.333605,-0.126575,1.438965,0.298279,0.301408,18.250000,22.655277,0,0.000000,0, 202
286, 101,187740,187701,1,1,0.124966,-0.286301,9.924870,-0.010186,-0.000227,0.128780,4.441119,0.702564,13.620144,0.417259,-0.875723,-0.390387,88.270237,179.555291,140.206421,0.653833,-0.675773,-0.241710,-0.239605,681.046692,93900.734375,-1.194769,0.130513,1.438965,0.362244,0.431240,18.375000,22.710703,0,0.000000,0, 202
287, 101,189848,189847,1,1,0.112468,-0.304358,9.925531,-0.005326,0.003501,0.129832,3.960593,1.183090,13.620144,-0.451648,0.429401,-0.441158,88.217542,179.397992,139.974536,0.652743,-0.675860,-0.242087,-0.241936,681.010132,93905.578125,-0.052423,-0.000036,1.438965,0.325684,0.343099,18.250000,22.756889,0,0.000000,0, 202
288, 101,191960,191954,1,1,0.118622,-0.281856,9.923293,-0.004732,-0.018273,0.126986,3.480067,0.702564,13.620144,-0.431941,0.369893,-0.159596,88.419900,179.503341,139.912013,0.653984,-0.674403,-0.242832,-0.241906,680.969238,93903.500000,-0.121192,-0.326240,1.438965,0.284790,0.276003,18.250000,22.807693,0,0.000000,0, 202
289, 101,194072,194056,1,1,0.112995,-0.338297,9.913507,-0.026359,-0.010210,0.118880,3.480067,0.222038,14.100669,-1.355730,-0.570495,-0.013634,88.148673,179.379878,139.521408,0.651288,-0.675371,-0.245002,-0.244278,680.864075,93907.359375,-0.140597,-0.034098,1.438965,0.179626,0.278622,18.375000,22.849260,0,0.000000,0, 202
290, 101,196200,196163,1,1,0.123553,-0.323884,9.918287,-0.047254,-0.022225,0.123206,3.960593,0.222038,14.100669,-0.094316,0.052985,0.380772,88.242882,179.600453,139.495645,0.652272,-0.674322,-0.246212,-0.243332,680.923401,93905.265625,-0.212251,0.101453,1.438965,0.238953,0.288546,18.375000,22.904682,0,0.000000,0, 202
291, 101,198326,198317,1,1,0.145088,-0.302965,9.909014,0.048846,-0.041914,0.113497,4.441119,0.702564,14.100669,-0.355616,2.002467,0.480726,88.365272,179.220612,139.585817,0.651609,-0.675304,-0.245211,-0.243397,681.030212,93902.179688,0.388929,0.115704,1.438965,0.345764,0.260939,18.500000,22.960104,0,0.000000,0, 202
292, 101,200459,200431,1,1,0.094831,-0.292890,9.912702,-0.014428,0.004836,0.116469,3.960593,-0.739014,13.620144,0.284050,1.270066,0.910451,88.329461,179.400478,139.490016,0.652331,-0.674233,-0.244919,-0.244723,681.066895,93907.007812,-0.294473,0.198471,1.438965,0.382446,0.428318,18.500000,23.006289,0,0.000000,0, 202
293, 101,202602,202593,1,1,0.140068,-0.246589,9.941792,0.091884,0.031713,0.144361,3.480067,-0.739014,14.581195,-1.255571,0.988581,0.105922,88.210513,179.173402,139.930427,0.654045,-0.674366,-0.243739,-0.240929,681.859131,93897.023438,1.742760,0.640357,1.438965,1.174683,0.814954,18.625000,23.052473,0,0.000000,0, 202
294, 101,204824,204813,1,1,0.157721,-0.302369,9.927463,0.009320,-0.025765,0.132281,2.519016,-2.180591,13.620144,-0.080416,-0.653809,0.303812,88.233299,179.496101,139.232423,0.651425,-0.674028,-0.247186,-0.245421,681.545288,93898.882812,0.431485,0.041518,1.438965,0.860840,0.828508,18.500000,23.103273,0,0.000000,0, 202
295, 101,206966,206931,1,1,0.116385,-0.317344,9.901185,-0.014420,-0.000777,0.105942,2.999541,0.222038,13.139618,0.295923,-0.035482,-0.758955,88.172148,179.401066,139.441044,0.651301,-0.675022,-0.245547,-0.244661,681.610291,93896.828125,-1.122133,-0.090136,1.543762,0.925842,1.142470,18.625000,23.135603,0,0.000000,0, 202
296, 101,209156,209144,1,1,0.105204,-0.346862,9.914535,-0.032656,-0.026596,0.120069,4.441119,-0.739014,14.100669,-0.446215,0.297506,-0.409431,88.233012,179.354784,139.665320,0.652036,-0.675250,-0.243831,-0.243787,681.548828,93899.656250,-0.004556,-0.262768,1.543762,0.864380,0.934287,18.750000,23.191021,0,0.000000,0, 202
297, 101,211231,211227,1,1,0.135902,-0.307640,9.939109,-0.017943,-0.048429,0.143663,4.441119,-1.700066,14.581195,0.462429,-0.476109,0.919651,88.427249,179.531522,139.008871,0.652162,-0.672367,-0.248285,-0.246904,681.500427,93895.625000,-0.001619,0.022439,1.543762,0.815979,0.778429,18.750000,23.223349,0,0.000000,0, 202
298, 101,213307,213305,1,1,0.094007,-0.347017,9.913107,-0.035361,-0.031413,0.118512,3.960593,0.222038,14.100669,-0.444716,0.440607,0.338799,88.315972,179.290799,138.759268,0.650432,-0.672965,-0.248617,-0.249489,681.453430,93897.445312,-0.970921,-0.007617,1.543762,0.768982,0.904015,18.750000,23.283384,0,0.000000,0, 202
299, 101,215387,215386,1,1,0.093940,-0.321770,9.905517,0.000620,0.022841,0.110160,3.960593,0.222038,14.100669,-0.586539,0.052163,0.021412,88.114747,179.170041,138.496005,0.648403,-0.673787,-0.249916,-0.251250,681.690247,93894.367188,0.144617,-0.053177,1.543762,1.005798,0.922803,18.750000,23.329565,0,0.000000,0, 202
300, 101,217475,217473,1,1,0.134278,-0.335733,9.915398,-0.003525,-0.032477,0.120935,3.960593,0.222038,13.139618,0.196904,-0.239089,0.983098,88.223860,179.309008,138.295225,0.648918,-0.672436,-0.251647,-0.251813,681.724243,93896.257812,0.506949,0.156612,1.543762,1.039795,0.972721,18.875000,23.361891,0,0.000000,0, 202
301, 101,219571,219569,1,1,0.154581,-0.303200,9.937778,0.024332,-0.005044,0.142572,4.441119,-0.258488,13.620144,-0.882116,0.568292,-1.283024,88.132253,179.360426,138.243739,0.648383,-0.672732,-0.252443,-0.251602,681.506226,93900.046875,-0.504905,-0.100268,1.543762,0.821777,0.962513,18.750000,23.421925,0,0.000000,0, 202
302, 101,221734,221707,1,1,0.117767,-0.321665,9.913375,-0.022295,-0.015321,0.118254,2.999541,-0.258488,13.620144,-0.328118,0.245014,0.540530,88.249343,179.397965,138.225830,0.649116,-0.671949,-0.252504,-0.251742,681.620605,93897.945312,-0.268459,-0.056331,1.543762,0.936157,1.030201,18.875000,23.468105,0,0.000000,0, 202
303, 101,223835,223797,1,1,0.138509,-0.282921,9.920448,0.011291,0.041266,0.124356,3.480067,0.222038,14.100669,-0.120559,-0.506796,1.028735,88.009433,179.447893,138.391572,0.648183,-0.673566,-0.252340,-0.249984,681.765869,93897.828125,0.223067,0.168544,1.543762,1.081421,1.174493,19.000000,23.509666,0,0.000000,0, 202
304, 101,225934,225933,1,1,0.103135,-0.278782,9.933982,-0.015527,0.027992,0.137377,3.480067,-0.739014,14.100669,-0.655347,0.037038,0.569697,88.246550,179.454792,137.966406,0.649330,-0.670626,-0.253561,-0.253651,681.746948,93894.734375,-0.836506,-0.278135,1.608215,1.062500,1.179048,19.000000,23.555845,0,0.000000,0, 202
305, 101,228036,228029,1,1,0.098661,-0.316554,9.913360,-0.000243,-0.016444,0.117890,3.480067,1.663616,14.581195,-0.221677,0.151433,0.044906,88.356830,179.195941,137.833764,0.648418,-0.670908,-0.253414,-0.255377,682.012573,93890.671875,0.647861,0.271342,1.608215,1.328125,1.165072,19.000000,23.592787,0,0.000000,0, 202
306, 101,230142,230130,1,1,0.157525,-0.270944,9.932821,0.022530,-0.022904,0.136713,2.999541,1.663616,14.100669,-0.107079,0.287820,-0.404705,88.366078,179.485965,137.560338,0.648528,-0.669620,-0.256641,-0.255256,681.727966,93896.460938,0.004045,0.081899,1.608215,1.043518,1.018233,19.000000,23.643583,0,0.000000,0, 202
307, 101,232263,232235,1,1,0.132764,-0.272554,9.933385,0.041579,-0.000463,0.136923,2.999541,0.702564,14.100669,-0.529822,0.196603,-0.244801,88.330889,179.249039,137.032624,0.646589,-0.669150,-0.258458,-0.259538,681.512329,93901.273438,0.043811,-0.014494,1.608215,0.827881,0.931921,19.000000,23.689760,0,0.000000,0, 202
308, 101,234392,234389,1,1,0.110571,-0.327558,9.924845,-0.029343,-0.046421,0.129712,3.480067,0.702564,13.620144,-0.574566,0.204048,-0.168217,88.446695,179.354634,137.252255,0.646255,-0.670463,-0.257167,-0.258263,681.622131,93895.250000,-0.163798,0.047723,1.608215,0.937683,0.924727,19.125000,23.717466,0,0.000000,0, 202
309, 101,236519,236497,1,1,0.097442,-0.354855,9.914689,-0.052652,-0.022176,0.120351,3.480067,-0.739014,13.620144,-0.690283,-1.814260,0.284755,88.244459,179.319021,137.042978,0.646271,-0.669508,-0.258990,-0.258877,681.601440,93898.054688,-0.073924,-0.044237,1.608215,0.916992,0.936211,19.125000,23.772879,0,0.000000,0, 202
310, 101,238730,238706,1,1,0.079278,-0.297560,9.932023,-0.045030,-0.012719,0.135686,4.441119,-0.258488,14.100669,-0.022635,1.115602,-0.107403,88.504061,179.428291,137.171919,0.648330,-0.668093,-0.258272,-0.258100,681.550781,93899.937500,-0.138783,-0.003297,1.608215,0.866333,0.829488,19.250000,23.805201,0,0.000000,0, 202
311, 101,240859,240817,1,1,0.134598,-0.322355,9.924998,-0.001323,-0.054886,0.129992,4.441119,-1.219540,14.100669,-0.388172,-0.289333,0.121527,88.425330,179.310156,137.101663,0.647439,-0.668639,-0.258188,-0.259006,681.603821,93897.828125,-0.899648,0.177533,1.608215,0.919373,1.068650,19.250000,23.846760,0,0.000000,0, 202
312, 101,242992,242979,1,1,0.091389,-0.305402,9.926159,0.014053,0.019677,0.130247,3.480067,0.702564,14.581195,-0.279188,-0.203816,-0.821850,88.240054,179.098502,136.861486,0.645318,-0.669605,-0.258811,-0.261172,681.572571,93897.671875,-0.367930,-0.048597,1.608215,0.888123,0.951915,19.375000,23.897552,0,0.000000,0, 202
313, 101,245132,245095,1,1,0.131515,-0.290347,9.923517,0.005285,-0.025979,0.127600,4.441119,0.222038,14.581195,-0.408255,0.981147,-0.714069,88.410454,179.370412,136.633317,0.646430,-0.667528,-0.261295,-0.261266,681.788086,93894.601562,0.077709,0.159144,1.608215,1.103638,1.035699,19.250000,23.929874,0,0.000000,0, 202
314, 101,247276,247259,1,1,0.111723,-0.258294,9.928106,0.045452,0.012804,0.130982,3.480067,-1.219540,14.581195,-0.230998,-0.592525,0.597518,88.400898,179.180860,136.557830,0.645756,-0.667830,-0.260682,-0.262769,681.617798,93894.476562,0.000244,-0.006104,1.608215,0.933350,0.936257,19.375000,23.966814,0,0.000000,0, 202
315, 101,249469,249428,1,1,0.085283,-0.325645,9.935990,-0.075770,-0.013371,0.140393,2.519016,1.183090,14.100669,0.150409,-0.338321,0.707161,88.381787,179.492577,136.213547,0.644281,-0.667748,-0.262367,-0.264911,681.489990,93898.273438,0.174239,-0.044155,1.608215,0.805542,0.768725,19.375000,24.017605,0,0.000000,0, 202
316, 101,251550,251511,1,1,0.095020,-0.352970,9.925056,-0.147343,-0.040481,0.129609,4.921645,-0.258488,15.542247,-0.109421,-0.380130,0.086092,88.387040,179.830521,136.025102,0.643000,-0.668180,-0.263520,-0.265790,681.590271,93899.156250,0.305004,0.048189,1.608215,0.905823,0.886959,19.500000,24.049927,0,0.000000,0, 202
317, 101,253633,253594,1,1,0.137991,-0.254900,9.944520,0.082257,0.029932,0.147358,3.480067,1.183090,14.100669,0.202092,-0.174616,-0.113006,88.218150,179.082028,136.150354,0.645404,-0.666291,-0.265044,-0.263176,681.591797,93895.062500,0.170114,-0.045074,1.608215,0.907349,0.860082,19.625000,24.091482,0,0.000000,0, 202
318, 101,255783,255767,1,1,0.097958,-0.358116,9.917336,-0.007922,-0.018155,0.123264,3.960593,-0.258488,14.100669,0.027109,-0.267911,-0.131199,88.222282,179.019600,136.116914,0.643315,-0.668185,-0.262751,-0.265776,681.447144,93898.851562,0.206083,0.074240,1.608215,0.762695,0.779559,19.375000,24.142273,0,0.000000,0, 202
319, 101,257864,257852,1,1,0.147984,-0.256579,9.934285,0.073225,0.029031,0.137388,3.480067,1.183090,14.100669,-0.539945,-0.109421,-0.560751,88.176929,179.158840,135.832805,0.642725,-0.667474,-0.265299,-0.266459,681.428955,93897.734375,0.146263,-0.057221,1.608215,0.744507,0.691133,19.500000,24.179211,0,0.000000,0, 202
320, 101,259948,259936,1,1,0.125257,-0.231373,9.932441,-0.011096,0.016046,0.134906,3.960593,0.222038,14.581195,0.418725,-0.173031,0.800457,88.449768,179.642636,135.451271,0.644580,-0.663955,-0.269610,-0.266440,681.525574,93897.609375,0.636085,0.202071,1.608215,0.841125,0.799235,19.500000,24.216148,0,0.000000,0, 202
321, 101,262039,262030,1,1,0.134343,-0.281174,9.926479,0.000517,-0.011197,0.130363,3.480067,0.222038,14.581195,0.087950,-0.904533,1.293856,88.362711,179.416693,135.638787,0.643971,-0.665399,-0.267450,-0.266488,681.283325,93902.445312,-0.344258,0.017531,1.608215,0.598877,0.714273,19.625000,24.248468,0,0.000000,0, 202
322, 101,264130,264118,1,1,0.110955,-0.305158,9.924635,0.003302,-0.001033,0.128945,2.519016,-0.258488,14.100669,-0.321506,0.073127,-0.270436,88.302004,179.201119,135.434592,0.642624,-0.665751,-0.267562,-0.268738,681.388184,93900.320312,-0.231686,-0.089258,1.608215,0.703735,0.760361,19.500000,24.290022,0,0.000000,0, 202
