index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired,checksum2
1779, 101,1821495,1821483,1,1,-0.014473,-0.153664,10.025322,-0.013344,-0.025661,0.225468,-0.671822,0.082786,4.437593,0.078068,-0.475114,-0.367700,90.446929,179.246922,75.475380,-0.429959,0.435599,0.554531,0.563812,656.015442,94283.710938,0.292863,-0.004530,1.210754,-0.906494,-0.875079,20.750000,25.469584,0,5.380000,0, 202
1780, 101,1823678,1823666,1,1,-0.040904,-0.146812,10.017529,-0.013980,0.009572,0.217673,-0.191296,-1.839317,4.918118,-0.338278,0.005790,0.257663,90.390525,179.330646,74.846948,-0.427725,0.431692,0.556600,0.566470,655.984558,94280.703125,0.094830,-0.028214,1.210754,-0.937378,-0.892675,20.875000,25.474113,0,5.380000,0, 202
1781, 101,1825776,1825747,1,1,-0.067906,-0.138583,10.027986,0.012800,0.021640,0.228141,-0.191296,-0.878266,4.918118,-0.522944,-0.224862,-0.522138,90.459360,179.265432,74.710446,-0.427159,0.430926,0.557041,0.567048,656.018372,94283.632812,-0.358926,0.044292,1.210754,-0.903564,-0.838343,20.875000,25.478645,0,5.380000,0, 202
1782, 101,1827882,1827872,1,1,-0.030913,-0.139669,10.015171,-0.005009,-0.014620,0.215181,-1.632874,-2.319843,4.437593,0.089948,0.262537,-0.301609,90.477590,179.311399,73.700562,-0.422032,0.426109,0.561177,0.570438,655.826172,94285.546875,-0.615390,-0.106686,1.210754,-1.095764,-0.907228,20.750000,25.487707,0,5.380000,0, 202
1783, 101,1829987,1829946,1,1,-0.044745,-0.150471,10.027174,-0.007170,-0.013264,0.227391,-0.191296,-1.358791,4.437593,-1.403026,-0.005544,-0.499743,90.565494,179.289515,73.467816,-0.421498,0.424351,0.561241,0.572079,655.957153,94280.523438,-0.352762,-0.116703,1.210754,-0.964783,-1.041255,20.875000,25.496769,0,5.380000,0, 202
1784, 101,1832100,1832077,1,1,-0.084957,-0.143349,10.033031,0.019837,0.027280,0.233358,-0.191296,-0.878266,4.918118,-0.797007,1.011018,0.512761,90.547476,179.245747,72.999170,-0.418871,0.422335,0.562900,0.573868,655.908875,94280.523438,-0.085996,-0.079962,1.210754,-1.013062,-0.971319,20.750000,25.496769,0,5.380000,0, 202
1785, 101,1834225,1834215,1,1,-0.040116,-0.155018,10.019616,-0.018035,-0.019604,0.219860,-0.671822,-2.800369,3.957067,0.659995,-0.314567,0.638537,90.599229,179.327887,72.363518,-0.415444,0.419433,0.565445,0.575981,655.915222,94283.351562,-0.143119,-0.067651,1.210754,-1.006714,-0.969572,20.875000,25.514893,0,5.380000,0, 202
1786, 101,1836351,1836307,1,1,-0.044393,-0.153011,10.012832,0.007452,-0.014906,0.211374,0.289230,-0.397740,4.918118,0.452525,-0.485558,0.739114,90.582017,179.256307,71.952081,-0.413788,0.416996,0.566600,0.577804,655.988770,94281.335938,-0.458785,0.130399,1.210754,-0.933167,-0.834381,20.875000,25.519424,0,5.380000,0, 202
1787, 101,1838481,1838442,1,1,-0.055336,-0.145132,10.013831,0.001008,0.008604,0.214032,0.289230,-1.358791,5.398644,0.567380,-0.266387,0.015542,90.518844,179.310866,71.133674,-0.409697,0.412891,0.570082,0.580237,656.126465,94276.203125,0.512672,0.011102,1.210754,-0.795471,-0.917195,20.875000,25.542078,0,5.380000,0, 202
1788, 101,1840691,1840690,1,1,-0.050517,-0.150466,10.025045,0.016423,0.006231,0.225286,-0.191296,-0.878266,4.437593,-0.334592,-0.221975,0.278893,90.520565,179.189603,70.738965,-0.407092,0.411529,0.571053,0.582081,655.890930,94284.156250,-0.857930,-0.032445,1.210754,-1.031006,-0.834405,20.875000,25.537548,0,5.380000,0, 202
1789, 101,1842822,1842793,1,1,-0.044700,-0.127564,10.015692,0.008039,-0.000345,0.215601,-1.152348,-1.358791,3.957067,0.402091,-0.463161,-0.381660,90.488436,179.353022,70.322241,-0.405683,0.408739,0.573298,0.582824,655.961365,94281.187500,0.024564,-0.033063,1.210754,-0.960571,-0.942536,20.875000,25.537548,0,5.380000,0, 202
1790, 101,1844962,1844939,1,1,-0.064365,-0.146913,10.012581,-0.000726,-0.005194,0.212864,-1.632874,-0.878266,4.918118,-0.370521,-0.405954,0.122698,90.667073,179.343788,69.672840,-0.402845,0.405015,0.574783,0.585921,655.939148,94283.093750,-0.464156,-0.083647,1.210754,-0.982788,-0.932592,20.875000,25.546610,0,5.380000,0, 202
1791, 101,1847107,1847088,1,1,-0.037273,-0.148431,10.038880,-0.024105,-0.008765,0.239014,1.250281,0.082786,4.437593,0.200152,0.425409,-0.599196,90.552845,179.423428,68.945780,-0.398443,0.402022,0.577882,0.587941,655.762329,94281.078125,-0.578855,-0.185234,1.210754,-1.159607,-1.010629,20.875000,25.551140,0,5.380000,0, 202
1792, 101,1849257,1849231,1,1,-0.051426,-0.146557,10.033578,-0.006491,0.004478,0.233777,0.289230,-0.397740,4.437593,0.295535,0.344371,-0.567159,90.557011,179.368390,68.270104,-0.395498,0.398092,0.580226,0.590290,655.824646,94282.031250,-0.416414,0.014916,1.210754,-1.097290,-1.026632,20.875000,25.555672,0,5.380000,0, 202
1793, 101,1851412,1851388,1,1,-0.054935,-0.139536,10.018110,0.024736,-0.017810,0.218186,-1.152348,-1.358791,4.437593,-1.000663,0.287840,-0.670295,90.694646,179.238794,67.760469,-0.393023,0.395369,0.581740,0.592279,655.655457,94286.875000,-0.059756,-0.127336,1.210754,-1.266479,-1.139411,20.875000,25.569263,0,5.380000,0, 202
1794, 101,1853616,1853589,1,1,-0.044600,-0.138402,10.026579,0.006571,0.000784,0.226631,-0.191296,-0.878266,3.957067,-0.363303,0.381669,-0.222229,90.536384,179.331712,67.247208,-0.389954,0.393156,0.583736,0.593815,655.958862,94282.843750,1.073071,0.253043,1.210754,-0.963074,-1.074219,20.875000,25.578325,0,5.380000,0, 202
1795, 101,1855707,1855703,1,1,-0.039591,-0.136784,10.028708,0.002159,-0.000708,0.228718,0.289230,-2.800369,4.918118,-0.858104,-0.461494,0.086758,90.521276,179.359770,66.661431,-0.387051,0.390028,0.585970,0.595574,655.965210,94285.812500,0.858171,0.174771,1.210754,-0.956726,-1.018244,20.875000,25.578325,0,5.380000,0, 202
1796, 101,1857871,1857830,1,1,-0.054801,-0.119436,10.028331,0.004043,-0.002215,0.228191,-0.191296,0.563312,5.879170,0.088653,0.295014,-0.947422,90.576757,179.481525,65.934500,-0.384036,0.385531,0.588500,0.597954,655.965942,94276.828125,-0.030376,-0.044841,1.210754,-0.955994,-1.038672,21.000000,25.587387,0,5.380000,0, 202
1797, 101,1859957,1859936,1,1,-0.043061,-0.146475,10.008138,-0.023307,0.001531,0.208275,-0.671822,-2.319843,4.437593,-0.195645,-0.014648,-0.232087,90.563029,179.472441,65.518624,-0.381771,0.383486,0.589937,0.599303,655.845215,94280.718750,-0.977374,-0.061513,1.210754,-1.076721,-1.060023,20.875000,25.596449,0,5.380000,0, 202
1798, 101,1862043,1862006,1,1,-0.043854,-0.166001,10.033693,-0.024273,0.012649,0.234125,0.769756,1.043838,4.918118,0.116376,-0.907374,0.325581,90.559839,179.389195,64.651388,-0.376780,0.379456,0.592561,0.602430,655.813782,94283.578125,0.119288,0.058837,1.210754,-1.108154,-1.077358,21.000000,25.610043,0,5.380000,0, 202
1799, 101,1864139,1864125,1,1,-0.055956,-0.126376,10.031378,0.019242,0.001102,0.231311,-0.191296,-0.878266,3.957067,0.038759,0.562309,-0.543825,90.600806,179.385589,63.608677,-0.371939,0.373401,0.596053,0.605767,655.700378,94286.476562,-0.385980,-0.197938,1.210754,-1.221558,-1.143842,20.875000,25.619104,0,5.380000,0, 202
1800, 101,1866235,1866202,1,1,-0.048512,-0.150600,10.037367,-0.004552,-0.006485,0.237611,-0.671822,-1.839317,4.918118,0.005262,-0.125947,-0.254068,90.675563,179.387351,62.857172,-0.367666,0.369770,0.597809,0.608865,655.895325,94280.500000,0.120067,-0.005604,1.210754,-1.026611,-1.125888,20.875000,25.623634,0,5.380000,0, 202
1801, 101,1868342,1868326,1,1,-0.049399,-0.139073,10.026249,-0.016386,-0.028028,0.226283,1.250281,2.965941,4.918118,0.587428,-0.260686,-0.864565,90.778583,179.520253,62.388737,-0.365293,0.367191,0.599695,0.609998,655.757996,94285.375000,0.096823,-0.093168,1.210754,-1.163940,-1.134606,20.875000,25.632696,0,5.380000,0, 202
1802, 101,1870451,1870446,1,1,-0.051943,-0.142377,10.035597,-0.001061,-0.008220,0.235738,-0.671822,-0.397740,4.437593,-0.571770,0.424823,-0.636830,90.692010,179.429466,61.832944,-0.362320,0.364299,0.601346,0.611877,655.686707,94286.257812,-0.463457,-0.159979,1.210754,-1.235229,-1.157279,21.000000,25.646290,0,5.380000,0, 202
1803, 101,1872565,1872532,1,1,-0.058568,-0.132622,10.012020,0.011630,0.021563,0.212040,-0.671822,0.082786,4.918118,0.221689,-0.071896,-1.000924,90.535838,179.429780,61.206316,-0.358641,0.361331,0.603957,0.613231,655.856262,94282.335938,0.492032,0.165484,1.210754,-1.065674,-1.137415,21.000000,25.641758,0,5.380000,0, 202
1804, 101,1874778,187'b'4778,1,1,-0.056101,-0.148515,10.026989,0.017802,-0.026822,0.227194,0.289230,-0.878266,5.398644,-0.696244,0.443402,-1.245421,90.848722,179.315921,60.633672,-0.355945,0.357945,0.603713,0.617016,655.856689,94284.171875,0.279784,0.117225,1.210754,-1.065247,-1.062632,21.000000,25.659882,0,5.380000,0, 202
1805, 101,1876890,1876866,1,1,-0.064104,-0.133094,10.029039,0.014939,-0.000597,0.229116,-0.191296,-0.397740,3.957067,-0.197233,0.436233,-0.117776,90.700111,179.438427,60.070127,-0.353098,0.354773,0.606652,0.617601,655.655029,94285.195312,-0.333515,-0.072165,1.210754,-1.266907,-1.189661,21.000000,25.655352,0,5.380000,0, 202
1806, 101,1879199,1879178,1,1,-0.046741,-0.149410,10.024978,-0.008149,-0.000845,0.225197,-0.191296,-1.358791,3.957067,-0.137571,-0.077541,-0.279400,90.670427,179.448727,59.300276,-0.348905,0.350724,0.609214,0.619770,655.685486,94285.890625,0.089453,0.078538,1.210754,-1.236450,-1.224414,21.000000,25.691597,0,5.380000,0, 202
1807, 101,1881327,1881311,1,1,-0.050270,-0.129586,10.028757,0.030289,0.018170,0.228658,-0.671822,-0.878266,5.398644,-0.290193,-0.243244,0.094023,90.526064,179.343433,58.714014,-0.345854,0.347493,0.611427,0.621120,655.769287,94283.984375,-0.543215,0.067793,1.210754,-1.152649,-1.102900,20.875000,25.682537,0,5.380000,0, 202
1808, 101,1883463,1883455,1,1,-0.052494,-0.139703,10.025395,0.002740,0.016637,0.225492,-1.152348,-1.358791,5.398644,-0.281487,0.707097,0.651278,90.582044,179.465802,58.037251,-0.342213,0.343829,0.613152,0.623471,655.837402,94284.937500,0.713728,0.098900,1.210754,-1.084534,-1.164146,21.000000,25.687067,0,5.380000,0, 202
1809, 101,1885603,1885602,1,1,-0.069278,-0.124300,10.034258,0.014699,0.006313,0.234254,-2.113400,-0.397740,4.918118,0.026955,0.328753,-0.574172,90.679477,179.531126,57.411428,-0.339114,0.340161,0.615111,0.625245,655.836975,94280.976562,0.068925,0.024969,1.210754,-1.084961,-1.138896,21.000000,25.687067,0,5.380000,0, 202
1810, 101,1887743,1887702,1,1,-0.040794,-0.143561,10.021873,-0.000105,-0.016917,0.221970,-1.152348,0.563312,4.437593,-0.564342,1.081146,-0.674820,90.740538,179.440776,56.868616,-0.335839,0.337557,0.616112,0.627434,655.731079,94283.804688,-0.102800,-0.019659,1.210754,-1.190857,-1.230475,21.000000,25.705191,0,5.380000,0, 202
1811, 101,1889892,1889892,1,1,-0.044519,-0.125990,10.004521,0.024721,0.005976,0.204381,-0.191296,-0.397740,5.879170,-0.002183,-0.493064,-0.355120,90.576354,179.397159,56.529518,-0.334051,0.335671,0.618083,0.627461,655.721191,94283.804688,0.525018,-0.019197,1.210754,-1.200745,-1.203478,21.125000,25.705191,0,5.380000,0, 202
1812, 101,1892130,1892113,1,1,-0.047103,-0.172429,10.024785,-0.025397,0.024925,0.225315,-0.671822,-0.397740,4.437593,-0.392714,-0.476560,-0.952247,90.633462,179.480706,55.851652,-0.330165,0.332166,0.619789,0.629698,655.669922,94282.742188,-0.510842,0.007235,1.210754,-1.252014,-1.259794,21.125000,25.714252,0,5.380000,0, 202
1813, 101,1894324,1894313,1,1,-0.040619,-0.112385,10.029110,0.013252,-0.028506,0.228773,-1.632874,0.082786,3.957067,-0.348485,0.164708,-0.485066,90.716763,179.525280,55.637983,-0.329473,0.330526,0.620079,0.630636,655.911255,94280.757812,0.213973,0.154078,1.210754,-1.010681,-1.115459,21.125000,25.714252,0,5.380000,0, 202
1814, 101,1896402,1896382,1,1,-0.053860,-0.142894,10.032414,0.008582,-0.010237,0.232568,-0.191296,0.082786,5.398644,-1.130931,0.088487,-0.355801,90.778248,179.458658,55.022867,-0.325895,0.327384,0.621312,0.632916,655.633423,94285.562500,0.008836,-0.204372,1.210754,-1.288513,-1.237076,21.000000,25.732374,0,5.380000,0, 202
1815, 101,1898481,1898449,1,1,-0.032336,-0.134498,10.011584,-0.009288,-0.025471,0.211503,-0.191296,-0.397740,4.437593,0.022340,0.438967,-0.015194,90.742628,179.533162,54.579400,-0.323749,0.324667,0.622985,0.633772,655.550049,94286.445312,-0.342490,-0.073127,1.210754,-1.371887,-1.296920,21.125000,25.745968,0,5.380000,0, 202
1816, 101,1900569,1900554,1,1,-0.047327,-0.141144,10.020921,0.003222,0.003252,0.221025,-1.152348,-0.878266,4.437593,-0.592619,-0.128943,-0.141915,90.673746,179.486552,54.100149,-0.320647,0.322509,0.624587,0.634874,655.665222,94283.468750,0.399422,0.105813,1.210754,-1.256714,-1.292404,21.125000,25.745968,0,5.380000,0, 202
1817, 101,1902658,1902627,1,1,-0.047955,-0.144267,10.018414,-0.003427,0.013700,0.218557,-0.671822,0.082786,4.918118,-0.711587,0.903314,-0.780777,90.632328,179.518805,53.556780,-0.317695,0.319480,0.626430,0.636072,655.520752,94286.367188,-0.253152,-0.062146,1.210754,-1.401184,-1.313539,21.125000,25.755028,0,5.380000,0, 202
1818, 101,1904762,1904750,1,1,-0.080032,-0.137140,10.027169,0.016028,-0.012432,0.227406,-2.593925,-5.683524,4.918118,0.303034,0.468306,-0.297754,90.908110,179.558597,52.945775,-0.315561,0.314882,0.627282,0.638583,655.506226,94288.203125,-0.356999,-0.020215,1.210754,-1.415710,-1.346672,21.125000,25.773151,0,5.380000,0, 202
1819, 101,1906866,1906834,1,1,-0.051948,-0.139806,10.036422,-0.009105,0.001806,0.236526,-0.671822,-1.839317,3.476542,-0.110748,0.525051,0.561098,90.710492,179.598882,52.535049,-0.312666,0.313224,0.629039,0.639093,655.571411,94287.171875,-0.012873,0.009508,1.210754,-1.350525,-1.392312,21.125000,25.777681,0,5.380000,0, 202
1820, 101,1909049,1909017,1,1,-0.047747,-0.144276,10.025321,0.004270,-0.005644,0.225470,-0.191296,0.082786,3.957067,-0.647595,0.448322,-0.182935,90.752703,179.490637,52.256094,-0.310627,0.312180,0.629266,0.640374,655.548828,94285.117188,0.245113,-0.006157,1.210754,-1.373108,-1.402807,21.125000,25.786743,0,5.380000,0, 202
1821, 101,1911152,1911131,1,1,-0.060615,-0.172718,10.040259,-0.010922,0.023685,0.240894,-1.152348,-0.878266,5.398644,-0.686696,-1.014543,-0.137395,90.747212,179.503423,51.687231,-0.307500,0.308996,0.630874,0.641844,655.731506,94278.187500,0.317829,-0.086092,1.210754,-1.190430,-1.353750,21.125000,25.786743,0,5.380000,0, 202
1822, 101,1913263,1913260,1,1,-0.042496,-0.135442,10.027379,0.005679,-0.001401,0.227382,0.289230,-1.839317,4.918118,-0.473694,-0.379325,-0.754690,90.684463,179.520089,50.902012,-0.303020,0.304738,0.633373,0.643546,655.553772,94286.000000,0.105884,0.045880,1.210754,-1.368164,-1.361781,21.125000,25.800335,0,5.380000,0, 202
1823, 101,1915373,1915346,1,1,-0.046217,-0.148373,10.013567,-0.008413,0.001377,0.213769,-0.191296,-0.878266,5.879170,0.653844,-0.053518,-0.212565,90.738571,179.565059,50.209311,-0.299517,0.300510,0.635019,0.645550,655.661194,94285.921875,0.042206,0.232429,1.210754,-1.260742,-1.285397,21.125000,25.809397,0,5.380000,0, 202
1824, 101,1917495,1917477,1,1,-0.057560,-0.142438,10.034066,0.004511,-0.012757,0.234233,-1.632874,-1.358791,5.879170,-0.600531,-0.416738,-0.218370,90.848107,179.563897,49.893975,-0.297978,0.298525,0.635652,0.646558,655.674927,94282.875000,0.244252,0.075492,1.210754,-1.247009,-1.306207,21.125000,25.818459,0,5.380000,0, 202
1825, 101,1919624,1919619,1,1,-0.055031,-0.146107,10.013921,-0.013380,0.008447,0.214125,-0.671822,-0.878266,4.918118,-0.321117,0.633694,-0.286048,90.736488,179.650012,49.160669,-0.293788,0.294485,0.637552,0.648456,655.580444,94285.734375,-0.416094,-0.142670,1.210754,-1.341492,-1.188537,21.125000,25.832050,0,5.380000,0, 202
1826, 101,1921754,1921749,1,1,-0.019765,-0.125989,10.026145,0.001162,-0.052141,0.225820,-0.191296,-0.397740,5.398644,-0.201792,0.222105,-0.028916,90.857403,179.526372,48.767476,-0.290807,0.293061,0.639510,0.648516,655.570496,94282.726562,-0.602968,-0.228595,1.210754,-1.351440,-1.341033,21.250000,25.836580,0,5.380000,0, 202
1827, 101,1923885,1923843,1,1,-0.058550,-0.144139,10.020852,0.018842,-0.002868,0.221042,-0.671822,-0.878266,3.476542,-0.785878,0.866382,0.192240,90.814509,179.499612,48.302504,-0.288559,0.290082,0.639332,0.651031,655.538086,94287.609375,-0.041578,-0.093524,1.210754,-1.383850,-1.289095,21.125000,25.845642,0,5.380000,0, 202
1828, 101,1926105,1926092,1,1,-0.048147,-0.147746,10.018779,-0.017186,-0.013687,0.218960,0.289230,-0.397740,4.918118,-0.622076,-0.258646,-0.182677,90.848715,179.655531,47.932782,-0.286738,0.287718,0.640646,0.651592,655.626953,94284.593750,0.181494,0.074017,1.210754,-1.294983,-1.330066,21.250000,25.850174,0,5.380000,0, 202
1829, 101,1928243,1928238,1,1,-0.038889,-0.125458,10.018507,0.021474,-0.015741,0.218333,-0.671822,-1.839317,4.437593,-0.583942,-0.029809,-0.461044,90.739794,179.500377,47.331507,-0.283279,0.284414,0.642931,0.652305,655.832764,94279.570312,0.095530,0.060507,1.210754,-1.089172,-1.209645,21.250000,25.859234,0,5.380000,0, 202
1830, 101,1930382,1930375,1,1,-0.054772,-0.140488,10.032584,-0.015299,0.007223,0.232703,-0.671822,-0.397740,4.437593,-0.387382,-0.119375,-0.108566,90.734938,179.714544,46.954607,-0.281539,0.281864,0.643285,0.653814,655.520081,94287.343750,-0.226539,-0.056289,1.210754,-1.401855,-1.317494,21.250000,25.877357,0,5.380000,0, 202
1831, 101,1932526,1932524,1,1,-0.053713,-0.142326,10.025672,0.006370,-0.003156,0.225823,0.769756,0.563312,5.398644,-0.211825,0.114776,-0.210371,90.801607,179.587147,46.335986,-0.277808,0.278600,0.644505,0.655605,655.615723,94284.296875,0.047825,0.107459,1.210754,-1.306213,-1.328379,21.250000,25.886417,0,5.380000,0, 202
1832, 101,1934676,1934633,1,1,-0.049882,-0.136011,10.024564,0.011127,-0.016600,0.224591,0.289230,-1.358791,5.879170,-1.878265,1.498492,-0.098152,90.842158,179.579948,45.640144,-0.273878,0.274625,0.645935,0.657525,655.503784,94288.109375,0.116590,-0.011414,1.210754,-1.418152,-1.395821,21.250000,25.904541,0,5.380000,0, 202
1833, 101,1936872,1936828,1,1,-0.036460,-0.140972,10.017010,0.019303,-0.009841,0.229270,-0.671822,-0.397740,3.957067,-0.278845,0.106723,-0.176944,90.784095,179.549499,45.091246,-0.270415,0.271840,0.647504,0.658573,655.497925,94284.148438,-0.704275,-0.010331,1.210754,-1.424011,-1.407644,21.250000,25.904541,0,5.380000,0, 202
1834, 101,1938957,1938942,1,1,-0.010720,-0.128073,10.004498,-0.028703,-0.033086,0.204228,-3.074451,-4.241947,4.918118,0.063182,-0.140236,-0.746795,90.755968,179.694491,44.458244,-0.267531,0.267492,0.649501,0.659563,655.339722,94289.023438,-0.741604,-0.138915,1.210754,-1.582214,-1.449702,21.250000,25.913601,0,5.380000,0, 202
1835, 101,1941046,1941005,1,1,-0.049384,-0.148891,10.017203,0.003440,-0.016181,0.217418,-1.152348,-7.125102,5.398644,-0.418526,0.470114,-0.554036,90.900044,179.589360,44.182216,-0.265678,0.266197,0.649065,0.661263,655.636780,94284.984375,0.240735,-0.039878,1.210754,-1.285156,-1.373473,21.250000,25.922663,0,5.380000,0, 202
1836, 101,1943214,1943181,1,1,-0.054886,-0.126720,10.031435,0.011008,-0.036860,0.231312,-0.671822,-0.397740,4.918118,-0.822522,0.750139,-0.209869,90.951161,179.666036,43.521330,-0.262414,0.261890,0.650472,0.662902,655.724915,94285.937500,0.450054,0.024655,1.210754,-1.197021,-1.209072,21.250000,25.927193,0,5.380000,0, 202
1837, 101,1945311,1945299,1,1,-0.026169,-0.179160,10.037382,-0.047080,-0.007505,0.237902,-0.671822,-0.397740,5.398644,-0.530054,-0.049203,-0.442161,90.894935,179.683972,42.768428,-0.256539,0.259096,0.652224,0.664575,655.507568,94283.882812,-0.120410,-0.308245,1.210754,-1.414368,-1.417616,21.250000,25.936255,0,5.380000,0, 202
1838, 101,1947403,1947376,1,1,-0.036508,-0.137771,10.017880,-0.008940,-0.009858,0.217885,-1.152348,-0.878266,5.398644,-0.073329,1.268971,0.171069,90.780113,179.676158,42.229328,-0.254601,0.254861,0.654399,0.664820,655.495239,94286.820312,-0.044786,-0.063240,1.210754,-1.426697,-1.417822,21.375000,25.940784,0,5.380000,0, 202
1839, 101,1949506,1949499,1,1,-0.033481,-0.149165,10.032534,-0.016214,-0.021757,0.232662,-0.671822,-0.397740,4.437593,-0.113777,0.485318,-0.469075,90.888337,179.670339,41.575368,-0.250276,0.251640,0.655668,0.666437,655.658325,94285.750000,-0.582562,0.082546,1.210754,-1.263611,-1.230657,21.250000,25.949846,0,5.380000,0, 202
1840, 101,1951609,1951569,1,1,-0.048816,-0.150666,10.009840,0.015920,0.061360,0.209892,-0.671822,0.082786,4.918118,0.093569,-0.168358,-0.158526,90.480793,179.548994,41.341834,-0.248059,0.251172,0.657812,0.665329,655.614624,94283.695312,0.025626,-0.053651,1.210754,-1.307312,-1.336689,21.375000,25.958906,0,5.380000,0, 202
1841, 101,1953722,1953699,1,1,-0.040005,-0.175964,10.030803,-0.027880,0.012265,0.231380,-1.632874,-2.800369,4.918118,0.127456,0.303966,-0.478199,90.839242,179.674041,40.891038,-0.246935,0.247086,0.656982,0.668092,655.413330,94289.601562,-0.495614,-0.097148,1.210754,-1.508606,-1.393369,21.375000,25.963438,0,5.380000,0, 202
1842, 101,1955843,1955835,1,1,-0.060396,-0.157218,10.013375,-0.005806,0.032738,0.213736,-0.191296,-1.839317,4.918118,0.268829,-0.617563,0.025542,90.721510,179.712905,40.428648,-0.244394,0.244270,0.657697,0.669357,655.590820,94284.570312,-0.062621,0.056891,1.210754,-1.331116,-1.357283,21.375000,25.972498,0,5.380000,0, 202
1843, 101,1957965,1957923,1,1,-0.049829,-0.139878,10.017005,0.014111,0.002074,0.217095,0.769756,0.563312,3.957067,-0.211580,-0.836512,-0.336582,90.784627,179.624563,39.912572,-0.240821,0.241871,0.659281,0.669964,655.562866,94284.492188,0.369900,-0.080887,1.210754,-1.359070,-1.437359,21.375000,25.981560,0,5.380000,0, 202
1844, 101,1960165,1960122,1,1,-0.009814,-0.130146,10.011796,0.008643,-0.007378,0.226098,-0.671822,2.485415,4.918118,0.603160,-0.884449,0.589530,90.844699,179.646898,39.323226,-0.237626,0.238222,0.660212,0.671495,655.487610,94284.492188,-0.148557,0.041017,1.210754,-1.434326,-1.495188,21.375000,25.981560,0,5.380000,0, 202
1845, 101,1962285,1962251,1,1,-0.047654,-0.157008,10.026167,-0.023743,-0.012240,0.226474,-0.191296,-0.397740,5.879170,-1.130848,0.889583,-0.042872,90.938491,179.782586,39.005756,-0.236741,0.235404,0.660602,0.672416,655.251709,94290.289062,-1.028122,-0.046158,1.210754,-1.670227,-1.464033,21.375000,25.999681,0,5.380000,0, 202
1846, 101,1964416,1964393,1,1,-0.061199,-0.152140,10.037247,-0.013297,0.005672,0.237576,-0.191296,-0.878266,4.918118,-0.375332,0.233388,-0.984694,90.865258,179.810604,38.377047,-0.232720,0.232096,0.662063,0.673532,655.616821,94284.265625,0.262019,-0.002350,1.210754,-1.305115,-1.404550,21.375000,26.008743,0,5.380000,0, 202
1847, 101,1966550,1966537,1,1,-0.073207,-0.171210,10.035997,0.025567,0.033394,0.236637,-0.191296,-0.397740,4.437593,-0.715240,0.591656,0.824806,90.837097,179.582667,37.941189,-0.230240,0.229531,0.662204,0.675123,655.459106,94290.101562,-0.382838,0.009521,1.210754,-1.462830,-1.372120,21.375000,26.022333,0,5.380000,0, 202
1848, 101,1968692,1968688,1,1,-0.053132,-0.129409,10.026852,0.014425,-0.005958,0.226815,-0.671822,-0.397740,4.437593,-0.253205,-0.322638,-0.271185,90.804783,179.705733,37.689117,-0.228663,0.228148,0.664224,0.674143,655.447632,94286.171875,-0.174865,-0.104305,1.210754,-1.474304,-1.400706,21.375000,26.017803,0,5.380000,0, 202
1849, 101,1971016,1971011,1,1,-0.043459,-0.153246,10.024504,-0.016811,0.010740,0.224749,-1.152348,-0.878266,5.879170,0.422274,-0.185722,-0.228181,90.788213,179.769063,36.883821,-0.223879,0.223505,0.665708,0.675838,655.561218,94284.914062,0.625313,0.010947,1.210754,-1.360718,-1.469729,21.375000,26.049517,0,5.380000,0, 202
