index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired,pyros cont,pyros state, checksum2\r
3317, 101,1176881,1176834,1,1,2.354605,0.336537,-10.818172,-2.119734,10.799873,-11.049896,14.705005,5.368570,-23.432907,69.308832,-51.810858,20.560529,5.923592,12.993404,-90.382138,-0.703432,0.043985,-0.116055,0.699843,1110.994019,89253.773438,-16.908123,-13.425259,859.130066,459.230530,465.876434,23.875000,27.983055,4,3.100000,1,0,0, 202
3318, 101,1177046,1176998,1,1,1.634395,-2.107184,-10.366693,-0.298331,9.867059,-13.940074,10.860798,-0.397740,-19.588699,116.383869,-125.036421,77.456346,168.371690,-172.384727,102.958572,-0.780830,0.037937,0.114640,0.612963,1109.865967,89273.242188,-15.637495,-13.589128,859.130066,458.102478,465.169708,23.875000,27.910423,4,3.100000,1,0,0, 202
3319, 101,1177218,1177162,1,1,0.124213,-4.558778,-9.281507,-1.081153,8.519821,-15.561905,13.263428,4.407518,-20.549751,38.747141,-87.708536,84.230815,156.891604,-162.174304,113.821681,-0.827874,0.082915,0.235204,0.502422,1108.664307,89288.148438,-13.816066,-13.605938,859.130066,456.900818,464.417999,23.875000,27.765154,4,3.100000,1,0,0, 202
3320, 101,1177591,1177584,1,1,2.599307,-4.392131,-10.247345,4.498765,3.520005,-19.721987,14.705005,3.446467,-21.510803,-31.184168,-59.915854,181.090513,138.517329,-152.999584,147.448116,-0.896076,0.269376,0.306082,0.175495,1103.511963,89323.179688,-17.463108,-14.431249,859.130066,451.748474,459.212646,23.875000,27.560863,4,3.100000,1,0,0, 202
3321, 101,1177772,1177745,1,1,2.060421,-3.192280,-10.456272,6.924600,1.257967,-18.417091,13.263428,7.290674,-21.510803,-64.658607,-75.288902,176.784967,122.504975,-146.017983,167.212293,-0.848914,0.428565,0.305833,-0.046295,1103.266113,89322.539062,-16.718281,-14.181117,859.130066,451.502625,458.148560,23.875000,27.542704,4,3.100000,1,0,0, 202
3322, 101,1178023,1177905,1,1,1.577219,-0.283869,-11.282389,8.766208,2.093958,-16.774481,12.782902,9.693303,-23.432907,-65.090275,-60.508591,146.402291,108.641037,-137.687133,-178.586702,-0.754889,0.547513,0.286438,-0.219831,1103.334351,89313.843750,-14.574165,-14.210232,859.130066,451.570862,457.550598,23.875000,27.628962,4,3.100000,1,0,0, 202
3323, 101,1178136,1178132,1,1,3.176415,-1.332077,-12.654543,11.946465,3.459757,-13.961955,15.185531,8.732251,-21.030277,-3.424755,-49.732370,186.929655,114.282500,-127.468638,-132.489496,-0.592737,0.595073,0.144241,-0.523207,1103.094971,89324.234375,-12.232423,-14.063727,859.130066,451.331482,456.985229,23.875000,27.710678,4,3.100000,1,0,0, 202
3324, 101,1178350,1178345,1,1,-0.235607,0.344261,-12.026367,9.469651,6.225821,-13.847281,8.458169,10.654355,-21.991329,11.675522,-103.658762,197.824791,149.831975,-127.143343,-62.037351,-0.346301,0.488378,0.021740,-0.800681,1102.490234,89340.062500,-9.696861,-13.740255,859.130066,450.726746,456.416290,23.875000,27.719757,4,3.100000,1,0,0, 202
3325, 101,1178655,1178651,1,1,-0.049552,-1.453055,-11.668222,9.380032,6.249547,-13.150537,10.380273,6.329622,-24.393959,35.242448,-15.257070,102.638755,141.870501,-130.518139,-30.713961,-0.095509,0.460000,-0.181305,-0.863948,1099.415771,89375.710938,-12.860821,-13.256779,859.130066,447.652283,453.393707,23.625000,27.737917,4,3.100000,1,0,0, 202
3326, 101,1178769,1178651,1,1,-0.049552,-1.453055,-11.668222,9.380032,6.249547,-13.150537,10.380273,6.329622,-24.393959,35.242448,-15.257070,102.638755,141.870501,-130.518139,-30.713961,-0.095509,0.460000,-0.181305,-0.863948,1099.415771,89375.710938,-12.860821,-13.256779,859.130066,447.652283,453.393707,23.625000,27.737917,4,3.100000,1,0,0, 202
3327, 101,1178895,1178862,1,1,-1.101648,-1.162589,-11.847855,9.426758,6.856359,-12.458720,8.458169,7.771200,-21.510803,-22.793533,-23.427260,86.196455,150.742480,-133.581411,-6.412909,0.049633,0.393702,-0.210424,-0.893452,1098.878052,89377.601562,-13.653490,-12.599641,859.130066,447.114563,452.189148,23.625000,27.692518,4,3.100000,1,0,0, 202
3328, 101,1179019,1179019,1,1,-2.068127,0.934292,-10.637278,9.606184,4.463323,-12.271161,11.341324,10.654355,-20.069225,-31.987600,27.860200,56.028773,158.267108,-129.345860,7.880778,0.141455,0.407412,-0.198867,-0.880033,1098.433350,89380.070312,-13.337199,-12.654275,859.130066,446.669861,451.687408,23.625000,27.719757,4,3.100000,1,0,0, 202
3329, 101,1179154,1179019,1,1,-2.068127,0.934292,-10.637278,9.606184,4.463323,-12.271161,11.341324,10.654355,-20.069225,-31.987600,27.860200,56.028773,158.267108,-129.345860,7.880778,0.141455,0.407412,-0.198867,-0.880033,1098.433350,89380.070312,-13.337199,-12.654275,859.130066,446.669861,451.687408,23.625000,27.719757,4,3.100000,1,0,0, 202
3330, 101,1179299,1179239,1,1,0.418101,-0.290146,-9.801292,7.574820,5.993386,-11.540470,11.341324,3.926993,-21.510803,-9.628325,16.951310,75.391205,163.265126,-126.531331,27.993228,0.277230,0.400418,-0.233752,-0.841528,1097.401611,89406.164062,-12.747364,-12.661170,859.130066,445.638123,451.137482,23.625000,27.715218,4,3.110000,1,0,0, 202
3331, 101,1179440,1179390,1,1,-0.165070,-1.171400,-9.590266,5.553065,7.858413,-10.685000,7.977643,6.810148,-20.069225,-72.448957,-63.310786,120.149940,167.023971,-140.190835,48.252879,0.416981,0.265297,-0.235234,-0.836905,1096.129639,89426.078125,-11.747485,-12.593490,859.130066,444.366150,450.521912,23.625000,27.719757,4,3.100000,1,0,0, 202
3332, 101,1179887,1179870,1,1,-0.066177,-0.951031,-9.780221,4.455649,8.582146,-11.549008,11.821850,6.329622,-21.991329,39.938599,-22.346110,176.126332,169.816043,-147.589555,106.279164,0.780136,0.098558,-0.273535,-0.553942,1092.124146,89448.906250,-14.685341,-12.609798,859.130066,440.360657,446.637238,23.625000,27.728836,4,3.110000,1,0,0, 202
3333, 101,1180034,1180002,1,1,-0.633887,-1.516788,-10.263427,4.872622,9.004733,-11.593410,11.341324,4.407518,-19.588699,36.169789,-4.890652,176.719014,171.737102,-143.302300,129.646102,0.866402,0.071688,-0.313245,-0.382211,1091.535034,89458.703125,-15.176977,-12.497532,859.130066,439.771545,445.496033,23.625000,27.687979,4,3.100000,1,0,0, 202
3334, 101,1180188,1180168,1,1,-0.048751,-1.521365,-10.087087,4.551333,8.945120,-11.627592,11.821850,5.368570,-20.069225,-1.771900,46.287024,132.766296,176.891053,-149.146278,153.420611,0.939469,0.035676,-0.264800,-0.214488,1090.456543,89482.851562,-14.804544,-12.668422,859.130066,438.693054,444.877594,23.625000,27.628962,4,3.110000,1,0,0, 202
3335, 101,1180344,1180329,1,1,0.027699,-1.116223,-9.426211,3.918872,8.499946,-11.380096,11.341324,5.368570,-19.108173,-11.124926,30.583927,96.831599,176.785308,-154.273223,168.683188,0.970387,-0.005271,-0.224152,-0.089871,1089.221558,89500.250000,-13.829790,-12.754449,859.130066,437.458069,444.203094,23.625000,27.556322,4,3.110000,1,0,0, 202
3336, 101,1180508,1180491,1,1,-0.238114,-1.658406,-9.292342,2.663296,8.618761,-12.589987,13.263428,6.329622,-19.588699,-28.991718,46.346723,84.611864,172.630668,-161.973155,-179.488438,0.985555,-0.064169,-0.156057,0.014468,1088.055908,89511.164062,-12.372035,-12.726122,859.130066,436.292419,443.483948,23.625000,27.560863,4,3.110000,1,0,0, 202
3337, 101,1180673,1180652,1,1,1.507308,-0.131908,-9.129670,3.242755,8.345443,-12.141593,13.743954,11.134881,-20.549751,-53.490295,49.940656,74.018999,163.536326,-168.866633,-170.429544,0.980437,-0.150016,-0.083782,0.096013,1087.226929,89511.640625,-10.702036,-12.576190,859.130066,435.463440,442.754822,23.625000,27.588102,4,3.110000,1,0,0, 202
3338, 101,1181039,1181007,1,1,2.945077,-3.348128,-10.431462,5.333723,10.012286,-9.867085,13.263428,4.407518,-21.991329,43.460958,-22.996135,119.331014,4.043520,-5.283795,38.695631,0.942474,0.017990,-0.055139,0.329209,1083.520996,89538.632812,-14.001840,-12.850402,859.130066,431.757507,438.971008,23.625000,27.692518,4,3.110000,1,0,0, 202
3339, 101,1181223,1181221,1,1,0.772444,2.530893,-10.219844,-0.386376,9.845395,-6.010721,12.302376,14.018037,-20.069225,16.265151,-16.938536,40.066060,8.922056,-5.896378,50.042293,0.903903,0.048700,-0.079319,0.417488,1082.972168,89547.507812,-13.527434,-12.667968,859.130066,431.208679,437.278656,23.500000,27.647120,4,3.110000,1,0,0, 202
3340, 101,1181575,1181457,1,1,2.674160,2.407361,-12.379306,3.403269,10.854032,-3.734576,12.302376,5.849096,-24.874485,22.864485,-17.191687,-161.570229,15.357212,-6.459506,13.786563,0.983210,0.125738,-0.071442,0.111282,1081.954956,89573.773438,-11.928939,-12.613225,859.130066,430.191467,436.634369,23.500000,27.633501,4,3.110000,1,0,0, 202
3341, 101,1181677,1181654,1,1,-2.097453,1.323381,-13.316114,4.742184,12.414420,-7.181187,9.899747,10.654355,-21.030277,-44.328969,-103.205470,-339.816391,0.649462,-21.182990,-56.026406,0.867295,0.091246,-0.159652,-0.462585,1081.482910,89565.070312,-10.057696,-12.423926,859.130066,429.719421,436.005737,23.500000,27.565403,4,3.110000,1,0,0, 202
3342, 101,1181782,1181654,1,1,-2.097453,1.323381,-13.316114,4.742184,12.414420,-7.181187,9.899747,10.654355,-21.030277,-44.328969,-103.205470,-339.816391,0.649462,-21.182990,-56.026406,0.867295,0.091246,-0.159652,-0.462585,1081.482910,89565.070312,-10.057696,-12.423926,859.130066,429.719421,436.005737,23.500000,27.565403,4,3.110000,1,0,0, 202
3343, 101,1182089,1182058,1,1,5.043624,-0.402803,-9.327680,-1.675529,10.335097,-8.073467,16.627110,5.368570,-20.069225,54.955033,-81.933761,-240.026043,1.635800,-18.317044,168.127879,-0.104350,0.156839,0.030476,-0.981623,1077.582764,89621.382812,-13.464605,-12.044609,859.130066,425.819275,432.776886,23.500000,27.601723,4,3.110000,1,0,0, 202
3344, 101,1182211,1182098,1,1,4.960827,-0.413115,-9.496321,-2.145844,10.243618,-7.472004,15.185531,7.290674,-19.588699,40.100590,-121.915106,-219.863516,1.438704,-13.716639,160.175231,-0.172374,0.115477,0.032833,-0.977688,1076.707520,89627.296875,-16.969164,-12.483831,859.130066,424.944031,431.540741,23.500000,27.606262,4,3.110000,1,0,0, 202
3345, 101,1182336,1182324,1,1,1.461997,-0.693234,-9.638589,-1.428112,8.133773,-4.573894,9.899747,7.290674,-20.549751,0.763889,-147.779407,-220.709640,23.116480,9.191205,111.367518,-0.537293,-0.177428,0.120702,-0.815639,1075.629395,89644.187500,-18.888062,-12.958219,859.130066,423.865906,430.843018,23.375000,27.506384,4,3.110000,1,0,0, 202
3346, 101,1182465,1182324,1,1,1.461997,-0.693234,-9.638589,-1.428112,8.133773,-4.573894,9.899747,7.290674,-20.549751,0.763889,-147.779407,-220.709640,23.116480,9.191205,111.367518,-0.537293,-0.177428,0.120702,-0.815639,1075.629395,89644.187500,-18.888062,-12.958219,859.130066,423.865906,430.843018,23.375000,27.506384,4,3.110000,1,0,0, 202
3347, 101,1182593,1182477,1,1,-1.516530,-2.082418,-10.707540,0.739170,10.256400,-5.857955,10.380273,2.004889,-21.510803,-27.897836,-46.251152,-191.399823,30.488732,5.834101,81.554009,-0.720926,-0.230920,0.134325,-0.639452,1074.771484,89647.929688,-19.558651,-13.447140,859.130066,423.007996,430.130737,23.375000,27.520004,4,3.110000,1,0,0, 202
3348, 101,1182834,1182694,1,1,-1.599301,-3.028094,-11.752706,2.543441,11.973051,-9.974648,9.419221,7.771200,-23.432907,-93.150919,34.543798,-178.075258,15.181547,-8.063634,43.143771,-0.922941,-0.096916,0.113260,-0.354907,1074.199463,89646.898438,-18.642019,-13.831945,859.130066,422.435974,429.431213,23.375000,27.415583,4,3.110000,1,0,0, 202
3349, 101,1183163,1183159,1,1,4.009154,2.884767,-12.637157,1.471774,12.985772,-6.154558,18.068686,10.654355,-22.952381,20.448758,132.201972,-196.786834,18.565895,14.928493,-43.625859,-0.916266,-0.100853,-0.178458,0.344149,1070.732300,89679.609375,-14.620441,-13.968504,859.130066,418.968811,425.162170,23.375000,27.483683,4,3.110000,1,0,0, 202
3350, 101,1183301,1183159,1,1,4.009154,2.884767,-12.637157,1.471774,12.985772,-6.154558,18.068686,10.654355,-22.952381,20.448758,132.201972,-196.786834,18.565895,14.928493,-43.625859,-0.916266,-0.100853,-0.178458,0.344149,1070.732300,89679.609375,-14.620441,-13.968504,859.130066,418.968811,425.162170,23.375000,27.483683,4,3.110000,1,0,0, 202
3351, 101,1183447,1183380,1,1,4.278694,2.649743,-11.741880,1.465913,12.689784,-9.657477,11.341324,8.251725,-20.549751,23.994060,-15.744235,-171.765707,17.989588,8.886485,-80.499647,-0.759409,-0.069529,-0.159116,0.627014,1070.048340,89694.960938,-14.283754,-13.759081,859.130066,418.284851,423.801727,23.375000,27.411043,4,3.110000,1,0,0, 202
3352, 101,1183601,1183543,1,1,0.506771,1.717666,-10.639614,1.448332,10.671336,-9.142589,11.821850,4.888044,-23.913433,66.587241,-43.622543,-218.481222,9.854196,-0.533993,-114.676609,-0.537341,-0.050260,-0.069800,0.838968,1068.104126,89748.195312,-13.113404,-13.711253,859.130066,416.340637,423.123444,23.375000,27.397423,4,3.110000,1,0,0, 202
3353, 101,1183760,1183703,1,1,0.041228,-2.554378,-11.516838,-1.018178,10.995337,-5.650097,12.302376,4.407518,-22.471855,6.883350,12.628895,-189.404124,10.682010,-2.572519,-143.947616,-0.306044,-0.050051,-0.081576,0.947195,1066.635254,89752.109375,-11.882833,-13.575814,859.130066,414.871765,422.373291,23.250000,27.401962,4,3.110000,1,0,0, 202
3354, 101,1183925,1183865,1,1,1.134061,-2.338354,-11.501145,-0.803853,9.709777,-3.159886,9.419221,2.485415,-21.030277,-77.111456,27.496211,-206.476769,23.342784,-2.467343,-175.853247,-0.031071,-0.028388,-0.201356,0.978613,1065.464844,89757.281250,-11.269492,-13.404976,859.130066,413.701355,421.584930,23.250000,27.392883,4,3.110000,1,0,0, 202
3355, 101,1184289,1184283,1,1,-0.871277,-1.044381,-10.220015,1.105248,9.987041,-7.491021,11.341324,5.368570,-20.549751,63.394688,65.472759,-163.801337,17.897616,-0.340018,90.015473,0.698729,0.107904,-0.112079,0.698265,1061.701904,89773.601562,-12.970470,-12.981057,859.130066,409.938416,416.657227,23.250000,27.429203,4,3.110000,1,0,0, 202
3356, 101,1184563,1184445,1,1,0.201070,-1.368067,-10.178882,0.042610,10.121840,-8.049371,12.302376,6.810148,-20.549751,38.896640,47.111920,-156.588070,11.956737,7.198473,65.543854,0.831070,0.121199,-0.003768,0.542788,1061.021484,89793.265625,-12.412766,-12.686091,859.130066,409.257996,415.619812,23.250000,27.392883,4,3.110000,1,0,0, 202
3357, 101,1184735,1184644,1,1,0.022791,-0.626646,-9.930010,-1.164072,9.742346,-8.148746,11.341324,8.732251,-18.147121,8.173478,2.047484,-186.399086,12.731710,8.610795,29.278473,0.956753,0.125831,0.044245,0.258518,1060.318237,89801.515625,-11.245512,-12.579382,859.130066,408.554749,414.977539,23.250000,27.379263,4,3.110000,1,0,0, 202
3358, 101,1184906,1184810,1,1,-0.414749,0.002143,-7.872575,-1.367938,7.479071,-7.717325,10.380273,5.368570,-19.108173,13.333800,-13.220939,-215.810782,15.246341,6.993553,-5.733940,0.988483,0.129221,0.067000,-0.041402,1059.883179,89799.429688,-9.984410,-12.387162,859.130066,408.119690,414.354095,23.250000,27.383802,4,3.110000,1,0,0, 202
3359, 101,1185348,1185332,1,1,0.641451,2.559531,-11.322650,-2.838423,10.842134,-6.709636,12.782902,9.693303,-20.069225,-7.331496,21.149245,-251.768887,22.533441,25.687401,-105.436783,0.613753,-0.058077,0.283620,-0.734503,1055.478271,89847.078125,-15.823685,-12.449450,859.130066,403.714783,410.206726,23.250000,27.347481,4,3.110000,1,0,0, 202
3360, 101,1185449,1185332,1,1,0.641451,2.559531,-11.322650,-2.838423,10.842134,-6.709636,12.782902,9.693303,-20.069225,-7.331496,21.149245,-251.768887,22.533441,25.687401,-105.436783,0.613753,-0.058077,0.283620,-0.734503,1055.478271,89847.078125,-15.823685,-12.449450,859.130066,403.714783,410.206726,23.250000,27.347481,4,3.110000,1,0,0, 202
3361, 101,1185562,1185459,1,1,1.042499,2.391899,-10.564962,-3.025624,10.322399,-8.151730,14.705005,7.771200,-19.588699,29.714137,18.884829,-251.011337,22.651728,21.386630,-136.549647,0.390496,-0.097584,0.246617,-0.881573,1054.948853,89855.656250,-15.071543,-12.590831,859.130066,403.185364,409.035248,23.250000,27.370182,4,3.110000,1,0,0, 202
3362, 101,1185680,1185459,1,1,0.930490,-1.107483,-10.240632,-3.025624,10.322399,-8.151730,13.263428,4.888044,-22.952381,50.871088,-24.464331,-159.751172,22.651728,21.386630,-136.549647,0.390496,-0.097584,0.246617,-0.881573,1053.142822,89907.875000,-13.594180,-12.590831,859.130066,401.379333,409.035248,23.250000,27.302080,4,3.110000,1,0,0, 202
3363, 101,1185803,1185683,1,1,0.930490,-1.107483,-10.240632,-4.723934,8.885342,-7.413947,13.263428,4.888044,-22.952381,50.871088,-24.464331,-159.751172,9.619716,20.838726,-166.945096,0.126477,-0.169672,0.102419,-0.971970,1053.142822,89907.875000,-13.594180,-12.665153,859.130066,401.379333,408.339264,23.250000,27.302080,4,3.110000,1,0,0, 202
3364, 101,1186026,1185902,1,1,0.997827,-1.178416,-10.654035,-6.460831,8.403372,-7.921166,12.302376,5.849096,-20.549751,22.014692,-57.566282,-112.203821,3.855209,32.820941,171.667639,-0.060173,-0.283955,0.011668,-0.956877,1051.897339,89907.195312,-11.774189,-12.599155,859.130066,400.133850,407.593323,23.250000,27.229437,4,3.110000,1,0,0, 202
3365, 101,1186349,1186344,1,1,-0.433370,-1.306766,-9.269385,-5.325987,6.467171,-5.602607,11.341324,5.849096,-20.549751,-53.689822,-23.265781,-9.456608,28.448452,42.301585,134.678408,-0.266488,-0.411052,0.076719,-0.868409,1048.023682,89922.695312,-14.908211,-12.673836,859.130066,396.260193,402.879181,23.125000,27.256678,4,3.110000,1,0,0, 202
3366, 101,1186477,1186344,1,1,-0.433370,-1.306766,-9.269385,-5.325987,6.467171,-5.602607,11.341324,5.849096,-20.549751,-53.689822,-23.265781,-9.456608,28.448452,42.301585,134.678408,-0.266488,-0.411052,0.076719,-0.868409,1048.023682,89922.695312,-14.908211,-12.673836,859.130066,396.260193,402.879181,23.125000,27.256678,4,3.110000,1,0,0, 202
3367, 101,1186608,1186556,1,1,-2.400063,-0.893907,-9.450511,-3.988857,7.247658,-4.563443,5.575014,7.290674,-21.030277,-56.843437,-28.241217,20.005359,44.325247,37.359099,128.618719,-0.271458,-0.422213,0.193454,-0.842984,1047.824097,89925.015625,-14.266191,-12.735586,859.130066,396.060608,401.841400,23.125000,27.238518,4,3.110000,1,0,0, 202
3368, 101,1186751,1186721,1,1,-3.833043,-0.518103,-9.759523,-1.338318,9.056030,-4.662307,10.380273,5.849096,-22.471855,-31.497062,64.837292,75.228270,40.088190,26.491823,142.874416,-0.216658,-0.310261,0.247744,-0.891863,1047.126221,89945.335938,-12.942762,-12.750933,859.130066,395.362732,401.252441,23.125000,27.220356,4,3.110000,1,0,0, 202
3369, 101,1186894,1186879,1,1,-0.348059,-0.995410,-11.462038,-1.619921,9.157610,-3.018351,16.146584,5.849096,-21.030277,-6.802783,108.003316,84.916272,32.508415,11.549515,158.482956,-0.150632,-0.146882,0.255553,-0.943625,1045.791260,89976.148438,-11.535625,-12.660910,859.130066,394.027771,400.595642,23.125000,27.229437,4,3.110000,1,0,0, 202
3370, 101,1187040,1187038,1,1,1.932873,-2.054192,-11.229158,-3.886309,8.156261,-2.560717,12.782902,3.926993,-22.471855,1.620242,16.453548,177.352159,31.913273,9.071000,-173.821279,0.073362,-0.061150,0.277748,-0.955895,1043.954102,90009.015625,-10.174519,-12.476732,859.130066,392.190613,399.831543,23.125000,27.179493,4,3.110000,1,0,0, 202
3371, 101,1187387,1187372,1,1,-0.956465,3.956038,-10.262887,-3.503750,7.413223,-2.407775,11.341324,14.018037,-21.991329,-136.889354,5.562320,193.098955,44.676667,40.134130,-102.959098,0.643117,-0.025968,0.476969,-0.598520,1040.280273,90011.179688,-15.486101,-12.816266,859.130066,388.516785,395.848541,23.125000,27.170412,4,3.110000,1,0,0, 202
3372, 101,1187649,1187508,1,1,-0.606520,5.070119,-9.419304,-3.755981,5.585301,-1.464678,12.302376,11.134881,-19.588699,-66.146919,23.277327,174.152188,49.555877,48.481752,-83.723414,0.731403,0.035842,0.532649,-0.424323,1039.916382,90015.578125,-13.919645,-12.881411,859.130066,388.152893,394.516815,23.125000,27.147711,4,3.110000,1,0,0, 202
3373, 101,1187805,1187722,1,1,0.107774,2.900940,-10.256670,-5.158382,2.917507,-0.940662,12.302376,6.810148,-23.432907,49.815186,63.490891,195.284001,65.177401,43.840293,-66.207599,0.764586,0.246774,0.536380,-0.258470,1039.565063,90019.093750,-11.650884,-12.790260,859.130066,387.801575,393.906342,23.125000,27.174953,4,3.110000,1,0,0, 202
3374, 101,1187966,1187886,1,1,2.848723,0.829309,-11.034177,-5.689953,3.541510,-0.546910,11.821850,7.290674,-18.627647,12.530542,21.127486,313.242338,70.238291,44.887829,-20.174641,0.782782,0.468789,0.400579,0.083822,1038.532227,90047.757812,-9.971410,-12.581456,859.130066,386.768738,393.257477,23.125000,27.079605,4,3.110000,1,0,0, 202
3375, 101,1188132,1188046,1,1,-0.316882,-1.368652,-9.317809,-6.041059,2.467129,-3.002907,13.743954,1.524364,-21.991329,50.423872,-18.648402,360.566397,80.856456,42.646332,28.267752,0.630061,0.653406,0.120906,0.401829,1037.587769,90055.828125,-9.085531,-12.322498,859.130066,385.824280,392.581726,23.125000,27.075066,4,3.110000,1,0,0, 202
3376, 101,1188499,1188487,1,1,-0.517537,-0.593258,-9.629362,-0.499470,0.508084,-0.165815,13.263428,9.212777,-21.030277,-62.390657,101.129714,162.121165,86.965370,7.637282,131.297573,0.256763,0.327132,-0.605599,0.678460,1033.834961,90080.164062,-12.690653,-11.620064,859.130066,382.071472,388.432190,23.125000,27.111387,4,3.110000,1,0,0, 202
3377, 101,1188681,1188635,1,1,1.371284,0.494921,-9.084703,-0.855732,0.624301,-0.661242,13.743954,8.251725,-17.186069,-39.749027,70.431845,189.800097,85.844734,-3.776927,158.597935,0.157950,0.102672,-0.673281,0.714985,1032.823730,90109.617188,-12.518918,-11.790272,859.130066,381.060242,387.092133,23.000000,27.084146,4,3.110000,1,0,0, 202
3378, 101,1188929,1188798,1,1,1.113633,0.096869,-8.162892,-0.326527,2.040422,-1.825260,11.821850,1.043838,-23.913433,45.266597,7.804410,261.367516,78.838708,-4.845789,-160.786751,-0.102337,-0.138075,-0.620077,0.765485,1031.600708,90128.398438,-11.784445,-11.789840,859.130066,379.837219,386.432587,23.000000,27.038742,4,3.110000,1,0,0, 202
3379, 101,1189044,1189015,1,1,2.226143,-2.819110,-9.406479,-3.628880,3.402328,-1.046553,11.821850,8.251725,-21.510803,-29.947046,-23.459789,285.727085,79.159113,2.838173,-100.140088,-0.506649,-0.394192,-0.500686,0.580718,1030.927734,90121.718750,-10.936438,-11.726624,859.130066,379.164246,385.771820,23.000000,27.020580,4,3.120000,1,0,0, 202
3380, 101,1189263,1189232,1,1,0.309353,0.285592,-10.583629,-0.158685,4.168076,-0.064860,11.821850,7.771200,-21.030277,-14.693364,-55.756159,218.750605,67.224969,3.100978,-52.850337,-0.752179,-0.485524,-0.266445,0.357071,1030.022461,90137.546875,-9.896089,-11.591029,859.130066,378.258972,385.088837,23.000000,27.029661,4,3.110000,1,0,0, 202
3381, 101,1189568,1189551,1,1,-2.429244,1.786179,-10.862643,-2.319562,3.397704,0.694900,11.341324,10.173829,-22.952381,23.456020,17.787891,124.894981,62.981311,-0.748485,1.053452,-0.852702,-0.522275,0.010371,-0.004427,1027.114990,90157.046875,-13.500547,-11.308929,859.130066,375.351501,381.731537,23.000000,27.056904,4,3.110000,1,0,0, 202
3382, 101,1189680,1189679,1,1,-1.746291,1.335725,-10.864408,-2.981655,3.822462,0.167328,12.302376,7.771200,-20.549751,17.987991,44.676254,108.807420,64.445587,5.083370,14.626037,-0.835264,-0.533131,0.030595,-0.131033,1026.274658,90176.898438,-13.059482,-11.665199,859.130066,374.511169,380.467682,23.000000,27.006958,4,3.110000,1,0,0, 202
3383, 101,1189798,1189679,1,1,-1.746291,1.335725,-10.864408,-2.981655,3.822462,0.167328,12.302376,7.771200,-20.549751,17.987991,44.676254,108.807420,64.445587,5.083370,14.626037,-0.835264,-0.533131,0.030595,-0.131033,1026.274658,90176.898438,-13.059482,-11.665199,859.130066,374.511169,380.467682,23.000000,27.006958,4,3.120000,1,0,0, 202
3384, 101,1189925,1189897,1,1,-0.192822,0.947081,-10.660897,-1.882253,3.325215,0.198447,11.341324,8.732251,-21.510803,16.700072,1.968354,68.569382,67.601811,6.787646,28.909285,-0.795040,-0.550034,0.090983,-0.238949,1025.321167,90190.218750,-12.076173,-11.695642,859.130066,373.557678,379.839508,22.750000,26.929770,4,3.120000,1,0,0, 202
3385, 101,1190056,1189897,1,1,-1.575670,0.143861,-10.542177,-1.882253,3.325215,0.198447,10.380273,5.849096,-21.510803,27.967190,-20.155595,10.044218,67.601811,6.787646,28.909285,-0.795040,-0.550034,0.090983,-0.238949,1024.666260,90189.765625,-11.096615,-11.695642,859.130066,372.902771,379.839508,22.750000,26.897985,4,3.110000,1,0,0, 202
3386, 101,1190189,1190057,1,1,-1.575670,0.143861,-10.542177,-2.565400,3.647824,-0.118385,10.380273,5.849096,-21.510803,27.967190,-20.155595,10.044218,73.014497,6.185140,29.875336,-0.767215,-0.585161,0.111231,-0.237899,1024.666260,90189.765625,-11.096615,-11.651269,859.130066,372.902771,379.208893,22.750000,26.897985,4,3.110000,1,0,0, 202
3387, 101,1190333,1190273,1,1,-1.303610,-0.399094,-10.715196,-2.982235,3.817573,-0.146649,11.821850,7.771200,-20.549751,4.766466,17.476607,-67.046551,72.506679,9.962823,15.800483,-0.788682,-0.593156,0.011616,-0.161283,1023.767639,90205.820312,-10.054951,-11.533023,859.130066,372.004150,378.553925,22.750000,26.893444,4,3.120000,1,0,0, 202
3388, 101,1190778,1190754,1,1,1.631583,0.571170,-9.560073,-0.196996,3.262980,-0.652369,12.302376,8.251725,-20.549751,55.337038,11.179124,-194.865365,78.033538,8.001357,-67.818984,-0.667748,-0.490960,-0.395346,0.395945,1019.264343,90237.312500,-15.036863,-11.178133,859.130066,367.500854,374.328339,22.750000,26.920689,4,3.120000,1,0,0, 202
3389, 101,1190921,1190857,1,1,1.436435,-0.219160,-8.715120,-0.593005,3.081225,-1.541515,11.821850,11.134881,-28.238165,51.014167,-1.752009,-185.537157,78.994888,3.093550,-86.175479,-0.575068,-0.450110,-0.449546,0.514399,1018.662292,90254.140625,-15.197118,-11.966174,859.130066,366.898804,373.070831,22.750000,26.929770,4,3.120000,1,0,0, 202
