index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, mag x, mag y, mag z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z,quatadj w, quatadj x, quatadj y, quatadj z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,abs imu accel,abs adxl accel, pad altitude, baro max alt, mag raw x, mag raw y, mag raw z, cov x, cov y, cov z, sats, status, met, filtered accel ,state,battstate,pyros fired,pyros cont,pyros state, checksum2
1122, 101,52720,52709,31793,0,0,15.992670,4.040051,0.167538,-13.317701,9.734193,-9.804147,-21.967260,-27.740427,17.494884,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572122,82.610865,175.360831,-49.998091,-0.306276,0.292988,-0.691557,-0.584895,-0.306276,0.292988,-0.691557,-0.584895,4581.279297,80205.453125,-inf,-23.699047,2756.031250,2601.821289,2600.076660,23.000000,28.238234,16.495926,16.495924,1979.458008,2756.031250,-0.219673,-0.277404,0.174949,0.001404,0.041343,0.316525,0,1,0,6.221661,4,0.290000,5,15,0,202
1123, 101,52776,52776,31849,0,0,15.992668,4.040052,0.167538,-13.294284,9.766138,-9.792296,-22.215727,-28.251972,18.035662,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,82.071676,174.895654,-50.074521,-0.308005,0.292421,-0.695114,-0.580034,-0.308005,0.292421,-0.695114,-0.580034,4581.279297,80205.453125,-inf,-20.668526,2756.031250,2601.821289,2599.918945,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.222157,-0.282520,0.180357,0.001430,0.041909,0.316771,0,1,0,10.145941,4,0.290000,5,15,0,202
1124, 101,52829,52820,31902,0,0,15.992668,4.040052,0.167538,-13.277548,9.788870,-9.784174,-22.244957,-28.412745,18.094124,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,81.688769,174.564759,-50.126178,-0.309227,0.292011,-0.697624,-0.576566,-0.309227,0.292011,-0.697624,-0.576566,4581.279297,80205.453125,-inf,-18.381765,2756.031250,2601.821289,2599.894043,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.222450,-0.284127,0.180941,0.001454,0.042306,0.315947,0,1,0,12.938648,4,0.290000,5,15,0,202
1125, 101,52884,52867,31957,0,0,15.992668,4.040052,0.167538,-13.259633,9.813104,-9.775798,-22.128033,-28.193510,17.173342,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,81.281116,174.212034,-50.178770,-0.310521,0.291569,-0.700282,-0.572861,-0.310521,0.291569,-0.700282,-0.572861,4581.279297,80205.453125,-inf,-15.990862,2756.031250,2601.821289,2599.905762,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.221280,-0.281935,0.171733,0.001494,0.042914,0.314730,0,1,0,15.649236,4,0.280000,5,15,0,202
1126, 101,52938,52929,32011,0,0,15.992668,4.040052,0.167538,-13.237400,9.843044,-9.765850,-22.332651,-28.544287,16.910259,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,80.778175,173.776296,-50.240232,-0.312107,0.291013,-0.703539,-0.568272,-0.312107,0.291013,-0.703539,-0.568272,4581.279297,80205.453125,-inf,-12.680201,2756.031250,2601.821289,2600.138428,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.223327,-0.285443,0.169103,0.001466,0.042260,0.313361,0,1,0,19.170099,4,0.290000,5,15,0,202
1127, 101,52992,52977,32065,0,0,15.992668,4.040052,0.167538,-13.219093,9.867585,-9.758025,-22.785736,-28.266588,17.421806,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,80.366424,173.419145,-50.287729,-0.313399,0.290551,-0.706188,-0.564499,-0.313399,0.290551,-0.706188,-0.564499,4581.279297,80205.453125,-inf,-10.430988,2756.031250,2601.821289,2600.242920,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.227857,-0.282666,0.174218,0.001505,0.042840,0.312205,0,1,0,21.196375,4,0.280000,5,15,0,202
1128, 101,53046,53038,32119,0,0,15.992668,4.040052,0.167538,-13.196533,9.897693,-9.748830,-22.800350,-28.091202,17.743351,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,79.861775,172.980975,-50.342452,-0.314971,0.289975,-0.709413,-0.559858,-0.314971,0.289975,-0.709413,-0.559858,4581.279297,80205.453125,-inf,-7.529413,2756.031250,2601.821289,2600.522705,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.228004,-0.280912,0.177434,0.001472,0.042120,0.310998,0,1,0,23.572992,4,0.290000,5,15,0,202
1129, 101,53100,53084,32173,0,0,15.992668,4.040052,0.167538,-13.178142,9.922127,-9.741693,-22.493423,-28.120432,17.319498,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,79.452538,172.625340,-50.384011,-0.316238,0.289501,-0.712009,-0.556080,-0.316238,0.289501,-0.712009,-0.556080,4581.279297,80205.453125,-inf,-5.604939,2756.031250,2601.821289,2600.669434,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.224934,-0.281204,0.173195,0.001506,0.042606,0.309955,0,1,0,24.785727,4,0.290000,5,15,0,202
1130, 101,53155,53146,32228,0,0,15.992668,4.040052,0.167538,-13.155777,9.951708,-9.733443,-22.771120,-27.930429,17.947969,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,78.957362,172.194752,-50.430900,-0.317762,0.288919,-0.715128,-0.551494,-0.317762,0.288919,-0.715128,-0.551494,4581.279297,80205.453125,-inf,-3.304023,2756.031250,2601.821289,2600.936768,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.227711,-0.279304,0.179480,0.001466,0.041804,0.309270,0,1,0,25.945095,4,0.290000,5,15,0,202
1131, 101,53210,53210,32283,0,0,15.992668,4.040052,0.167538,-13.131523,9.983630,-9.725019,-22.098803,-27.696579,17.524117,15.992668,4.040052,0.167538,14.765498,2.377786,-2.572125,78.423214,171.729998,-50.477301,-0.319392,0.288280,-0.718465,-0.546527,-0.319392,0.288280,-0.718465,-0.546527,4581.279297,80205.453125,-inf,-1.285418,2756.031250,2601.821289,2601.164551,23.000000,28.238234,16.495924,16.495924,1979.458008,2756.031250,-0.220988,-0.276966,0.175241,0.001464,0.041756,0.309198,0,1,0,26.428005,4,0.290000,5,15,0,202
1132, 101,53264,53254,32337,0,0,24.935495,-8.470324,3.691526,-8.733019,25.116865,-9.974579,-22.347267,-27.886581,17.860275,25.819950,-9.707613,4.040052,17.211269,3.071392,2.929651,77.978200,171.355267,-50.338009,-0.319839,0.286706,-0.721636,-0.542904,-0.319839,0.286706,-0.721636,-0.542904,4556.890625,80205.453125,-inf,-20.989885,2756.031250,2577.432617,2594.464844,23.000000,28.238234,26.592342,27.878838,1979.458008,2756.031250,-0.223473,-0.278866,0.178603,0.001477,0.041913,0.308549,0,1,0,-6.293892,4,0.280000,5,15,0,202
1133, 101,53318,53297,32391,0,0,25.796070,-9.674206,4.030642,-8.376744,26.550768,-10.201587,-23.121895,-28.091202,16.822567,25.819950,-9.707613,4.040052,17.446627,3.138139,3.459091,77.316334,170.806256,-50.071437,-0.320204,0.284035,-0.726428,-0.537676,-0.320204,0.284035,-0.726428,-0.537676,4556.890625,80205.453125,-inf,-40.738556,2756.031250,2577.432617,2586.946533,23.000000,28.238234,27.843735,27.878838,1979.458008,2756.031250,-0.231219,-0.280912,0.168226,0.001480,0.041909,0.308123,0,1,0,-36.132484,4,0.290000,5,15,0,202
1134, 101,53373,53368,32446,0,0,25.817801,-9.704606,4.039205,-8.421828,26.567162,-10.359666,-22.581118,-27.594271,17.480268,25.819950,-9.707613,4.040052,17.452571,3.139824,3.472460,76.796345,170.379369,-49.855822,-0.320465,0.281921,-0.730151,-0.533575,-0.320465,0.281921,-0.730151,-0.533575,4556.890625,80205.453125,-inf,-49.286098,2756.031250,2577.432617,2583.033203,23.000000,28.238234,27.875677,27.878838,1979.458008,2756.031250,-0.225811,-0.275943,0.173341,0.001514,0.042319,0.306371,0,1,0,-47.011600,4,0.290000,5,15,0,202
1135, 101,53627,53614,32700,0,0,25.819950,-9.707613,4.040052,-8.723078,26.444738,-11.147582,-22.668810,-28.164280,17.860275,25.819950,-9.707613,4.040052,17.453158,3.139991,3.473783,74.115660,168.239990,-48.693470,-0.321612,0.271017,-0.748683,-0.512436,-0.321612,0.271017,-0.748683,-0.512436,4556.890625,80205.453125,-inf,-51.981365,2756.031250,2577.432617,2574.406982,23.000000,28.238234,27.878838,27.878838,1979.458008,2756.031250,-0.226688,-0.281643,0.178603,0.001314,0.039201,0.313824,0,1,0,-33.441730,4,0.280000,5,15,0,202
1136, 101,53683,53681,32756,0,0,25.819950,-9.707613,4.040052,-8.800174,26.409037,-11.333756,-22.420345,-28.325050,17.860275,25.819950,-9.707613,4.040052,17.453158,3.139991,3.473783,73.463090,167.735048,-48.398218,-0.321843,0.268364,-0.753026,-0.507296,-0.321843,0.268364,-0.753026,-0.507296,4556.890625,80205.453125,-inf,-48.584183,2756.031250,2577.432617,2573.687012,23.000000,28.238234,27.878838,27.878838,1979.458008,2756.031250,-0.224203,-0.283251,0.178603,0.001364,0.040734,0.318244,0,1,0,-25.300034,4,0.290000,5,15,0,202
1137, 101,53736,53725,32809,0,0,25.819950,-9.707613,4.040052,-8.858050,26.381407,-11.470096,-21.996492,-28.032738,17.567963,25.819950,-9.707613,4.040052,17.453158,3.139991,3.473783,72.980127,167.365412,-48.176719,-0.322003,0.266403,-0.756199,-0.503494,-0.322003,0.266403,-0.756199,-0.503494,4556.890625,80205.453125,-inf,-45.311691,2756.031250,2577.432617,2573.391113,23.000000,28.238234,27.878838,27.878838,1979.458008,2756.031250,-0.219965,-0.280327,0.175680,0.001405,0.041641,0.318835,0,1,0,-18.544785,4,0.290000,5,15,0,202
1138, 101,53792,53792,32865,0,0,25.819950,-9.707613,4.040052,-8.941825,26.340237,-11.662543,-22.244957,-28.909674,17.509501,25.819950,-9.707613,4.040052,17.453158,3.139991,3.473783,72.290770,166.843845,-47.856236,-0.322214,0.263605,-0.760667,-0.498073,-0.322214,0.263605,-0.760667,-0.498073,4556.890625,80205.453125,-inf,-39.708122,2756.031250,2577.432617,2573.355469,23.000000,28.238234,27.878838,27.878838,1979.458008,2756.031250,-0.222450,-0.289097,0.175095,0.001434,0.042231,0.318619,0,1,0,-8.265661,4,0.290000,5,15,0,202
