index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, mag x, mag y, mag z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z,quatadj w, quatadj x, quatadj y, quatadj z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,abs imu accel,abs adxl accel, pad altitude, baro max alt, mag raw x, mag raw y, mag raw z, cov x, cov y, cov z, sats, status, met, filtered accel ,state,battstate,pyros fired,pyros cont,pyros state, checksum2
29, 101,42418,42391,-8156,0,0,1.389332,-9.692665,0.031566,-0.004981,0.005427,-0.009221,-61.356331,114.367142,6.577024,1.441578,-9.610518,-5.285784,-0.227033,1.819203,1.832382,179.717973,143.785058,-7.985742,0.066947,0.309882,0.023975,0.948112,0.066947,0.309882,0.023975,0.948112,1981.059204,80187.976562,0.146763,0.170997,0.755981,0.332764,0.391658,27.750000,35.542645,9.791781,11.062536,1980.726440,0.755981,-0.613563,1.143671,0.065770,0.000969,0.000247,0.000335,0,1,0,0.015797,0,0.390000,0,15,0,202
30, 101,42505,42469,-8069,0,0,1.429414,-9.728466,0.075548,-0.007933,-0.013354,0.028179,-61.575562,114.937149,6.109325,0.480526,-10.091043,-4.805259,0.505043,-0.400187,0.562014,179.677552,143.774253,-7.930533,0.067131,0.309928,0.024634,0.948067,0.066597,0.309960,0.024167,0.948106,1981.045654,80190.718750,0.459293,0.171049,0.755981,0.319214,0.398747,27.750000,35.538097,9.833209,11.187072,1980.726440,0.755981,-0.615756,1.149372,0.061093,0.000970,0.000247,0.000335,0,1,0,0.029342,0,0.390000,0,15,0,202
31, 101,42573,42545,-8001,0,0,1.397218,-9.667126,0.030709,-0.021317,0.009242,-0.033404,-61.297863,114.118683,6.255481,0.961052,-10.091043,-5.285784,-0.515011,1.264263,0.715496,179.631011,143.796738,-7.937350,0.066783,0.309745,0.024557,0.948153,0.066783,0.309745,0.024557,0.948153,1981.025635,80189.039062,0.283604,0.171605,0.755981,0.299194,0.391554,27.750000,35.529011,9.767624,11.432073,1980.726440,0.755981,-0.612979,1.141187,0.062555,0.000971,0.000247,0.000335,0,1,0,0.032005,0,0.390000,0,15,0,202
32, 101,42650,42620,-7924,0,0,1.427298,-9.689662,0.049122,0.004465,-0.007817,-0.006662,-61.531715,114.264832,6.445484,2.402629,-9.610518,-5.766310,0.608210,-0.192134,1.016328,179.708424,143.716223,-8.200915,0.068741,0.310400,0.024677,0.947796,0.068741,0.310400,0.024677,0.947796,1981.123779,80187.500000,0.351244,0.171873,0.755981,0.397339,0.401886,27.750000,35.529011,9.794342,11.462330,1980.726440,0.755981,-0.615317,1.142648,0.064455,0.000971,0.000247,0.000335,0,1,0,-0.003235,0,0.390000,0,15,0,202
33, 101,42725,42696,-7849,0,0,1.431313,-9.711802,0.028757,-0.017336,0.001788,0.015734,-61.882488,114.294067,5.860859,0.961052,-10.091043,-5.766310,0.642647,-2.888473,1.839814,179.706225,143.558364,-8.134122,0.068894,0.311744,0.024280,0.947354,0.068167,0.311719,0.024605,0.947407,1981.096191,80187.500000,0.142994,0.170916,0.755981,0.369751,0.404249,27.750000,35.529011,9.816750,11.662037,1980.726440,0.755981,-0.618825,1.142941,0.058609,0.000972,0.000247,0.000335,0,1,0,0.013763,0,0.390000,0,15,0,202
34, 101,42804,42801,-7770,0,0,1.415604,-9.754485,0.026912,0.009337,0.004839,0.055700,-61.458633,114.922539,5.890091,0.480526,-9.129992,-5.766310,0.398637,-0.538061,1.002463,179.817420,143.498914,-8.209069,0.068001,0.312266,0.023849,0.947258,0.068473,0.312261,0.023925,0.947223,1981.072510,80188.851562,-0.045758,0.170543,0.755981,0.346069,0.408501,27.750000,35.533554,9.856706,10.809162,1980.726440,0.755981,-0.614586,1.149225,0.058901,0.000971,0.000247,0.000335,0,1,0,0.040125,0,0.390000,0,15,0,202
35, 101,42884,42865,-7690,0,0,1.426037,-9.691089,0.031182,-0.014071,-0.005496,-0.005515,-61.619408,114.557144,6.664718,1.441578,-10.571568,-5.766310,0.123038,-1.152463,-1.138576,179.744023,143.436718,-8.133213,0.068035,0.312747,0.024361,0.947083,0.068035,0.312747,0.024361,0.947083,1981.131836,80186.953125,0.049004,0.172791,0.755981,0.405396,0.413748,27.750000,35.542645,9.795496,12.127924,1980.726440,0.755981,-0.616194,1.145571,0.066647,0.000971,0.000247,0.000335,0,1,0,0.013255,0,0.390000,0,15,0,202
36, 101,42960,42932,-7614,0,0,1.442462,-9.791876,0.055600,0.008503,-0.016425,0.096691,-61.750950,114.717926,6.825490,0.480526,-9.129992,-6.246836,0.342627,-2.199001,-1.765364,179.730486,143.340549,-8.201899,0.068491,0.313458,0.025545,0.946784,0.068623,0.313519,0.024717,0.946776,1981.083252,80188.117188,-0.103297,0.172235,0.755981,0.356812,0.411951,27.750000,35.551731,9.897708,11.072968,1980.726440,0.755981,-0.617509,1.147179,0.068255,0.000970,0.000247,0.000335,0,1,0,-0.013618,0,0.390000,0,15,0,202
37, 101,43040,43034,-7534,0,0,1.385566,-9.699258,0.022156,0.042746,0.049529,-0.003469,-62.174805,114.805618,6.577024,2.402629,-10.571568,-5.766310,-0.584639,-2.826987,-0.460739,179.735103,143.293926,-8.345058,0.067212,0.313984,0.023561,0.946753,0.069785,0.313876,0.025098,0.946563,1981.130127,80186.906250,0.008410,0.173365,0.755981,0.403687,0.417238,27.750000,35.556278,9.797750,12.279292,1980.726440,0.755981,-0.621748,1.148056,0.065770,0.000970,0.000247,0.000335,0,1,0,0.032020,0,0.390000,0,15,0,202
38, 101,43119,43100,-7455,0,0,1.382908,-9.820164,0.064241,0.053592,-0.019691,0.116102,-61.560947,114.498688,6.255481,0.480526,-9.610518,-5.766310,-0.649071,-0.541547,-1.169431,179.881460,143.375137,-8.125783,0.067587,0.313339,0.023241,0.946948,0.067587,0.313339,0.023241,0.946948,1981.143433,80186.585938,0.212580,0.173933,0.755981,0.416992,0.422369,27.750000,35.551731,9.917267,11.217989,1980.726440,0.755981,-0.615609,1.144987,0.062555,0.000969,0.000247,0.000335,0,1,0,0.035903,0,0.390000,0,15,0,202
39, 101,43195,43167,-7379,0,0,1.375228,-9.709870,0.054050,-0.006594,-0.052384,0.005782,-61.765564,114.630219,6.123940,1.441578,-10.571568,-6.246836,-0.738613,-0.137609,0.248522,179.884097,143.402089,-7.778805,0.064717,0.313187,0.022255,0.947222,0.064717,0.313187,0.022255,0.947222,1981.077393,80188.406250,0.096261,0.177115,0.755981,0.350952,0.419086,27.750000,35.569912,9.806924,12.363623,1980.726440,0.755981,-0.617656,1.146302,0.061239,0.000969,0.000248,0.000335,0,1,0,0.029665,0,0.390000,0,15,0,202
40, 101,43275,43271,-7299,0,0,1.444198,-9.729927,0.017257,-0.085915,-0.078627,0.034849,-61.940948,114.791000,6.708565,1.441578,-9.610518,-6.246836,-0.886424,0.553772,-1.164322,179.962371,143.482836,-7.745556,0.069091,0.312418,0.023651,0.947133,0.064243,0.312570,0.021472,0.947477,1980.879395,80189.609375,-1.056297,0.174698,0.755981,0.152954,0.372743,27.750000,35.565365,9.836538,11.552626,1980.726440,0.755981,-0.619410,1.147910,0.067086,0.000969,0.000248,0.000335,0,1,0,0.040951,0,0.390000,0,15,0,202
41, 101,43354,43336,-7220,0,0,1.420063,-9.717035,0.033431,0.023616,-0.008317,0.019277,-61.107861,114.454842,6.343175,1.441578,-9.610518,-5.766310,0.250066,-0.117646,-1.663430,179.907866,143.454286,-8.341375,0.069312,0.312657,0.023565,0.947041,0.069312,0.312657,0.023565,0.947041,1980.923096,80189.609375,-1.178641,0.174435,0.755981,0.196655,0.348506,27.750000,35.565365,9.820309,11.300023,1980.726440,0.755981,-0.611079,1.144548,0.063432,0.000969,0.000248,0.000335,0,1,0,0.007353,0,0.390000,0,15,0,202
42, 101,43433,43408,-7141,0,0,1.384505,-9.625672,0.018596,0.002667,0.023199,-0.076278,-61.502487,114.571762,6.503946,1.441578,-9.610518,-4.805259,-1.293452,-1.958890,0.180135,179.738614,143.471156,-8.123380,0.067975,0.312461,0.024359,0.947182,0.067975,0.312461,0.024359,0.947182,1981.084473,80183.796875,-0.330730,0.174045,0.755981,0.358032,0.343541,27.750000,35.569912,9.724750,10.841158,1980.726440,0.755981,-0.615025,1.145718,0.065039,0.000969,0.000248,0.000335,0,1,0,-0.066285,0,0.390000,0,15,0,202
43, 101,43519,43485,-7055,0,0,1.425462,-9.760747,0.034501,-0.031010,-0.043418,0.113920,-61.590176,114.440224,6.533177,0.961052,-10.091043,-4.805259,0.260227,-0.273185,1.330221,179.796479,143.376872,-8.091253,0.069485,0.313181,0.025273,0.946811,0.067535,0.313282,0.023848,0.946956,1981.131104,80188.039062,0.916051,0.170246,0.755981,0.404663,0.364987,27.750000,35.578999,9.864346,11.217990,1980.726440,0.755981,-0.615902,1.144402,0.065332,0.000970,0.000248,0.000335,0,1,0,0.039430,0,0.390000,0,15,0,202
44, 101,43588,43560,-6986,0,0,1.383965,-9.751225,0.072698,0.070318,0.015443,0.047951,-61.940948,114.410995,6.767027,1.922103,-9.610518,-4.805259,-0.468823,2.122702,-0.985253,179.687059,143.429738,-8.273492,0.069349,0.312740,0.025219,0.946968,0.069349,0.312740,0.025219,0.946968,1981.191650,80185.515625,1.260869,0.175771,0.755981,0.465210,0.387632,27.750000,35.565365,9.849215,10.915449,1980.726440,0.755981,-0.619410,1.144110,0.067670,0.000971,0.000248,0.000335,0,1,0,0.064879,0,0.390000,0,15,0,202
45, 101,43666,43635,-6908,0,0,1.396441,-9.851088,0.026454,0.010299,0.031001,0.148553,-62.057877,114.513306,6.869336,0.961052,-10.571568,-5.766310,1.019117,2.006040,1.297356,179.675872,143.513572,-8.029306,0.067376,0.312094,0.024597,0.947340,0.067376,0.312094,0.024597,0.947340,1981.137207,80188.406250,0.832854,0.179908,0.755981,0.410767,0.405336,27.750000,35.569912,9.949607,12.080233,1980.726440,0.755981,-0.617948,1.141479,0.070740,0.000971,0.000248,0.000335,0,1,0,-0.039764,0,0.390000,0,15,0,202
