index, checksum,uptime mp,uptime nav,missiontime,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros fired,pyros cont,pyros state, checksum2
25, 101,12965,12962,-7929,1,1,2.912917,9.449894,0.555085,-0.029089,-0.003543,0.103183,14.224480,1.524364,-6.133976,-1.206071,0.981865,-0.586645,176.811823,-176.290570,-162.907771,0.987862,-0.032303,-0.027862,0.149360,1992.847656,80070.718750,0.781320,-0.518496,0.172607,-0.389893,-0.443734,14.500000,19.622520,0,2.890000,0,0,0, 202
26, 101,13034,13014,-7860,1,1,2.935143,9.403129,0.548538,0.006446,0.022910,0.064811,13.743954,1.524364,-6.614501,0.494744,0.659186,-2.117314,176.670984,-176.395072,-162.903072,0.987848,-0.033384,-0.026776,0.149413,1992.895020,80072.976562,0.490867,-0.193909,0.172607,-0.342529,-0.361621,14.500000,19.613424,0,2.890000,0,0,0, 202
27, 101,13108,13094,-7786,1,1,2.886680,9.475546,0.515638,-0.062771,0.054940,0.117559,13.743954,2.004889,-6.133976,1.702741,0.957939,1.149412,176.719670,-176.391220,-162.881188,0.988334,-0.030588,-0.027145,0.146710,1992.738037,80071.460938,-0.487341,-0.266269,0.172607,-0.499512,-0.398106,14.500000,19.599779,0,2.890000,0,0,0, 202
28, 101,13177,13172,-7717,1,1,2.959109,9.410466,0.547137,0.061469,-0.040725,0.078632,13.743954,1.043838,-5.172924,-0.035547,1.525202,1.320673,177.033449,-176.469152,-163.098101,0.988224,-0.030118,-0.026661,0.147632,1992.913818,80069.351562,-0.639128,-0.259583,0.172607,-0.323730,-0.417088,14.500000,19.604328,0,2.890000,0,0,0, 202
29, 101,13247,13224,-7647,1,1,2.923324,9.427301,0.536956,0.037826,-0.000477,0.083671,13.743954,2.485415,-6.133976,0.972661,0.902917,-0.920234,176.869716,-176.523084,-163.181156,0.988303,-0.031442,-0.026007,0.146944,1992.804443,80074.101562,0.433118,-0.132229,0.172607,-0.433105,-0.378272,14.500000,19.608875,0,2.890000,0,0,0, 202
30, 101,13321,13304,-7573,1,1,2.906137,9.387152,0.543071,0.038201,-0.013148,0.040623,14.224480,0.563312,-5.653450,-0.384932,0.323460,-1.864624,176.893826,-176.509942,-163.214446,0.988072,-0.031792,-0.026127,0.148395,1992.719238,80070.476562,-0.926594,-0.326845,0.172607,-0.518311,-0.416361,14.500000,19.599779,0,2.890000,0,0,0, 202
31, 101,13393,13381,-7501,1,1,2.914419,9.440658,0.553390,0.004694,-0.026515,0.094725,13.743954,2.965941,-7.575553,0.551538,-0.406904,-0.762671,176.939821,-176.428007,-163.071654,0.988153,-0.030984,-0.026888,0.147890,1992.889648,80070.476562,-0.081086,-0.322257,0.172607,-0.347900,-0.439537,14.500000,19.599779,0,2.890000,0,0,0, 202
32, 101,13463,13462,-7431,1,1,2.918293,9.445025,0.532821,0.020670,0.017337,0.098905,13.743954,2.965941,-6.614501,-1.916320,-1.281313,-0.613799,176.801045,-176.439523,-163.142251,0.988209,-0.032150,-0.026629,0.147311,1992.901245,80068.367188,1.163989,-0.077687,0.172607,-0.336304,-0.413935,14.500000,19.604328,0,2.890000,0,0,0, 202
33, 101,13538,13513,-7356,1,1,2.915462,9.446950,0.517689,0.020812,0.048251,0.099001,13.263428,1.043838,-6.133976,-2.079754,1.880836,0.067809,176.710354,-176.503426,-163.153193,0.988146,-0.030656,-0.026318,0.148102,1992.917725,80069.351562,0.696923,0.107028,0.172607,-0.319824,-0.384168,14.500000,19.604328,0,2.890000,0,0,0, 202
34, 101,13611,13594,-7283,1,1,2.910963,9.423436,0.548629,0.005178,-0.014168,0.077037,14.705005,1.524364,-8.056079,-0.402746,1.875521,1.223279,176.890889,-176.595402,-163.053472,0.988166,-0.031196,-0.025376,0.148026,1992.764648,80075.085938,0.141463,0.113115,0.172607,-0.472900,-0.376138,14.500000,19.608875,0,2.890000,0,0,0, 202
35, 101,13685,13672,-7209,1,1,2.911036,9.379271,0.532533,0.018010,-0.009764,0.034040,12.782902,2.004889,-6.614501,1.993655,-1.470062,0.627944,176.941351,-176.615687,-163.046260,0.988176,-0.030737,-0.025264,0.148073,1992.739014,80074.101562,-1.119771,0.021474,0.172607,-0.498535,-0.404370,14.500000,19.608875,0,2.890000,0,0,0, 202
36, 101,13756,13753,-7138,1,1,2.893117,9.455420,0.570135,-0.024994,-0.014701,0.103509,14.224480,2.004889,-6.614501,-0.656618,0.035677,-0.260593,176.787972,-176.718085,-163.031602,0.988144,-0.031932,-0.024178,0.148212,1992.635986,80073.273438,-1.523627,-0.324001,0.172607,-0.601562,-0.467761,14.500000,19.604328,0,2.890000,0,0,0, 202
37, 101,13825,13803,-7069,1,1,2.901502,9.456143,0.529467,-0.014839,0.024845,0.104395,12.782902,2.485415,-6.133976,1.159447,-0.008752,-1.171926,176.792138,-176.719848,-163.031684,0.988146,-0.031894,-0.024169,0.148210,1992.679932,80075.085938,-1.230753,-0.319589,0.172607,-0.557617,-0.482391,14.500000,19.608875,0,2.890000,0,0,0, 202
38, 101,13899,13883,-6995,1,1,2.905674,9.463473,0.533849,-0.017608,0.017830,0.112861,14.705005,3.446467,-6.614501,0.892660,-1.007713,-2.261080,176.810812,-176.634197,-163.011002,0.988100,-0.031847,-0.024926,0.148402,1992.707764,80074.101562,-0.035560,-0.424368,0.172607,-0.529785,-0.459964,14.500000,19.608875,0,2.890000,0,0,0, 202
39, 101,13975,13962,-6919,1,1,2.914528,9.421625,0.523607,0.010110,0.028468,0.074968,13.743954,2.004889,-6.614501,-0.398714,-0.435668,-0.617170,176.787398,-176.732060,-163.043364,0.988163,-0.031916,-0.024060,0.148108,1992.674683,80075.625000,-0.476381,-0.252871,0.172607,-0.562866,-0.445953,14.500000,19.622520,0,2.890000,0,0,0, 202
40, 101,14043,14016,-6851,1,1,2.934412,9.413541,0.520487,0.025202,0.014690,0.072985,13.743954,1.524364,-6.614501,1.415084,-5.039065,-1.108567,176.878732,-176.535474,-163.016384,0.988097,-0.031386,-0.025867,0.148360,1992.838623,80068.070312,-0.537854,-0.323460,0.172607,-0.398926,-0.428152,14.500000,19.613424,0,2.890000,0,0,0, 202
41, 101,14113,14093,-6781,1,1,2.908628,9.409422,0.533891,-0.012787,0.000289,0.062175,13.263428,1.524364,-7.095027,-3.165956,-0.822668,-1.547325,176.894154,-176.501241,-162.938015,0.987989,-0.031315,-0.026161,0.149039,1992.661011,80075.773438,-0.290137,-0.320403,0.172607,-0.576538,-0.442830,14.500000,19.617971,0,2.890000,0,0,0, 202
42, 101,14189,14172,-6705,1,1,2.938884,9.424853,0.541386,0.004732,0.023869,0.086234,14.224480,2.485415,-6.133976,-0.874030,0.520749,0.362751,176.714916,-176.407366,-162.906132,0.987869,-0.032988,-0.026728,0.149374,1992.668579,80071.843750,-0.899796,-0.357202,0.172607,-0.568970,-0.488744,14.500000,19.617971,0,2.890000,0,0,0, 202
43, 101,14260,14251,-6634,1,1,2.908480,9.465816,0.533725,-0.038605,0.042507,0.115778,13.263428,1.043838,-6.614501,0.607719,-2.266649,0.283753,176.677255,-176.299900,-162.895695,0.988134,-0.031597,-0.027832,0.147711,1992.508301,80075.179688,-1.188643,-0.560654,0.172607,-0.729248,-0.551977,14.500000,19.636164,0,2.890000,0,0,0, 202
44, 101,14331,14331,-6563,1,1,2.934665,9.428079,0.536513,0.017343,-0.017495,0.087790,13.743954,1.043838,-6.614501,0.529974,0.339399,0.824239,176.977892,-176.230150,-163.016262,0.988030,-0.030922,-0.028628,0.148396,1992.611206,80073.515625,-0.772705,-0.554179,0.172607,-0.626343,-0.592927,14.500000,19.627068,0,2.890000,0,0,0, 202
45, 101,14403,14382,-6491,1,1,2.902916,9.453881,0.533022,-0.025108,0.017974,0.102835,14.224480,2.004889,-6.614501,1.078247,2.048918,0.163051,176.813858,-176.312085,-162.983613,0.987968,-0.032239,-0.027700,0.148702,1992.583008,80071.546875,-0.448788,-0.624549,0.172607,-0.654541,-0.621827,14.500000,19.627068,0,2.890000,0,0,0, 202
46, 101,14479,14462,-6415,1,1,2.958128,9.427290,0.558226,0.046552,-0.001966,0.095149,13.743954,2.004889,-7.095027,-1.742304,1.550899,-2.539157,176.753657,-176.320773,-163.057666,0.987731,-0.032759,-0.027624,0.150170,1992.499756,80074.492188,-0.962635,-0.708220,0.172607,-0.737793,-0.644967,14.500000,19.627068,0,2.890000,0,0,0, 202
47, 101,14551,14540,-6343,1,1,2.898386,9.465725,0.561764,-0.057152,0.013182,0.114277,13.743954,2.004889,-6.133976,0.354069,0.154500,1.620484,176.690464,-176.327767,-162.852733,0.987767,-0.033314,-0.027367,0.149857,1992.701538,80070.570312,0.154485,-0.700958,0.172607,-0.536011,-0.695730,14.500000,19.627068,0,2.890000,0,0,0, 202
48, 101,14622,14621,-6272,1,1,2.925663,9.451283,0.562330,-0.012520,-0.024249,0.108678,13.263428,2.485415,-6.614501,-1.836883,-2.317384,0.357874,176.884838,-176.204045,-162.943383,0.987901,-0.031776,-0.028713,0.149052,1992.702637,80073.515625,1.347323,-0.332759,0.172607,-0.534912,-0.621350,14.500000,19.627068,0,2.890000,0,0,0, 202
49, 101,14694,14671,-6200,1,1,2.909831,9.368954,0.555658,-0.011278,-0.024475,0.025110,14.224480,1.043838,-5.653450,0.260231,-0.678550,0.777349,176.898034,-176.141317,-162.899001,0.987868,-0.032877,-0.029075,0.148966,1992.596436,80077.289062,0.565037,-0.118443,0.172607,-0.641113,-0.615831,14.500000,19.631617,0,2.890000,0,0,0, 202
50, 101,14768,14750,-6126,1,1,2.888802,9.409481,0.514564,-0.048824,0.039237,0.055184,13.743954,0.082786,-5.653450,0.646377,1.476402,0.830046,176.791674,-176.147792,-162.849851,0.987735,-0.032675,-0.029050,0.149893,1992.534790,80077.140625,-0.856020,-0.116180,0.172607,-0.702759,-0.624413,14.500000,19.636164,0,2.890000,0,0,0, 202
51, 101,14841,14829,-6053,1,1,2.919723,9.470880,0.545711,0.011910,-0.007604,0.124721,13.263428,0.082786,-7.095027,0.864963,1.912113,0.001903,176.880781,-176.218566,-163.143822,0.988164,-0.031742,-0.028638,0.147322,1992.821289,80067.625000,-0.239452,-0.347085,0.172607,-0.416260,-0.614640,14.500000,19.627068,0,2.890000,0,0,0, 202
52, 101,14913,14912,-5981,1,1,2.919132,9.444152,0.551392,0.017252,-0.007756,0.099354,12.782902,3.446467,-7.095027,-0.307174,0.621420,-1.239684,176.838502,-176.197092,-163.136582,0.988136,-0.032136,-0.028767,0.147399,1992.809082,80073.070312,1.421635,0.057813,0.172607,-0.428467,-0.527532,14.500000,19.640713,0,2.890000,0,0,0, 202
53, 101,14983,14962,-5911,1,1,2.931550,9.435274,0.558725,0.028110,-0.015915,0.094934,15.185531,1.524364,-8.536605,-0.142151,-1.307883,-0.972926,176.837245,-176.156207,-163.120996,0.988103,-0.032203,-0.029113,0.147542,1992.681641,80075.031250,0.567645,0.062794,0.172607,-0.555908,-0.524838,14.500000,19.640713,0,2.890000,0,0,0, 202
54, 101,15056,15041,-5838,1,1,2.844512,9.484253,0.577461,-0.076409,-0.035740,0.117097,13.743954,2.485415,-5.653450,0.703703,2.404337,2.107805,176.890425,-176.265572,-163.080015,0.988100,-0.031615,-0.028227,0.147861,1992.672607,80072.234375,-0.981596,0.068936,0.172607,-0.564941,-0.518981,14.500000,19.636164,0,2.890000,0,0,0, 202
55, 101,15127,15120,-5767,1,1,2.960636,9.467459,0.547076,0.021399,0.002664,0.133635,13.743954,2.004889,-6.133976,0.026691,0.895509,1.014997,176.813380,-176.310911,-162.962248,0.987940,-0.032250,-0.027704,0.148886,1992.800781,80072.921875,0.231736,0.051526,0.172607,-0.436768,-0.478327,14.500000,19.645260,0,2.890000,0,0,0, 202
56, 101,15197,15172,-5697,1,1,2.871630,9.461696,0.546599,0.013241,0.010174,0.111872,12.782902,1.524364,-5.653450,-0.659822,3.603243,-0.521709,176.795471,-176.286554,-162.980594,0.987951,-0.032431,-0.027896,0.148737,1992.745361,80071.109375,0.378764,0.057851,0.172607,-0.492188,-0.475808,14.500000,19.640713,0,2.890000,0,0,0, 202
57, 101,15270,15251,-5624,1,1,2.916863,9.429799,0.525562,0.043529,0.012976,0.083501,13.743954,2.485415,-6.133976,1.540274,0.100408,-0.257165,176.855031,-176.405427,-163.256725,0.988360,-0.031700,-0.027024,0.146318,1992.754028,80071.109375,-0.235776,0.133252,0.172607,-0.483521,-0.477245,14.500000,19.640713,0,2.890000,0,0,0, 202
58, 101,15344,15329,-5550,1,1,2.947505,9.452390,0.541485,0.019566,-0.000894,0.115062,12.782902,1.043838,-6.614501,0.640776,-2.173918,1.013351,176.861274,-176.349201,-162.994528,0.988007,-0.031780,-0.027445,0.148589,1992.700439,80071.937500,-0.256157,0.065022,0.172607,-0.537109,-0.503872,14.500000,19.645260,0,2.890000,0,0,0, 202
59, 101,15413,15411,-5481,1,1,2.958133,9.405514,0.547730,0.046455,-0.035739,0.073756,12.782902,1.043838,-6.133976,0.720057,-3.608536,0.690979,177.003246,-176.260162,-163.019677,0.987683,-0.032213,-0.028227,0.150492,1992.750244,80069.679688,-0.429595,-0.056508,0.172607,-0.487305,-0.500144,14.500000,19.654356,0,2.890000,0,0,0, 202
60, 101,15482,15461,-5412,1,1,2.942884,9.448840,0.559461,-0.022527,-0.008953,0.111293,12.302376,2.004889,-7.575553,-2.370572,0.666473,-0.729096,176.817724,-176.202830,-162.784827,0.987675,-0.032396,-0.028591,0.150436,1992.764648,80069.679688,0.098623,-0.051733,0.172607,-0.472900,-0.502744,14.500000,19.654356,0,2.890000,0,0,0, 202
61, 101,15557,15541,-5337,1,1,2.938807,9.378881,0.572095,0.074644,-0.040588,0.043800,13.263428,1.524364,-6.133976,1.086176,0.866702,-0.997767,176.868992,-176.236065,-163.257476,0.988312,-0.031793,-0.028503,0.146342,1992.733398,80072.921875,0.557342,0.168533,0.172607,-0.504150,-0.487736,14.500000,19.645260,0,2.890000,0,0,0, 202
62, 101,15626,15622,-5268,1,1,2.917906,9.447142,0.584195,0.034932,-0.031069,0.103633,12.302376,1.043838,-7.575553,-1.603658,2.291463,-0.012242,176.778478,-176.338914,-163.255277,0.988036,-0.033796,-0.027345,0.147969,1992.705200,80072.476562,-0.382458,0.033349,0.172607,-0.532349,-0.503346,14.625000,19.658905,0,2.890000,0,0,0, 202
63, 101,15697,15673,-5197,1,1,2.927227,9.406419,0.528607,0.007230,0.059907,0.077841,12.782902,2.004889,-6.614501,-0.436377,-1.439690,-0.385718,176.590457,-176.360867,-163.036957,0.987988,-0.034090,-0.027005,0.148285,1992.749512,80071.640625,-0.544418,0.037932,0.172607,-0.488037,-0.501700,14.625000,19.654356,0,2.890000,0,0,0, 202
