checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, accelworld x,accelworld y,accelworld z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,filteredvvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,0,5078,1,1,-9.528283,2.072592,-0.218209,0.038382,0.127332,-0.048372,0.511902,-2.646265,-1.516399,4.430405,32.793278,-62.949432,-38.000000,2216.000000,-4307.000000,0.913366,32.394470,-78.808840,0.743402,-0.171152,0.220388,-0.607856,1961.572998,80670.812500,-0.164518,0.066166,0.351562,0.261963,0.239656,0.000000,0.000000,0,202
101,5143,5078,1,1,-9.528283,2.072592,-0.218209,0.038382,0.127332,-0.048372,0.511902,-2.646265,-1.516399,4.430405,32.793278,-62.949432,-38.000000,2216.000000,-4307.000000,0.913366,32.394470,-78.808840,0.743402,-0.171152,0.220388,-0.607856,1961.572998,80670.812500,-0.164518,0.066166,0.351562,0.261963,0.239656,0.000000,0.000000,0,202
101,7202,7136,1,1,-9.599378,2.007342,0.045113,0.049953,-0.241344,0.003018,-0.620397,0.128670,-0.480112,3.782649,34.149174,-62.204033,-144.000000,2453.000000,-4234.000000,1.304961,38.347793,-78.352577,0.734517,-0.199125,0.261384,-0.593727,1961.517578,80671.468750,-0.081956,-0.114610,0.351562,0.206543,0.202459,0.000000,0.000000,0,202
101,8697,8697,1,1,-9.905756,0.400872,0.323913,0.772059,-0.662206,0.065865,2.226575,0.931493,-1.526158,6.948101,34.315090,-57.760887,374.000000,2482.000000,-3952.000000,4.640881,34.546988,-91.814572,0.672528,-0.186185,0.234211,-0.676894,1961.489014,80672.851562,0.199557,0.124193,0.351562,0.177979,0.179289,0.000000,0.000000,0,202
101,8854,8826,1,1,-9.810486,0.346042,0.339120,0.697495,-0.657541,-0.025443,2.052292,-1.701326,-0.015207,7.051986,34.206387,-57.410114,391.000000,2463.000000,-3928.000000,4.229540,34.294557,-91.559943,0.673759,-0.186559,0.230749,-0.676757,1961.585693,80668.460938,0.162528,0.039765,0.351562,0.274658,0.195123,0.000000,0.000000,0,202
101,8925,8826,1,1,-9.810486,0.346042,0.339120,0.697495,-0.657541,-0.025443,2.052292,-1.701326,-0.015207,7.051986,34.206387,-57.410114,391.000000,2463.000000,-3928.000000,4.229540,34.294557,-91.559943,0.673759,-0.186559,0.230749,-0.676757,1961.585693,80668.460938,0.162528,0.039765,0.351562,0.274658,0.195123,0.000000,0.000000,0,202
101,8998,8826,1,1,-9.810486,0.346042,0.339120,0.697495,-0.657541,-0.025443,2.052292,-1.701326,-0.015207,7.051986,34.206387,-57.410114,391.000000,2463.000000,-3928.000000,4.229540,34.294557,-91.559943,0.673759,-0.186559,0.230749,-0.676757,1961.585693,80668.460938,0.162528,0.039765,0.351562,0.274658,0.195123,0.000000,0.000000,0,202
101,9159,9139,1,1,-9.954027,0.259745,0.296006,0.506927,-0.727916,0.121243,-0.133687,1.242651,1.522750,7.229202,34.154896,-58.608593,420.000000,2454.000000,-4010.000000,4.125159,34.328312,-90.874916,0.677569,-0.185996,0.231442,-0.672859,1961.536621,80672.765625,-0.089811,0.024425,0.351562,0.225586,0.288683,0.000000,0.000000,0,202
101,9235,9139,1,1,-9.954027,0.259745,0.296006,0.506927,-0.727916,0.121243,-0.133687,1.242651,1.522750,7.229202,34.154896,-58.608593,420.000000,2454.000000,-4010.000000,4.125159,34.328312,-90.874916,0.677569,-0.185996,0.231442,-0.672859,1961.536621,80672.765625,-0.089811,0.024425,0.351562,0.225586,0.288683,0.000000,0.000000,0,202
101,9316,9139,1,1,-9.954027,0.259745,0.296006,0.506927,-0.727916,0.121243,-0.133687,1.242651,1.522750,7.229202,34.154896,-58.608593,420.000000,2454.000000,-4010.000000,4.125159,34.328312,-90.874916,0.677569,-0.185996,0.231442,-0.672859,1961.536621,80672.765625,-0.089811,0.024425,0.351562,0.225586,0.288683,0.000000,0.000000,0,202
101,9544,9508,1,1,-9.823872,0.198408,0.279436,0.376270,-0.714429,-0.004372,0.581175,-1.214886,1.760461,7.510303,33.828793,-57.103188,466.000000,2397.000000,-3907.000000,3.693514,34.252398,-90.388053,0.679843,-0.187119,0.229263,-0.670997,1961.552979,80670.992188,-0.073727,-0.099193,0.351562,0.241943,0.240885,0.000000,0.000000,0,202
101,9624,9508,1,1,-9.823872,0.198408,0.279436,0.376270,-0.714429,-0.004372,0.581175,-1.214886,1.760461,7.510303,33.828793,-57.103188,466.000000,2397.000000,-3907.000000,3.693514,34.252398,-90.388053,0.679843,-0.187119,0.229263,-0.670997,1961.552979,80670.992188,-0.073727,-0.099193,0.351562,0.241943,0.240885,0.000000,0.000000,0,202
101,9707,9688,1,1,-9.901027,0.189930,0.216608,0.297935,-0.662611,0.077538,-0.271706,-0.441373,0.892163,7.357531,33.903168,-57.746273,441.000000,2410.000000,-3951.000000,3.496246,34.303440,-90.132843,0.680930,-0.188085,0.228824,-0.669774,1961.546387,80670.648438,-0.102557,-0.061040,0.351562,0.235352,0.236033,0.000000,0.000000,0,202
101,9878,9827,1,1,-9.748182,0.250161,0.158062,0.295593,-0.555613,-0.068655,-0.696765,-0.438329,0.349683,7.278089,33.908886,-57.863201,428.000000,2411.000000,-3959.000000,3.331200,34.403161,-89.999149,0.681276,-0.189392,0.228662,-0.669109,1961.530762,80671.632812,-0.136373,-0.152510,0.351562,0.219727,0.227607,0.000000,0.000000,0,202
101,9965,9962,1,1,-9.797443,0.200309,0.153156,0.228879,-0.569661,-0.019559,0.994132,-0.512614,0.603943,7.510303,33.874561,-57.629349,458.000000,2405.000000,-3943.000000,3.161312,34.270935,-89.837949,0.682155,-0.189297,0.227164,-0.668751,1961.496094,80672.421875,-0.117916,-0.226684,0.351562,0.185059,0.207247,0.000000,0.000000,0,202
101,10053,9962,1,1,-9.797443,0.200309,0.153156,0.228879,-0.569661,-0.019559,0.994132,-0.512614,0.603943,7.510303,33.874561,-57.629349,458.000000,2405.000000,-3943.000000,3.161312,34.270935,-89.837949,0.682155,-0.189297,0.227164,-0.668751,1961.496094,80672.421875,-0.117916,-0.226684,0.351562,0.185059,0.207247,0.000000,0.000000,0,202
101,10230,10158,1,1,-9.792936,0.266900,0.125557,0.247090,-0.472613,-0.018148,-0.628058,-0.921142,-0.046119,7.235312,34.154896,-57.658577,421.000000,2454.000000,-3945.000000,2.865241,34.394985,-89.687521,0.682333,-0.191497,0.226413,-0.668197,1961.534424,80670.343750,-0.097063,-0.083208,0.351562,0.223389,0.224143,0.000000,0.000000,0,202
101,10323,10286,1,1,-9.807033,0.232076,0.175305,0.243690,-0.509427,-0.005921,-0.314886,-0.474591,-0.451349,7.198647,34.114849,-58.915520,443.000000,2438.000000,-4035.000000,2.711562,34.435895,-89.668151,0.682120,-0.192616,0.225790,-0.668304,1961.439209,80674.406250,-0.174468,-0.142508,0.351562,0.128174,0.213703,0.000000,0.000000,0,202
101,10564,10563,1,1,-9.788418,0.094065,0.595554,0.377879,-0.921726,-0.044757,0.066683,-0.248823,-1.267710,7.461417,34.177780,-57.541656,458.000000,2458.000000,-3937.000000,2.687906,34.268432,-89.750701,0.681881,-0.191928,0.224531,-0.669170,1961.525757,80671.757812,-0.214168,-0.174387,0.351562,0.214722,0.222118,0.000000,0.000000,0,202
101,10659,10563,1,1,-9.788418,0.094065,0.595554,0.377879,-0.921726,-0.044757,0.066683,-0.248823,-1.267710,7.461417,34.177780,-57.541656,458.000000,2458.000000,-3937.000000,2.687906,34.268432,-89.750701,0.681881,-0.191928,0.224531,-0.669170,1961.525757,80671.757812,-0.214168,-0.174387,0.351562,0.214722,0.222118,0.000000,0.000000,0,202
101,10756,10563,1,1,-9.788418,0.094065,0.595554,0.377879,-0.921726,-0.044757,0.066683,-0.248823,-1.267710,7.461417,34.177780,-57.541656,458.000000,2458.000000,-3937.000000,2.687906,34.268432,-89.750701,0.681881,-0.191928,0.224531,-0.669170,1961.525757,80671.757812,-0.214168,-0.174387,0.351562,0.214722,0.222118,0.000000,0.000000,0,202
101,10986,10952,1,1,-9.580723,0.412189,0.129294,0.437231,-0.109301,-0.221138,-1.702864,-1.903702,-1.568655,6.844214,34.132011,-58.827827,357.000000,2450.000000,-4025.000000,1.534927,34.897725,-90.183700,0.676271,-0.203329,0.220720,-0.672754,1961.464722,80673.609375,-0.252852,-0.200867,0.351562,0.153687,0.202866,0.000000,0.000000,0,202
101,11052,10952,1,1,-9.580723,0.412189,0.129294,0.437231,-0.109301,-0.221138,-1.702864,-1.903702,-1.568655,6.844214,34.132011,-58.827827,357.000000,2450.000000,-4025.000000,1.534927,34.897725,-90.183700,0.676271,-0.203329,0.220720,-0.672754,1961.464722,80673.609375,-0.252852,-0.200867,0.351562,0.153687,0.202866,0.000000,0.000000,0,202
101,11123,10952,1,1,-9.580723,0.412189,0.129294,0.437231,-0.109301,-0.221138,-1.702864,-1.903702,-1.568655,6.844214,34.132011,-58.827827,357.000000,2450.000000,-4025.000000,1.534927,34.897725,-90.183700,0.676271,-0.203329,0.220720,-0.672754,1961.464722,80673.609375,-0.252852,-0.200867,0.351562,0.153687,0.202866,0.000000,0.000000,0,202
101,11282,11257,1,1,-9.680145,0.526908,0.126269,0.572259,0.000749,-0.122606,1.304721,-0.125018,-1.420222,6.831992,34.229271,-59.353989,355.000000,2467.000000,-4061.000000,1.460594,35.068496,-90.495157,0.674005,-0.205379,0.220725,-0.674401,1961.482178,80671.851562,-0.175430,-0.181064,0.351562,0.171143,0.165422,0.000000,0.000000,0,202
101,11411,11257,1,1,-9.680145,0.526908,0.126269,0.572259,0.000749,-0.122606,1.304721,-0.125018,-1.420222,6.831992,34.229271,-59.353989,355.000000,2467.000000,-4061.000000,1.460594,35.068496,-90.495157,0.674005,-0.205379,0.220725,-0.674401,1961.482178,80671.851562,-0.175430,-0.181064,0.351562,0.171143,0.165422,0.000000,0.000000,0,202
101,11578,11565,1,1,-9.854210,0.484682,0.372884,0.749356,-0.437927,0.033943,1.589418,4.075226,-1.536921,6.972544,34.475277,-57.848583,378.000000,2510.000000,-3958.000000,2.933282,34.743427,-90.981036,0.674282,-0.195726,0.226657,-0.675027,1961.428955,80672.609375,-0.168472,-0.186494,0.351562,0.117920,0.122817,0.000000,0.000000,0,202
101,11656,11565,1,1,-9.854210,0.484682,0.372884,0.749356,-0.437927,0.033943,1.589418,4.075226,-1.536921,6.972544,34.475277,-57.848583,378.000000,2510.000000,-3958.000000,2.933282,34.743427,-90.981036,0.674282,-0.195726,0.226657,-0.675027,1961.428955,80672.609375,-0.168472,-0.186494,0.351562,0.117920,0.122817,0.000000,0.000000,0,202
101,11734,11565,1,1,-9.854210,0.484682,0.372884,0.749356,-0.437927,0.033943,1.589418,4.075226,-1.536921,6.972544,34.475277,-57.848583,378.000000,2510.000000,-3958.000000,2.933282,34.743427,-90.981036,0.674282,-0.195726,0.226657,-0.675027,1961.428955,80672.609375,-0.168472,-0.186494,0.351562,0.117920,0.122817,0.000000,0.000000,0,202
101,11899,11890,1,1,-9.559302,0.577042,2.037712,2.769624,-3.182567,-0.965506,7.588807,51.188904,-0.145330,7.088651,38.188263,-50.482315,397.000000,3159.000000,-3454.000000,15.823506,32.473168,-98.514994,0.649824,-0.123572,0.280879,-0.695389,1961.479980,80671.132812,-0.087669,-0.286173,0.351562,0.168945,0.129306,0.000000,0.000000,0,202
101,11979,11890,1,1,-9.559302,0.577042,2.037712,2.769624,-3.182567,-0.965506,7.588807,51.188904,-0.145330,7.088651,38.188263,-50.482315,397.000000,3159.000000,-3454.000000,15.823506,32.473168,-98.514994,0.649824,-0.123572,0.280879,-0.695389,1961.479980,80671.132812,-0.087669,-0.286173,0.351562,0.168945,0.129306,0.000000,0.000000,0,202
101,12062,11890,1,1,-9.559302,0.577042,2.037712,2.769624,-3.182567,-0.965506,7.588807,51.188904,-0.145330,7.088651,38.188263,-50.482315,397.000000,3159.000000,-3454.000000,15.823506,32.473168,-98.514994,0.649824,-0.123572,0.280879,-0.695389,1961.479980,80671.132812,-0.087669,-0.286173,0.351562,0.168945,0.129306,0.000000,0.000000,0,202
101,12233,12214,1,1,-8.105970,0.000421,5.211929,4.140456,-7.634005,-5.623732,12.835781,67.677291,4.713261,8.530826,41.758224,-36.012859,633.000000,3783.000000,-2464.000000,35.140862,24.559639,-105.528656,0.614784,0.017055,0.357534,-0.702794,1961.428711,80672.640625,-0.047931,-0.581419,0.351562,0.117676,0.125249,0.000000,0.000000,0,202
101,12379,12214,1,1,-8.105970,0.000421,5.211929,4.140456,-7.634005,-5.623732,12.835781,67.677291,4.713261,8.530826,41.758224,-36.012859,633.000000,3783.000000,-2464.000000,35.140862,24.559639,-105.528656,0.614784,0.017055,0.357534,-0.702794,1961.428711,80672.640625,-0.047931,-0.581419,0.351562,0.117676,0.125249,0.000000,0.000000,0,202
101,12551,12533,1,1,-5.722272,-0.229241,7.690503,4.082899,-8.479733,-11.635352,-4.934419,49.975770,6.703023,8.524714,43.383015,-21.631102,632.000000,4067.000000,-1480.000000,51.179881,18.453851,-109.960001,0.567593,0.126226,0.432141,-0.689318,1961.360840,80673.835938,-0.063658,-0.726149,0.351562,0.049805,0.085785,0.000000,0.000000,0,202
101,12640,12533,1,1,-5.722272,-0.229241,7.690503,4.082899,-8.479733,-11.635352,-4.934419,49.975770,6.703023,8.524714,43.383015,-21.631102,632.000000,4067.000000,-1480.000000,51.179881,18.453851,-109.960001,0.567593,0.126226,0.432141,-0.689318,1961.360840,80673.835938,-0.063658,-0.726149,0.351562,0.049805,0.085785,0.000000,0.000000,0,202
101,12730,12533,1,1,-5.722272,-0.229241,7.690503,4.082899,-8.479733,-11.635352,-4.934419,49.975770,6.703023,8.524714,43.383015,-21.631102,632.000000,4067.000000,-1480.000000,51.179881,18.453851,-109.960001,0.567593,0.126226,0.432141,-0.689318,1961.360840,80673.835938,-0.063658,-0.726149,0.351562,0.049805,0.085785,0.000000,0.000000,0,202
101,12909,12870,1,1,-2.683006,-0.109224,9.309442,3.282172,-5.872751,-16.773396,0.144494,57.834627,10.621473,7.895291,42.993980,-5.729319,529.000000,3999.000000,-392.000000,66.119544,15.342010,-110.770683,0.531755,0.215037,0.508485,-0.642213,1961.409180,80671.515625,-0.111494,-0.094727,0.351562,0.098145,0.097712,0.000000,0.000000,0,202
