timestamp(ms),Data age,State,Altitude,Verticalvel,RSSI,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Pitch,Yaw,Roll,Uptime,
"1721518078.674","204.294006",,,,,,,,,,,,,,,
"1721518078.775","204.395004",,,,,,,,,,,,,,,
"1721518078.876","204.496002",,,,,,,,,,,,,,,
"1721518078.977","204.597",,,,,,,,,,,,,,,
"1721518079.078","204.697998",,,,,,,,,,,,,,,
"1721518079.179","204.798996",,,,,,,,,,,,,,,
"1721518079.28","204.899994",,,,,,,,,,,,,,,
"1721518079.381","205.001007",,,,,,,,,,,,,,,
"1721518079.482","205.102005",,,,,,,,,,,,,,,
"1721518079.583","205.203003",,,,,,,,,,,,,,,
"1721518079.684","205.304001",,,,,,,,,,,,,,,
"1721518079.785","205.404999",,,,,,,,,,,,,,,
"1721518079.886","205.505997",,,,,,,,,,,,,,,
"1721518079.987","205.606995",,,,,,,,,,,,,,,
"1721518080.088","205.707993",,,,,,,,,,,,,,,
"1721518080.189","205.809006",,,,,,,,,,,,,,,
"1721518080.29","205.910004",,,,,,,,,,,,,,,
"1721518080.391","206.011002",,,,,,,,,,,,,,,
"1721518080.492","206.112",,,,,,,,,,,,,,,
"1721518080.593","206.212997",,,,,,,,,,,,,,,
"1721518080.694","206.313995",,,,,,,,,,,,,,,
"1721518080.795","206.414993",,,,,,,,,,,,,,,
"1721518080.896","206.516006",,,,,,,,,,,,,,,
"1721518080.997","206.617004",,,,,,,,,,,,,,,
"1721518081.098","206.718002",,,,,,,,,,,,,,,
"1721518081.199","206.819",,,,,,,,,,,,,,,
"1721518081.3","206.919998",,,,,,,,,,,,,,,
"1721518081.401","207.020996",,,,,,,,,,,,,,,
"1721518081.502","207.121994",,,,,,,,,,,,,,,
"1721518081.603","207.223007",,,,,,,,,,,,,,,
"1721518081.704","207.324005",,,,,,,,,,,,,,,
"1721518081.805","207.425003",,,,,,,,,,,,,,,
"1721518081.906","207.526001",,,,,,,,,,,,,,,
"1721518082.007","207.626999",,,,,,,,,,,,,,,
"1721518082.108","207.727997",,,,,,,,,,,,,,,
"1721518082.209","207.828995",,,,,,,,,,,,,,,
"1721518082.31","207.929993",,,,,,,,,,,,,,,
"1721518082.411","208.031006",,,,,,,,,,,,,,,
"1721518082.512","208.132004",,,,,,,,,,,,,,,
"1721518082.613","208.233002",,,,,,,,,,,,,,,
"1721518082.714","208.334",,,,,,,,,,,,,,,
"1721518082.815","208.434998",,,,,,,,,,,,,,,
"1721518082.916","208.535995",,,,,,,,,,,,,,,
"1721518083.017","208.636993",,,,,,,,,,,,,,,
"1721518083.118","208.738007",,,,,,,,,,,,,,,
"1721518083.219","208.839005",,,,,,,,,,,,,,,
"1721518083.32","208.940002",,,,,,,,,,,,,,,
"1721518083.421","209.041",,,,,,,,,,,,,,,
"1721518083.522","209.141998",,,,,,,,,,,,,,,
"1721518083.623","209.242996",,,,,,,,,,,,,,,
"1721518083.724","209.343994",,,,,,,,,,,,,,,
"1721518083.825","209.445007",,,,,,,,,,,,,,,
"1721518083.926","209.546005",,,,,,,,,,,,,,,
"1721518084.027","209.647003",,,,,,,,,,,,,,,
"1721518084.128","209.748001",,,,,,,,,,,,,,,
"1721518084.229","209.848999",,,,,,,,,,,,,,,
"1721518084.33","209.949997",,,,,,,,,,,,,,,
"1721518084.431","210.050995",,,,,,,,,,,,,,,
"1721518084.532","210.151993",,,,,,,,,,,,,,,
"1721518084.633","210.253006",,,,,,,,,,,,,,,
"1721518084.734","210.354004",,,,,,,,,,,,,,,
"1721518084.835","210.455002",,,,,,,,,,,,,,,
"1721518084.936","210.556",,,,,,,,,,,,,,,
"1721518085.037","210.656998",,,,,,,,,,,,,,,
"1721518085.138","210.757996",,,,,,,,,,,,,,,
"1721518085.239","210.858994",,,,,,,,,,,,,,,
"1721518085.34","210.960007",,,,,,,,,,,,,,,
"1721518085.441","211.061005",,,,,,,,,,,,,,,
"1721518085.542","211.162003",,,,,,,,,,,,,,,
"1721518085.643","211.263",,,,,,,,,,,,,,,
"1721518085.744","211.363998",,,,,,,,,,,,,,,
"1721518085.845","211.464996",,,,,,,,,,,,,,,
"1721518085.946","211.565994",,,,,,,,,,,,,,,
"1721518086.047","211.667007",,,,,,,,,,,,,,,
"1721518086.151","211.768005",,,,,,,,,,,,,,,
"1721518086.249","211.869003",,,,,,,,,,,,,,,
"1721518086.35","211.970001",,,,,,,,,,,,,,,
"1721518086.451","212.070999",,,,,,,,,,,,,,,
"1721518086.552","212.171997",,,,,,,,,,,,,,,
"1721518086.653","212.272995",,,,,,,,,,,,,,,
"1721518086.754","212.373993",,,,,,,,,,,,,,,
"1721518086.855","212.475006",,,,,,,,,,,,,,,
"1721518086.956","212.576004",,,,,,,,,,,,,,,
"1721518087.057","212.677002",,,,,,,,,,,,,,,
"1721518087.158","212.778",,,,,,,,,,,,,,,
"1721518087.259","212.878998",,,,,,,,,,,,,,,
"1721518087.36","212.979996",,,,,,,,,,,,,,,
"1721518087.461","213.080994",,,,,,,,,,,,,,,
"1721518087.562","213.182007",,,,,,,,,,,,,,,
"1721518087.663","213.283005",,,,,,,,,,,,,,,
"1721518087.764","213.384003",,,,,,,,,,,,,,,
"1721518087.865","213.485001",,,,,,,,,,,,,,,
"1721518087.966","213.585999",,,,,,,,,,,,,,,
"1721518088.067","213.686996",,,,,,,,,,,,,,,
"1721518088.168","213.787994",,,,,,,,,,,,,,,
"1721518088.272","213.889008",,,,,,,,,,,,,,,
"1721518088.37","213.990005",,,,,,,,,,,,,,,
"1721518088.471","214.091003",,,,,,,,,,,,,,,
"1721518088.572","214.192001",,,,,,,,,,,,,,,
"1721518088.673","214.292999",,,,,,,,,,,,,,,
"1721518088.774","214.393997",,,,,,,,,,,,,,,
"1721518088.875","214.494995",,,,,,,,,,,,,,,
"1721518088.976","214.595993",,,,,,,,,,,,,,,
"1721518089.077","214.697006",,,,,,,,,,,,,,,
"1721518089.178","214.798004",,,,,,,,,,,,,,,
"1721518089.279","214.899002",,,,,,,,,,,,,,,
"1721518089.38","215",,,,,,,,,,,,,,,
"1721518089.481","215.100998",,,,,,,,,,,,,,,
"1721518089.582","215.201996",,,,,,,,,,,,,,,
"1721518089.683","215.302994",,,,,,,,,,,,,,,
"1721518089.784","215.404007",,,,,,,,,,,,,,,
"1721518089.885","215.505005",,,,,,,,,,,,,,,
"1721518089.986","215.606003",,,,,,,,,,,,,,,
"1721518090.087","215.707001",,,,,,,,,,,,,,,
"1721518090.188","215.807999",,,,,,,,,,,,,,,
"1721518090.289","215.908997",,,,,,,,,,,,,,,
"1721518090.39","216.009995",,,,,,,,,,,,,,,
"1721518090.491","216.110992",,,,,,,,,,,,,,,
"1721518090.592","216.212006",,,,,,,,,,,,,,,
"1721518090.693","216.313004",,,,,,,,,,,,,,,
"1721518090.794","216.414001",,,,,,,,,,,,,,,
"1721518090.895","216.514999",,,,,,,,,,,,,,,
"1721518090.996","216.615997",,,,,,,,,,,,,,,
"1721518091.097","216.716995",,,,,,,,,,,,,,,
"1721518091.198","216.817993",,,,,,,,,,,,,,,
"1721518091.299","216.919006",,,,,,,,,,,,,,,
"1721518091.4","217.020004",,,,,,,,,,,,,,,
"1721518091.501","217.121002",,,,,,,,,,,,,,,
"1721518091.602","217.222",,,,,,,,,,,,,,,
"1721518091.703","217.322998",,,,,,,,,,,,,,,
"1721518091.804","217.423996",,,,,,,,,,,,,,,
"1721518091.905","217.524994",,,,,,,,,,,,,,,
"1721518092.007","217.626007",,,,,,,,,,,,,,,
"1721518092.107","217.727005",,,,,,,,,,,,,,,
"1721518092.208","217.828003",,,,,,,,,,,,,,,
"1721518092.309","217.929001",,,,,,,,,,,,,,,
"1721518092.41","218.029999",,,,,,,,,,,,,,,
"1721518092.511","218.130997",,,,,,,,,,,,,,,
"1721518092.612","218.231995",,,,,,,,,,,,,,,
"1721518092.713","218.332993",,,,,,,,,,,,,,,
"1721518092.814","218.434006",,,,,,,,,,,,,,,
"1721518092.915","218.535004",,,,,,,,,,,,,,,
"1721518093.016","218.636002",,,,,,,,,,,,,,,
"1721518093.117","218.737",,,,,,,,,,,,,,,
"1721518093.218","218.837997",,,,,,,,,,,,,,,
"1721518093.319","218.938995",,,,,,,,,,,,,,,
"1721518093.42","219.039993",,,,,,,,,,,,,,,
"1721518093.521","219.141006",,,,,,,,,,,,,,,
"1721518093.622","219.242004",,,,,,,,,,,,,,,
"1721518093.723","219.343002",,,,,,,,,,,,,,,
"1721518093.824","219.444",,,,,,,,,,,,,,,
"1721518093.925","219.544998",,,,,,,,,,,,,,,
"1721518094.026","219.645996",,,,,,,,,,,,,,,
"1721518094.127","219.746994",,,,,,,,,,,,,,,
"1721518094.228","219.848007",,,,,,,,,,,,,,,
"1721518094.329","219.949005",,,,,,,,,,,,,,,
"1721518094.43","220.050003",,,,,,,,,,,,,,,
"1721518094.531","220.151001",,,,,,,,,,,,,,,
"1721518094.632","220.251999",,,,,,,,,,,,,,,
"1721518094.733","220.352997",,,,,,,,,,,,,,,
"1721518094.834","220.453995",,,,,,,,,,,,,,,
"1721518094.935","220.554993",,,,,,,,,,,,,,,
"1721518095.036","220.656006",,,,,,,,,,,,,,,
"1721518095.14","220.757004",,,,,,,,,,,,,,,
"1721518095.238","220.858002",,,,,,,,,,,,,,,
"1721518095.339","220.959",,,,,,,,,,,,,,,
"1721518095.44","221.059998",,,,,,,,,,,,,,,
"1721518095.541","221.160995",,,,,,,,,,,,,,,
"1721518095.642","221.261993",,,,,,,,,,,,,,,
"1721518095.743","221.363007",,,,,,,,,,,,,,,
"1721518095.844","221.464005",,,,,,,,,,,,,,,
"1721518095.945","221.565002",,,,,,,,,,,,,,,
"1721518096.046","221.666",,,,,,,,,,,,,,,
"1721518096.147","221.766998",,,,,,,,,,,,,,,
"1721518096.248","221.867996",,,,,,,,,,,,,,,
"1721518096.349","221.968994",,,,,,,,,,,,,,,
"1721518096.45","222.070007",,,,,,,,,,,,,,,
"1721518096.551","222.171005",,,,,,,,,,,,,,,
"1721518096.652","222.272003",,,,,,,,,,,,,,,
"1721518096.753","222.373001",,,,,,,,,,,,,,,
"1721518096.854","222.473999",,,,,,,,,,,,,,,
"1721518096.955","222.574997",,,,,,,,,,,,,,,
"1721518097.056","222.675995",,,,,,,,,,,,,,,
"1721518097.157","222.776993",,,,,,,,,,,,,,,
"1721518097.258","222.878006",,,,,,,,,,,,,,,
"1721518097.359","222.979004",,,,,,,,,,,,,,,
"1721518097.46","223.080002",,,,,,,,,,,,,,,
"1721518097.561","223.181",,,,,,,,,,,,,,,
"1721518097.662","223.281998",,,,,,,,,,,,,,,
"1721518097.763","223.382996",,,,,,,,,,,,,,,
"1721518097.864","223.483994",,,,,,,,,,,,,,,
"1721518097.965","223.585007",,,,,,,,,,,,,,,
"1721518098.066","223.686005",,,,,,,,,,,,,,,
"1721518098.167","223.787003",,,,,,,,,,,,,,,
"1721518098.268","223.888",,,,,,,,,,,,,,,
"1721518098.369","223.988998",,,,,,,,,,,,,,,
"1721518098.47","224.089996",,,,,,,,,,,,,,,
"1721518098.571","224.190994",,,,,,,,,,,,,,,
"1721518098.672","224.292007",,,,,,,,,,,,,,,
"1721518098.773","224.393005",,,,,,,,,,,,,,,
"1721518098.874","224.494003",,,,,,,,,,,,,,,
"1721518098.975","224.595001",,,,,,,,,,,,,,,
"1721518099.076","224.695999",,,,,,,,,,,,,,,
"1721518099.177","224.796997",,,,,,,,,,,,,,,
"1721518099.278","224.897995",,,,,,,,,,,,,,,
"1721518099.379","224.998993",,,,,,,,,,,,,,,
"1721518099.48","225.100006",,,,,,,,,,,,,,,
"1721518099.581","225.201004",,,,,,,,,,,,,,,
"1721518099.682","225.302002",,,,,,,,,,,,,,,
"1721518099.783","225.403",,,,,,,,,,,,,,,
"1721518099.884","225.503998",,,,,,,,,,,,,,,
"1721518099.985","225.604996",,,,,,,,,,,,,,,
"1721518100.086","225.705994",,,,,,,,,,,,,,,
"1721518100.187","225.807007",,,,,,,,,,,,,,,
"1721518100.288","225.908005",,,,,,,,,,,,,,,
"1721518100.389","226.009003",,,,,,,,,,,,,,,
"1721518100.49","226.110001",,,,,,,,,,,,,,,
"1721518100.591","226.210999",,,,,,,,,,,,,,,
"1721518100.692","226.311996",,,,,,,,,,,,,,,
"1721518100.793","226.412994",,,,,,,,,,,,,,,
"1721518100.894","226.514008",,,,,,,,,,,,,,,
"1721518100.995","226.615005",,,,,,,,,,,,,,,
"1721518101.096","226.716003",,,,,,,,,,,,,,,
"1721518101.197","226.817001",,,,,,,,,,,,,,,
"1721518101.298","226.917999",,,,,,,,,,,,,,,
"1721518101.399","227.018997",,,,,,,,,,,,,,,
"1721518101.5","227.119995",,,,,,,,,,,,,,,
"1721518101.601","227.220993",,,,,,,,,,,,,,,
"1721518101.702","227.322006",,,,,,,,,,,,,,,
"1721518101.803","227.423004",,,,,,,,,,,,,,,
"1721518101.904","227.524002",,,,,,,,,,,,,,,
"1721518102.005","227.625",,,,,,,,,,,,,,,
"1721518102.106","227.725998",,,,,,,,,,,,,,,
"1721518102.207","227.826996",,,,,,,,,,,,,,,
"1721518102.309","227.927994",,,,,,,,,,,,,,,
"1721518102.41","228.029007",,,,,,,,,,,,,,,
"1721518102.511","228.130005",,,,,,,,,,,,,,,
"1721518102.612","228.231003",,,,,,,,,,,,,,,
"1721518102.713","228.332001",,,,,,,,,,,,,,,
"1721518102.814","228.432999",,,,,,,,,,,,,,,
"1721518102.915","228.533997",,,,,,,,,,,,,,,
"1721518103.016","228.634995",,,,,,,,,,,,,,,
"1721518103.117","228.735992",,,,,,,,,,,,,,,
"1721518103.218","228.837006",,,,,,,,,,,,,,,
"1721518103.319","228.938004",,,,,,,,,,,,,,,
"1721518103.42","229.039001",,,,,,,,,,,,,,,
"1721518103.521","229.139999",,,,,,,,,,,,,,,
"1721518103.623","229.240997",,,,,,,,,,,,,,,
"1721518103.723","229.341995",,,,,,,,,,,,,,,
"1721518103.824","229.442993",,,,,,,,,,,,,,,
"1721518103.925","229.544006",,,,,,,,,,,,,,,
"1721518104.026","229.645004",,,,,,,,,,,,,,,
"1721518104.127","229.746002",,,,,,,,,,,,,,,
"1721518104.228","229.847",,,,,,,,,,,,,,,
"1721518104.329","229.947998",,,,,,,,,,,,,,,
"1721518104.43","230.048996",,,,,,,,,,,,,,,
"1721518104.531","230.149994",,,,,,,,,,,,,,,
"1721518104.632","230.251007",,,,,,,,,,,,,,,
"1721518104.733","230.352005",,,,,,,,,,,,,,,
"1721518104.841","230.453003",,,,,,,,,,,,,,,
"1721518104.936","230.554001",,,,,,,,,,,,,,,
"1721518105.036","230.654999",,,,,,,,,,,,,,,
"1721518105.138","230.755997",,,,,,,,,,,,,,,
"1721518105.238","230.856995",,,,,,,,,,,,,,,
"1721518105.339","230.957993",,,,,,,,,,,,,,,
"1721518105.44","231.059006",,,,,,,,,,,,,,,
"1721518105.541","231.160004",,,,,,,,,,,,,,,
"1721518105.642","231.261002",,,,,,,,,,,,,,,
"1721518105.743","231.362",,,,,,,,,,,,,,,
"1721518105.844","231.462997",,,,,,,,,,,,,,,
"1721518105.945","231.563995",,,,,,,,,,,,,,,
"1721518106.046","231.664993",,,,,,,,,,,,,,,
"1721518106.147","231.766006",,,,,,,,,,,,,,,
"1721518106.248","231.867004",,,,,,,,,,,,,,,
"1721518106.349","231.968002",,,,,,,,,,,,,,,
"1721518106.45","232.069",,,,,,,,,,,,,,,
"1721518106.551","232.169998",,,,,,,,,,,,,,,
"1721518106.652","232.270996",,,,,,,,,,,,,,,
"1721518106.753","232.371994",,,,,,,,,,,,,,,
"1721518106.855","232.473007",,,,,,,,,,,,,,,
"1721518106.955","232.574005",,,,,,,,,,,,,,,
"1721518107.056","232.675003",,,,,,,,,,,,,,,
"1721518107.157","232.776001",,,,,,,,,,,,,,,
"1721518107.258","232.876999",,,,,,,,,,,,,,,
"1721518107.359","232.977997",,,,,,,,,,,,,,,
"1721518107.46","233.078995",,,,,,,,,,,,,,,
"1721518107.561","233.179993",,,,,,,,,,,,,,,
"1721518107.662","233.281006",,,,,,,,,,,,,,,
"1721518107.763","233.382004",,,,,,,,,,,,,,,
"1721518107.864","233.483002",,,,,,,,,,,,,,,
"1721518107.965","233.584",,,,,,,,,,,,,,,
"1721518108.066","233.684998",,,,,,,,,,,,,,,
"1721518108.167","233.785995",,,,,,,,,,,,,,,
"1721518108.268","233.886993",,,,,,,,,,,,,,,
"1721518108.369","233.988007",,,,,,,,,,,,,,,
"1721518108.47","234.089005",,,,,,,,,,,,,,,
"1721518108.571","234.190002",,,,,,,,,,,,,,,
"1721518108.672","234.291",,,,,,,,,,,,,,,
"1721518108.773","234.391998",,,,,,,,,,,,,,,
"1721518108.874","234.492996",,,,,,,,,,,,,,,
"1721518108.975","234.593994",,,,,,,,,,,,,,,
"1721518109.076","234.695007",,,,,,,,,,,,,,,
"1721518109.177","234.796005",,,,,,,,,,,,,,,
"1721518109.278","234.897003",,,,,,,,,,,,,,,
"1721518109.379","234.998001",,,,,,,,,,,,,,,
"1721518109.48","235.098999",,,,,,,,,,,,,,,
"1721518109.581","235.199997",,,,,,,,,,,,,,,
"1721518109.682","235.300995",,,,,,,,,,,,,,,
"1721518109.783","235.401993",,,,,,,,,,,,,,,
"1721518109.884","235.503006",,,,,,,,,,,,,,,
"1721518109.985","235.604004",,,,,,,,,,,,,,,
"1721518110.087","235.705002",,,,,,,,,,,,,,,
"1721518110.187","235.806",,,,,,,,,,,,,,,
"1721518110.288","235.906998",,,,,,,,,,,,,,,
"1721518110.389","236.007996",,,,,,,,,,,,,,,
"1721518110.49","236.108994",,,,,,,,,,,,,,,
"1721518110.591","236.210007",,,,,,,,,,,,,,,
"1721518110.692","236.311005",,,,,,,,,,,,,,,
"1721518110.793","236.412003",,,,,,,,,,,,,,,
"1721518110.894","236.513",,,,,,,,,,,,,,,
"1721518110.995","236.613998",,,,,,,,,,,,,,,
"1721518111.096","236.714996",,,,,,,,,,,,,,,
"1721518111.197","236.815994",,,,,,,,,,,,,,,
"1721518111.298","236.917007",,,,,,,,,,,,,,,
"1721518111.399","237.018005",,,,,,,,,,,,,,,
"1721518111.5","237.119003",,,,,,,,,,,,,,,
"1721518111.601","237.220001",,,,,,,,,,,,,,,
"1721518111.702","237.320999",,,,,,,,,,,,,,,
"1721518111.804","237.421997",,,,,,,,,,,,,,,
"1721518111.904","237.522995",,,,,,,,,,,,,,,
"1721518112.005","237.623993",,,,,,,,,,,,,,,
"1721518112.106","237.725006",,,,,,,,,,,,,,,
"1721518112.207","237.826004",,,,,,,,,,,,,,,
"1721518112.308","237.927002",,,,,,,,,,,,,,,
"1721518112.409","238.028",,,,,,,,,,,,,,,
"1721518112.51","238.128998",,,,,,,,,,,,,,,
"1721518112.611","238.229996",,,,,,,,,,,,,,,
"1721518112.712","238.330994",,,,,,,,,,,,,,,
"1721518112.814","238.432007",,,,,,,,,,,,,,,
"1721518112.914","238.533005",,,,,,,,,,,,,,,
"1721518113.015","238.634003",,,,,,,,,,,,,,,
"1721518113.116","238.735001",,,,,,,,,,,,,,,
"1721518113.217","238.835999",,,,,,,,,,,,,,,
"1721518113.318","238.936996",,,,,,,,,,,,,,,
"1721518113.419","239.037994",,,,,,,,,,,,,,,
"1721518113.52","239.139008",,,,,,,,,,,,,,,
"1721518113.621","239.240005",,,,,,,,,,,,,,,
"1721518113.722","239.341003",,,,,,,,,,,,,,,
"1721518113.823","239.442001",,,,,,,,,,,,,,,
"1721518113.924","239.542999",,,,,,,,,,,,,,,
"1721518114.025","239.643997",,,,,,,,,,,,,,,
"1721518114.126","239.744995",,,,,,,,,,,,,,,
"1721518114.227","239.845993",,,,,,,,,,,,,,,
"1721518114.328","239.947006",,,,,,,,,,,,,,,
"1721518114.429","240.048004",,,,,,,,,,,,,,,
"1721518114.53","240.149002",,,,,,,,,,,,,,,
"1721518114.631","240.25",,,,,,,,,,,,,,,
"1721518114.732","240.350998",,,,,,,,,,,,,,,
"1721518114.834","240.451996",,,,,,,,,,,,,,,
"1721518114.934","240.552994",,,,,,,,,,,,,,,
"1721518115.035","240.654007",,,,,,,,,,,,,,,
"1721518115.136","240.755005",,,,,,,,,,,,,,,
"1721518115.237","240.856003",,,,,,,,,,,,,,,
"1721518115.338","240.957001",,,,,,,,,,,,,,,
"1721518115.439","241.057999",,,,,,,,,,,,,,,
"1721518115.54","241.158997",,,,,,,,,,,,,,,
"1721518115.641","241.259995",,,,,,,,,,,,,,,
"1721518115.742","241.360992",,,,,,,,,,,,,,,
"1721518115.843","241.462006",,,,,,,,,,,,,,,
"1721518115.944","241.563004",,,,,,,,,,,,,,,
"1721518116.045","241.664001",,,,,,,,,,,,,,,
"1721518116.146","241.764999",,,,,,,,,,,,,,,
"1721518116.247","241.865997",,,,,,,,,,,,,,,
"1721518116.348","241.966995",,,,,,,,,,,,,,,
"1721518116.449","242.067993",,,,,,,,,,,,,,,
"1721518116.551","242.169006",,,,,,,,,,,,,,,
"1721518116.651","242.270004",,,,,,,,,,,,,,,
"1721518116.752","242.371002",,,,,,,,,,,,,,,
"1721518116.853","242.472",,,,,,,,,,,,,,,
"1721518116.954","242.572998",,,,,,,,,,,,,,,
"1721518117.055","242.673996",,,,,,,,,,,,,,,
"1721518117.156","242.774994",,,,,,,,,,,,,,,
"1721518117.257","242.876007",,,,,,,,,,,,,,,
"1721518117.358","242.977005",,,,,,,,,,,,,,,
"1721518117.459","243.078003",,,,,,,,,,,,,,,
"1721518117.56","243.179001",,,,,,,,,,,,,,,
"1721518117.661","243.279999",,,,,,,,,,,,,,,
"1721518117.762","243.380997",,,,,,,,,,,,,,,
"1721518117.863","243.481995",,,,,,,,,,,,,,,
"1721518117.964","243.582993",,,,,,,,,,,,,,,
"1721518118.065","243.684006",,,,,,,,,,,,,,,
"1721518118.166","243.785004",,,,,,,,,,,,,,,
"1721518118.267","243.886002",,,,,,,,,,,,,,,
"1721518118.368","243.987",,,,,,,,,,,,,,,
"1721518118.469","244.087997",,,,,,,,,,,,,,,
"1721518118.57","244.188995",,,,,,,,,,,,,,,
"1721518118.671","244.289993",,,,,,,,,,,,,,,
"1721518118.772","244.391006",,,,,,,,,,,,,,,
"1721518118.873","244.492004",,,,,,,,,,,,,,,
"1721518118.974","244.593002",,,,,,,,,,,,,,,
"1721518119.075","244.694",,,,,,,,,,,,,,,
"1721518119.176","244.794998",,,,,,,,,,,,,,,
"1721518119.277","244.895996",,,,,,,,,,,,,,,
"1721518119.378","244.996994",,,,,,,,,,,,,,,
"1721518119.479","245.098007",,,,,,,,,,,,,,,
"1721518119.58","245.199005",,,,,,,,,,,,,,,
"1721518119.681","245.300003",,,,,,,,,,,,,,,
"1721518119.782","245.401001",,,,,,,,,,,,,,,
"1721518119.883","245.501999",,,,,,,,,,,,,,,
"1721518119.985","245.602997",,,,,,,,,,,,,,,
"1721518120.085","245.703995",,,,,,,,,,,,,,,
"1721518120.187","245.804993",,,,,,,,,,,,,,,
"1721518120.287","245.906006",,,,,,,,,,,,,,,
"1721518120.388","246.007004",,,,,,,,,,,,,,,
"1721518120.489","246.108002",,,,,,,,,,,,,,,
"1721518120.59","246.209",,,,,,,,,,,,,,,
"1721518120.691","246.309998",,,,,,,,,,,,,,,
"1721518120.792","246.410995",,,,,,,,,,,,,,,
"1721518120.893","246.511993",,,,,,,,,,,,,,,
"1721518120.994","246.613007",,,,,,,,,,,,,,,
"1721518121.095","246.714005",,,,,,,,,,,,,,,
"1721518121.196","246.815002",,,,,,,,,,,,,,,
"1721518121.297","246.916",,,,,,,,,,,,,,,
"1721518121.398","247.016998",,,,,,,,,,,,,,,
"1721518121.5","247.117996",,,,,,,,,,,,,,,
"1721518121.6","247.218994",,,,,,,,,,,,,,,
"1721518121.701","247.320007",,,,,,,,,,,,,,,
"1721518121.802","247.421005",,,,,,,,,,,,,,,
"1721518121.904","247.522003",,,,,,,,,,,,,,,
"1721518122.004","247.623001",,,,,,,,,,,,,,,
"1721518122.106","247.723999",,,,,,,,,,,,,,,
"1721518122.206","247.824997",,,,,,,,,,,,,,,
"1721518122.307","247.925995",,,,,,,,,,,,,,,
"1721518122.408","248.026993",,,,,,,,,,,,,,,
"1721518122.509","248.128006",,,,,,,,,,,,,,,
"1721518122.61","248.229004",,,,,,,,,,,,,,,
"1721518122.711","248.330002",,,,,,,,,,,,,,,
"1721518122.812","248.431",,,,,,,,,,,,,,,
"1721518122.913","248.531998",,,,,,,,,,,,,,,
"1721518123.014","248.632996",,,,,,,,,,,,,,,
"1721518123.115","248.733994",,,,,,,,,,,,,,,
"1721518123.216","248.835007",,,,,,,,,,,,,,,
"1721518123.317","248.936005",,,,,,,,,,,,,,,
"1721518123.418","249.037003",,,,,,,,,,,,,,,
"1721518123.519","249.138",,,,,,,,,,,,,,,
"1721518123.621","249.238998",,,,,,,,,,,,,,,
"1721518123.721","249.339996",,,,,,,,,,,,,,,
"1721518123.822","249.440994",,,,,,,,,,,,,,,
"1721518123.923","249.542007",,,,,,,,,,,,,,,
"1721518124.024","249.643005",,,,,,,,,,,,,,,
"1721518124.125","249.744003",,,,,,,,,,,,,,,
"1721518124.226","249.845001",,,,,,,,,,,,,,,
"1721518124.327","249.945999",,,,,,,,,,,,,,,
"1721518124.428","250.046997",,,,,,,,,,,,,,,
"1721518124.529","250.147995",,,,,,,,,,,,,,,
"1721518124.63","250.248993",,,,,,,,,,,,,,,
"1721518124.731","250.350006",,,,,,,,,,,,,,,
"1721518124.832","250.451004",,,,,,,,,,,,,,,
"1721518124.934","250.552002",,,,,,,,,,,,,,,
"1721518125.034","250.653",,,,,,,,,,,,,,,
"1721518125.135","250.753998",,,,,,,,,,,,,,,
"1721518125.236","250.854996",,,,,,,,,,,,,,,
"1721518125.337","250.955994",,,,,,,,,,,,,,,
"1721518125.438","251.057007",,,,,,,,,,,,,,,
"1721518125.539","251.158005",,,,,,,,,,,,,,,
"1721518125.64","251.259003",,,,,,,,,,,,,,,
"1721518125.741","251.360001",,,,,,,,,,,,,,,
"1721518125.842","251.460999",,,,,,,,,,,,,,,
"1721518125.943","251.561996",,,,,,,,,,,,,,,
"1721518126.044","251.662994",,,,,,,,,,,,,,,
"1721518126.145","251.764008",,,,,,,,,,,,,,,
"1721518126.246","251.865005",,,,,,,,,,,,,,,
"1721518126.347","251.966003",,,,,,,,,,,,,,,
"1721518126.448","252.067001",,,,,,,,,,,,,,,
"1721518126.549","252.167999",,,,,,,,,,,,,,,
"1721518126.651","252.268997",,,,,,,,,,,,,,,
"1721518126.751","252.369995",,,,,,,,,,,,,,,
"1721518126.852","252.470993",,,,,,,,,,,,,,,
"1721518126.953","252.572006",,,,,,,,,,,,,,,
"1721518127.054","252.673004",,,,,,,,,,,,,,,
"1721518127.155","252.774002",,,,,,,,,,,,,,,
"1721518127.256","252.875",,,,,,,,,,,,,,,
"1721518127.357","252.975998",,,,,,,,,,,,,,,
"1721518127.458","253.076996",,,,,,,,,,,,,,,
"1721518127.559","253.177994",,,,,,,,,,,,,,,
"1721518127.66","253.279007",,,,,,,,,,,,,,,
"1721518127.761","253.380005",,,,,,,,,,,,,,,
"1721518127.862","253.481003",,,,,,,,,,,,,,,
"1721518127.963","253.582001",,,,,,,,,,,,,,,
"1721518128.064","253.682999",,,,,,,,,,,,,,,
"1721518128.166","253.783997",,,,,,,,,,,,,,,
"1721518128.266","253.884995",,,,,,,,,,,,,,,
"1721518128.367","253.985992",,,,,,,,,,,,,,,
"1721518128.468","254.087006",,,,,,,,,,,,,,,
"1721518128.57","254.188004",,,,,,,,,,,,,,,
"1721518128.67","254.289001",,,,,,,,,,,,,,,
"1721518128.771","254.389999",,,,,,,,,,,,,,,
"1721518128.873","254.490997",,,,,,,,,,,,,,,
