timestamp(ms),navlooprate,prof_period_us,prof_overruns,prof_loop_work_avg_us,prof_loop_work_max_us,prof_getsensordata_avg_us,prof_getsensordata_max_us,prof_imu_avg_us,prof_imu_max_us,prof_baro_avg_us,prof_baro_max_us,prof_adxl_avg_us,prof_adxl_max_us,prof_mag_avg_us,prof_mag_max_us,prof_sensor_post_avg_us,prof_sensor_post_max_us,prof_kfrun_avg_us,prof_kfrun_max_us,prof_accel_adjust_avg_us,prof_accel_adjust_max_us,loggingtime_avg_us,loggingtime_max_us,loggingtime_count,
"1779671989.714",,,,,,,,,,,,,,,,"91.730766","99","3807.461426",,,,,,,
"1779671989.715",,,,,,,,,,,,,,,,,,,"4273",,,,,,
"1779671989.798",,,,,,,,,,,,,,,,,,,,,,"1214.307739","1592","26",
"1779671990.156","50.861439",,,,,,,,,,,,,,,,,,,,,,,,
"1779671990.217",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671990.218",,,"26",,,,,,,,,,,,,,,,,,,,,,
"1779671990.219",,,,"18962.384766","22147",,,,,,,,,,,,,,,,,,,,
"1779671990.22",,,,,,"15132.154297","18421",,,,,,,,,,,,,,,,,,
"1779671990.221",,,,,,,,"294.615387","306","209",,,,,,,,,,,,,,,
"1779671990.222",,,,,,,,,,,"224","93.42308",,,,,,,,,,,,,
"1779671990.223",,,,,,,,,,,,,"111",,,,,,,,,,,,
"1779671990.225",,,,,,,,,,,,,,"1497.461548",,,,,,,,,,,
"1779671990.226",,,,,,,,,,,,,,,"1558",,,,,,,,,,
"1779671990.229",,,,,,,,,,,,,,,,"91.46154","107",,,,,,,,
"1779671990.23",,,,,,,,,,,,,,,,,,"3742.923096","4196",,,,,,
"1779671990.298",,,,,,,,,,,,,,,,,,,,,,"1199.680054","1223","25",
"1779671990.658","50.614204",,,,,,,,,,,,,,,,,,,,,,,,
"1779671990.736",,"10000","26",,,,,,,,,,,,,,,,,,,,,,
"1779671990.739",,,,"18930.384766","22221",,,,,,,,,,,,,,,,,,,,
"1779671990.74",,,,,,"15053.538086","18415",,,,,,,,,,,,,,,,,,
"1779671990.741",,,,,,,,"298.653839","316","212.038467",,,,,,,,,,,,,,,
"1779671990.742",,,,,,,,,,,"233","92.115387","112",,,,,,,,,,,,
"1779671990.743",,,,,,,,,,,,,,"1490.653809","1865","89.46154",,,,,,,,,
"1779671990.744",,,,,,,,,,,,,,,,,"101","3792.307617","4244",,,,,,
"1779671990.808",,,,,,,,,,,,,,,,,,,,,,"1218.307739","1579","26",
"1779671991.176","50.267372",,,,,,,,,,,,,,,,,,,,,,,,
"1779671991.252",,"10000","26",,,,,,,,,,,,,,,,,,,,,,
"1779671991.257",,,,"19123.615234",,,,,,,,,,,,,,,,,,,,,
"1779671991.258",,,,,"22180",,,,,,,,,,,,,,,,,,,,
"1779671991.26",,,,,,"15258.538086","18299",,,,,,,,,,,,,,,,,,
"1779671991.261",,,,,,,,"299.461548","319","211.692307",,,,,,,,,,,,,,,
"1779671991.262",,,,,,,,,,,"236","94.153847","107",,,,,,,,,,,,
"1779671991.263",,,,,,,,,,,,,,"1477.538452","1545",,,,,,,,,,
"1779671991.264",,,,,,,,,,,,,,,,"92.42308","101","3776.923096",,,,,,,
"1779671991.265",,,,,,,,,,,,,,,,,,,"4268",,,,,,
"1779671991.308",,,,,,,,,,,,,,,,,,,,,,"1212.23999","1495","25",
"1779671991.675","50.208263",,,,,,,,,,,,,,,,,,,,,,,,
"1779671991.753",,"10000","25",,,,,,,,,,,,,,,,,,,,,,
"1779671991.757",,,,"19119.080078",,,,,,,,,,,,,,,,,,,,,
"1779671991.758",,,,,"22131",,,,,,,,,,,,,,,,,,,,
"1779671991.76",,,,,,"15258.160156","18342",,,,,,,,,,,,,,,,,,
"1779671991.761",,,,,,,,"295.480011","308",,,,,,,,,,,,,,,,
"1779671991.763",,,,,,,,,,"209.919998","223",,,,,,,,,,,,,,
"1779671991.764",,,,,,,,,,,,"94.080002","107","1495.199951",,,,,,,,,,,
"1779671991.765",,,,,,,,,,,,,,,"1584","91.32","99",,,,,,,,
"1779671991.766",,,,,,,,,,,,,,,,,,"3775.76001","4175",,,,,,
"1779671991.808",,,,,,,,,,,,,,,,,,,,,,"1217.079956","1477","25",
"1779671992.177","49.822384",,,,,,,,,,,,,,,,,,,,,,,,
"1779671992.258",,"10000","25",,,,,,,,,,,,,,,,,,,,,,
"1779671992.26",,,,"19297.880859","22132",,,,,,,,,,,,,,,,,,,,
"1779671992.261",,,,,,"15408.120117","18350","297.359985",,,,,,,,,,,,,,,,,
"1779671992.262",,,,,,,,,"322","212.119995",,,,,,,,,,,,,,,
"1779671992.263",,,,,,,,,,,"235",,,,,,,,,,,,,,
"1779671992.266",,,,,,,,,,,,"94.879997","109",,,,,,,,,,,,
"1779671992.269",,,,,,,,,,,,,,"1488.719971","1573",,,,,,,,,,
"1779671992.27",,,,,,,,,,,,,,,,"89.639999","98","3801.47998",,,,,,,
"1779671992.271",,,,,,,,,,,,,,,,,,,"4326",,,,,,
"1779671992.318",,,,,,,,,,,,,,,,,,,,,,"1201.400024","1250","25",
"1779671992.686","49.389885",,,,,,,,,,,,,,,,,,,,,,,,
"1779671992.767",,"10000","25",,,,,,,,,,,,,,,,,,,,,,
"1779671992.769",,,,"19491.720703","22129",,,,,,,,,,,,,,,,,,,,
"1779671992.77",,,,,,"15623.719727","18335",,,,,,,,,,,,,,,,,,
"1779671992.771",,,,,,,,"296.799988","308","212.240005",,,,,,,,,,,,,,,
"1779671992.772",,,,,,,,,,,"227","95.959999","108",,,,,,,,,,,,
"1779671992.776",,,,,,,,,,,,,,"1498.439941",,,,,,,,,,,
"1779671992.777",,,,,,,,,,,,,,,"1558",,,,,,,,,,
"1779671992.779",,,,,,,,,,,,,,,,"93.239998","107","3783.399902",,,,,,,
"1779671992.78",,,,,,,,,,,,,,,,,,,"4509",,,,,,
"1779671992.828",,,,,,,,,,,,,,,,,,,,,,"1198.560059","1214","25",
"1779671993.198","49.113983",,,,,,,,,,,,,,,,,,,,,,,,
"1779671993.275",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671993.276",,,"25",,,,,,,,,,,,,,,,,,,,,,
"1779671993.278",,,,"19392.880859","22158",,,,,,,,,,,,,,,,,,,,
"1779671993.279",,,,,,"15571.599609","18341","296.040009",,,,,,,,,,,,,,,,,
"1779671993.28",,,,,,,,,"310","211.160004","227",,,,,,,,,,,,,,
"1779671993.281",,,,,,,,,,,,"94.120003","110",,,,,,,,,,,,
"1779671993.282",,,,,,,,,,,,,,"1483.52002","1541","91.040001",,,,,,,,,
"1779671993.283",,,,,,,,,,,,,,,,,"103",,,,,,,,
"1779671993.285",,,,,,,,,,,,,,,,,,"3733.47998",,,,,,,
"1779671993.286",,,,,,,,,,,,,,,,,,,"3846",,,,,,
"1779671993.338",,,,,,,,,,,,,,,,,,,,,,"1216.680054","1569","25",
"1779671993.706","49.018791",,,,,,,,,,,,,,,,,,,,,,,,
"1779671993.786",,"10000","25",,,,,,,,,,,,,,,,,,,,,,
"1779671993.789",,,,"19615.679688","22205",,,,,,,,,,,,,,,,,,,,
"1779671993.79",,,,,,"15753.360352","18408",,,,,,,,,,,,,,,,,,
"1779671993.791",,,,,,,,"306.600006","628",,,,,,,,,,,,,,,,
"1779671993.792",,,,,,,,,,"209.919998","250","99.32",,,,,,,,,,,,,
"1779671993.793",,,,,,,,,,,,,"230",,,,,,,,,,,,
"1779671993.796",,,,,,,,,,,,,,"1535.560059","2087",,,,,,,,,,
"1779671993.799",,,,,,,,,,,,,,,,"92.559998",,,,,,,,,
"1779671993.8",,,,,,,,,,,,,,,,,"105","3775.399902",,,,,,,
"1779671993.801",,,,,,,,,,,,,,,,,,,"4327",,,,,,
"1779671993.848",,,,,,,,,,,,,,,,,,,,,,"1204.160034","1359","25",
"1779671994.218","49.01413",,,,,,,,,,,,,,,,,,,,,,,,
"1779671994.296",,"10000","25",,,,,,,,,,,,,,,,,,,,,,
"1779671994.298",,,,"19350.279297",,,,,,,,,,,,,,,,,,,,,
"1779671994.299",,,,,"22508",,,,,,,,,,,,,,,,,,,,
"1779671994.301",,,,,,"15525.320312","18714",,,,,,,,,,,,,,,,,,
"1779671994.302",,,,,,,,"295.279999","312","208.880005",,,,,,,,,,,,,,,
"1779671994.303",,,,,,,,,,,"224",,,,,,,,,,,,,,
"1779671994.306",,,,,,,,,,,,"92.160004","114",,,,,,,,,,,,
"1779671994.309",,,,,,,,,,,,,,"1488.839966","1551",,,,,,,,,,
"1779671994.31",,,,,,,,,,,,,,,,"90.68","99","3737.080078",,,,,,,
"1779671994.311",,,,,,,,,,,,,,,,,,,"4268",,,,,,
"1779671994.358",,,,,,,,,,,,,,,,,,,,,,"1205.680054","1484","25",
"1779671994.732","48.716942",,,,,,,,,,,,,,,,,,,,,,,,
"1779671994.816",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671994.817",,,"25",,,,,,,,,,,,,,,,,,,,,,
"1779671994.82",,,,"19775.039062","22922",,,,,,,,,,,,,,,,,,,,
"1779671994.821",,,,,,"15963.839844","19210",,,,,,,,,,,,,,,,,,
"1779671994.822",,,,,,,,"296.160004","311","212.399994",,,,,,,,,,,,,,,
"1779671994.823",,,,,,,,,,,"224","94.32","116",,,,,,,,,,,,
"1779671994.824",,,,,,,,,,,,,,"1485.23999","1528","91.519997",,,,,,,,,
"1779671994.825",,,,,,,,,,,,,,,,,"102","3725.280029",,,,,,,
"1779671994.826",,,,,,,,,,,,,,,,,,,"3833",,,,,,
"1779671994.858",,,,,,,,,,,,,,,,,,,,,,"1206.708374","1503","24",
"1779671995.25","48.347672",,,,,,,,,,,,,,,,,,,,,,,,
"1779671995.332",,"10000","25",,,,,,,,,,,,,,,,,,,,,,
"1779671995.337",,,,"19907",,,,,,,,,,,,,,,,,,,,,
"1779671995.339",,,,,"21881",,,,,,,,,,,,,,,,,,,,
"1779671995.34",,,,,,"16020.160156","18005",,,,,,,,,,,,,,,,,,
"1779671995.341",,,,,,,,"299.640015","320","215.080002",,,,,,,,,,,,,,,
"1779671995.342",,,,,,,,,,,"246","97","115",,,,,,,,,,,,
"1779671995.343",,,,,,,,,,,,,,"1477.47998","1550",,,,,,,,,,
"1779671995.344",,,,,,,,,,,,,,,,"93.160004","103","3801",,,,,,,
"1779671995.345",,,,,,,,,,,,,,,,,,,"4437",,,,,,
"1779671995.368",,,,,,,,,,,,,,,,,,,,,,"1203.800049","1293","25",
"1779671995.75","48.205502",,,,,,,,,,,,,,,,,,,,,,,,
"1779671995.833",,"10000","24",,,,,,,,,,,,,,,,,,,,,,
"1779671995.837",,,,"19980.958984",,,,,,,,,,,,,,,,,,,,,
"1779671995.839",,,,,"22635",,,,,,,,,,,,,,,,,,,,
"1779671995.841",,,,,,"16163.791992",,,,,,,,,,,,,,,,,,,
"1779671995.842",,,,,,,"18853","300.75",,,,,,,,,,,,,,,,,
"1779671995.843",,,,,,,,,"316",,,,,,,,,,,,,,,,
"1779671995.844",,,,,,,,,,"211.916672","222","93.875","104","1483.75",,,,,,,,,,,
"1779671995.845",,,,,,,,,,,,,,,"1542","92.125","101","3731.166748","3818",,,,,,
"1779671995.878",,,,,,,,,,,,,,,,,,,,,,"1202.333374","1244","24",
"1779671996.252","47.980869",,,,,,,,,,,,,,,,,,,,,,,,
"1779671996.336",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671996.337",,,"24",,,,,,,,,,,,,,,,,,,,,,
"1779671996.339",,,,"20000",,,,,,,,,,,,,,,,,,,,,
"1779671996.34",,,,,"21971","16160.708008","18096",,,,,,,,,,,,,,,,,,
"1779671996.341",,,,,,,,"299.25","311",,,,,,,,,,,,,,,,
"1779671996.342",,,,,,,,,,"211","222","91.875","115",,,,,,,,,,,,
"1779671996.343",,,,,,,,,,,,,,"1490.041626","1538",,,,,,,,,,
"1779671996.344",,,,,,,,,,,,,,,,"93.666664","180",,,,,,,,
"1779671996.345",,,,,,,,,,,,,,,,,,"3747.083252","4036",,,,,,
"1779671996.388",,,,,,,,,,,,,,,,,,,,,,"1210.280029","1485","25",
"1779671996.757","47.843182",,,,,,,,,,,,,,,,,,,,,,,,
"1779671996.838",,"10000","24",,,,,,,,,,,,,,,,,,,,,,
"1779671996.84",,,,"20104.125","23452",,,,,,,,,,,,,,,,,,,,
"1779671996.841",,,,,,"16288.416992","19609",,,,,,,,,,,,,,,,,,
"1779671996.842",,,,,,,,"295.625","307","210.291672","225",,,,,,,,,,,,,,
"1779671996.846",,,,,,,,,,,,"93.916664",,,,,,,,,,,,,
"1779671996.848",,,,,,,,,,,,,"118",,,,,,,,,,,,
"1779671996.849",,,,,,,,,,,,,,"1489.833374","1554",,,,,,,,,,
"1779671996.85",,,,,,,,,,,,,,,,"92.208336","101","3728.958252",,,,,,,
"1779671996.851",,,,,,,,,,,,,,,,,,,"3816",,,,,,
"1779671996.898",,,,,,,,,,,,,,,,,,,,,,"1205.875","1368","24",
"1779671997.26","47.710651",,,,,,,,,,,,,,,,,,,,,,,,
"1779671997.346",,"10000","24",,,,,,,,,,,,,,,,,,,,,,
"1779671997.348",,,,"20159.083984",,,,,,,,,,,,,,,,,,,,,
"1779671997.349",,,,,"23493",,,,,,,,,,,,,,,,,,,,
"1779671997.35",,,,,,"16316","19688","294.25",,,,,,,,,,,,,,,,,
"1779671997.351",,,,,,,,,"310","209.708328","221",,,,,,,,,,,,,,
"1779671997.352",,,,,,,,,,,,"93.916664","111",,,,,,,,,,,,
"1779671997.353",,,,,,,,,,,,,,"1492.541626","1561","90.583336","105",,,,,,,,
"1779671997.354",,,,,,,,,,,,,,,,,,"3752.166748","4185",,,,,,
"1779671997.398",,,,,,,,,,,,,,,,,,,,,,"1214.333374","1414","24",
"1779671997.767","47.501335",,,,,,,,,,,,,,,,,,,,,,,,
"1779671997.851",,"10000","24",,,,,,,,,,,,,,,,,,,,,,
"1779671997.855",,,,"20321.75",,,,,,,,,,,,,,,,,,,,,
"1779671997.856",,,,,"23763",,,,,,,,,,,,,,,,,,,,
"1779671997.859",,,,,,"16485.375","19974",,,,,,,,,,,,,,,,,,
"1779671997.86",,,,,,,,"297.208344","321","212.333328",,,,,,,,,,,,,,,
"1779671997.861",,,,,,,,,,,"226","93.208336","107",,,,,,,,,,,,
"1779671997.862",,,,,,,,,,,,,,"1511.958374","1856","92.041664",,,,,,,,,
"1779671997.863",,,,,,,,,,,,,,,,,"103","3748.5",,,,,,,
"1779671997.864",,,,,,,,,,,,,,,,,,,"4140",,,,,,
"1779671997.908",,,,,,,,,,,,,,,,,,,,,,"1208.708374","1385","24",
"1779671998.277","47.276764",,,,,,,,,,,,,,,,,,,,,,,,
"1779671998.361",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671998.362",,,"24",,,,,,,,,,,,,,,,,,,,,,
"1779671998.366",,,,"20372.541016",,,,,,,,,,,,,,,,,,,,,
"1779671998.367",,,,,"23049",,,,,,,,,,,,,,,,,,,,
"1779671998.37",,,,,,"16526.833984","19252",,,,,,,,,,,,,,,,,,
"1779671998.371",,,,,,,,"298.916656","328","208.375",,,,,,,,,,,,,,,
"1779671998.372",,,,,,,,,,,"223","92.666664","106",,,,,,,,,,,,
"1779671998.373",,,,,,,,,,,,,,"1479","1548",,,,,,,,,,
"1779671998.374",,,,,,,,,,,,,,,,"90.708336","98","3762.208252",,,,,,,
"1779671998.375",,,,,,,,,,,,,,,,,,,"4235",,,,,,
"1779671998.408",,,,,,,,,,,,,,,,,,,,,,"1212.913086","1372","23",
"1779671998.79","46.971867",,,,,,,,,,,,,,,,,,,,,,,,
"1779671998.874",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671998.875",,,"24",,,,,,,,,,,,,,,,,,,,,,
"1779671998.877",,,,"20450.958984","22983",,,,,,,,,,,,,,,,,,,,
"1779671998.878",,,,,,"16597.416016","19146",,,,,,,,,,,,,,,,,,
"1779671998.879",,,,,,,,"298.625","314","211",,,,,,,,,,,,,,,
"1779671998.88",,,,,,,,,,,"232","98.375","116",,,,,,,,,,,,
"1779671998.881",,,,,,,,,,,,,,"1485.166626","1537",,,,,,,,,,
"1779671998.882",,,,,,,,,,,,,,,,"91.916664","98","3766.041748",,,,,,,
"1779671998.883",,,,,,,,,,,,,,,,,,,"4247",,,,,,
"1779671998.918",,,,,,,,,,,,,,,,,,,,,,"1198.583374","1219","24",
"1779671999.303","46.854427",,,,,,,,,,,,,,,,,,,,,,,,
"1779671999.387",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671999.388",,,"24",,,,,,,,,,,,,,,,,,,,,,
"1779671999.389",,,,"20660.583984",,,,,,,,,,,,,,,,,,,,,
"1779671999.39",,,,,"22668","16817.583984",,,,,,,,,,,,,,,,,,,
"1779671999.391",,,,,,,"18892","301.458344","338",,,,,,,,,,,,,,,,
"1779671999.392",,,,,,,,,,"214.208328","327",,,,,,,,,,,,,,
"1779671999.395",,,,,,,,,,,,"103.125",,,,,,,,,,,,,
"1779671999.396",,,,,,,,,,,,,"300",,,,,,,,,,,,
"1779671999.399",,,,,,,,,,,,,,"1522.791626","1981",,,,,,,,,,
"1779671999.4",,,,,,,,,,,,,,,,"92.291664","102",,,,,,,,
"1779671999.401",,,,,,,,,,,,,,,,,,"3756.25","4208",,,,,,
"1779671999.428",,,,,,,,,,,,,,,,,,,,,,"1195.25","1210","24",
"1779671999.82","46.691925",,,,,,,,,,,,,,,,,,,,,,,,
"1779671999.905",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779671999.906",,,"24",,,,,,,,,,,,,,,,,,,,,,
"1779671999.908",,,,"20649.75","23149",,,,,,,,,,,,,,,,,,,,
"1779671999.909",,,,,,"16826.916016","19344","306.541656",,,,,,,,,,,,,,,,,
"1779671999.91",,,,,,,,,"355","222.25","466",,,,,,,,,,,,,,
"1779671999.911",,,,,,,,,,,,"94.708336","124","1513.416626",,,,,,,,,,,
"1779671999.912",,,,,,,,,,,,,,,"2033","90.75",,,,,,,,,
"1779671999.913",,,,,,,,,,,,,,,,,"97",,,,,,,,
"1779671999.917",,,,,,,,,,,,,,,,,,"3734.541748","3818",,,,,,
"1779671999.948",,,,,,,,,,,,,,,,,,,,,,"1201.666626","1293","24",
"1779672000.338","46.45903",,,,,,,,,,,,,,,,,,,,,,,,
"1779672000.426",,"10000","24",,,,,,,,,,,,,,,,,,,,,,
"1779672000.429",,,,"20744.875","22921",,,,,,,,,,,,,,,,,,,,
"1779672000.43",,,,,,"16894.916016","19164","296.166656",,,,,,,,,,,,,,,,,
"1779672000.431",,,,,,,,,"316","211.083328","225",,,,,,,,,,,,,,
"1779672000.432",,,,,,,,,,,,"92.5","104",,,,,,,,,,,,
"1779672000.433",,,,,,,,,,,,,,"1495.208374","1556","91.458336",,,,,,,,,
"1779672000.434",,,,,,,,,,,,,,,,,"103","3761.958252","4235",,,,,,
"1779672000.468",,,,,,,,,,,,,,,,,,,,,,"1202.208374","1239","24",
"1779672000.856","46.391056",,,,,,,,,,,,,,,,,,,,,,,,
"1779672000.942",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672000.943",,,"24",,,,,,,,,,,,,,,,,,,,,,
"1779672000.946",,,,"20778",,,,,,,,,,,,,,,,,,,,,
"1779672000.947",,,,,"22661",,,,,,,,,,,,,,,,,,,,
"1779672000.95",,,,,,"16944.333984","18887",,,,,,,,,,,,,,,,,,
"1779672000.951",,,,,,,,"296.291656","313","210.958328",,,,,,,,,,,,,,,
"1779672000.952",,,,,,,,,,,"236","90.708336","107",,,,,,,,,,,,
"1779672000.953",,,,,,,,,,,,,,"1503.541626","1896",,,,,,,,,,
"1779672000.954",,,,,,,,,,,,,,,,"97.708336","251","3745.833252",,,,,,,
"1779672000.955",,,,,,,,,,,,,,,,,,,"3917",,,,,,
"1779672000.988",,,,,,,,,,,,,,,,,,,,,,"1208.458374","1379","24",
"1779672001.356","46.277187",,,,,,,,,,,,,,,,,,,,,,,,
"1779672001.443",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672001.444",,,"23",,,,,,,,,,,,,,,,,,,,,,
"1779672001.448",,,,"20853.390625","22729",,,,,,,,,,,,,,,,,,,,
"1779672001.451",,,,,,"16989.609375","18923",,,,,,,,,,,,,,,,,,
"1779672001.452",,,,,,,,"292.652161","308","210.08696",,,,,,,,,,,,,,,
"1779672001.453",,,,,,,,,,,"231","97.869568","110",,,,,,,,,,,,
"1779672001.454",,,,,,,,,,,,,,"1487.347778","1545",,,,,,,,,,
"1779672001.455",,,,,,,,,,,,,,,,"91.347824","100","3778.869629",,,,,,,
"1779672001.456",,,,,,,,,,,,,,,,,,,"4262",,,,,,
"1779672001.488",,,,,,,,,,,,,,,,,,,,,,"1212.304321","1438","23",
"1779672001.86","45.996807",,,,,,,,,,,,,,,,,,,,,,,,
"1779672001.946",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672001.947",,,"23",,,,,,,,,,,,,,,,,,,,,,
"1779672001.948",,,,"20936.521484","23139",,,,,,,,,,,,,,,,,,,,
"1779672001.949",,,,,,"17118.216797","19309",,,,,,,,,,,,,,,,,,
"1779672001.95",,,,,,,,"297.347839","320","209.521744",,,,,,,,,,,,,,,
"1779672001.951",,,,,,,,,,,"218","93.91304","110",,,,,,,,,,,,
"1779672001.952",,,,,,,,,,,,,,"1531.739136","1918",,,,,,,,,,
"1779672001.955",,,,,,,,,,,,,,,,"89.695656",,,,,,,,,
"1779672001.956",,,,,,,,,,,,,,,,,"99",,,,,,,,
"1779672001.958",,,,,,,,,,,,,,,,,,"3729.956543",,,,,,,
"1779672001.959",,,,,,,,,,,,,,,,,,,"3816",,,,,,
"1779672001.988",,,,,,,,,,,,,,,,,,,,,,"1196.086914","1217","23",
"1779672002.366","45.777905",,,,,,,,,,,,,,,,,,,,,,,,
"1779672002.452",,"10000","23",,,,,,,,,,,,,,,,,,,,,,
"1779672002.456",,,,"21000.347656",,,,,,,,,,,,,,,,,,,,,
"1779672002.458",,,,,"23663",,,,,,,,,,,,,,,,,,,,
"1779672002.459",,,,,,"17149.478516",,,,,,,,,,,,,,,,,,,
"1779672002.46",,,,,,,"19399","301.652161","328",,,,,,,,,,,,,,,,
"1779672002.461",,,,,,,,,,"209.82608","232",,,,,,,,,,,,,,
"1779672002.462",,,,,,,,,,,,"93.782608","111","1519.956543",,,,,,,,,,,
"1779672002.463",,,,,,,,,,,,,,,"2158","92.173912","100",,,,,,,,
"1779672002.464",,,,,,,,,,,,,,,,,,"3765.782715","4171",,,,,,
"1779672002.497",,,,,,,,,,,,,,,,,,,,,,"1209.739136",,,
"1779672002.498",,,,,,,,,,,,,,,,,,,,,,,"1357","23",
"1779672002.871","45.638885",,,,,,,,,,,,,,,,,,,,,,,,
"1779672002.958",,"10000","23",,,,,,,,,,,,,,,,,,,,,,
"1779672002.96",,,,"21115.826172",,,,,,,,,,,,,,,,,,,,,
"1779672002.961",,,,,"23643",,,,,,,,,,,,,,,,,,,,
"1779672002.962",,,,,,"17293.478516","19814","297.086945",,,,,,,,,,,,,,,,,
"1779672002.965",,,,,,,,,"325",,,,,,,,,,,,,,,,
"1779672002.966",,,,,,,,,,"226.478256",,,,,,,,,,,,,,,
"1779672002.969",,,,,,,,,,,"476",,,,,,,,,,,,,,
"1779672002.97",,,,,,,,,,,,"95.434784","155",,,,,,,,,,,,
"1779672002.971",,,,,,,,,,,,,,"1489.391357","1553","92.434784",,,,,,,,,
"1779672002.972",,,,,,,,,,,,,,,,,"99","3738.521729","3835",,,,,,
"1779672002.998",,,,,,,,,,,,,,,,,,,,,,"1204.043457","1295","23",
"1779672003.385","45.280544",,,,,,,,,,,,,,,,,,,,,,,,
"1779672003.471",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672003.472",,,"23",,,,,,,,,,,,,,,,,,,,,,
"1779672003.475",,,,"21292.826172",,,,,,,,,,,,,,,,,,,,,
"1779672003.476",,,,,"24719",,,,,,,,,,,,,,,,,,,,
"1779672003.479",,,,,,"17446.042969","20937",,,,,,,,,,,,,,,,,,
"1779672003.48",,,,,,,,"296.217377","311","210.130432","225",,,,,,,,,,,,,,
"1779672003.481",,,,,,,,,,,,"94.695656","115",,,,,,,,,,,,
"1779672003.482",,,,,,,,,,,,,,"1487.304321","1528","91.521736",,,,,,,,,
"1779672003.483",,,,,,,,,,,,,,,,,"99","3761.478271",,,,,,,
"1779672003.484",,,,,,,,,,,,,,,,,,,"4228",,,,,,
"1779672003.518",,,,,,,,,,,,,,,,,,,,,,"1221.739136","1443","23",
"1779672003.896","45.047276",,,,,,,,,,,,,,,,,,,,,,,,
"1779672003.985",,"10000","23",,,,,,,,,,,,,,,,,,,,,,
"1779672003.987",,,,"21439.390625","23255",,,,,,,,,,,,,,,,,,,,
"1779672003.988",,,,,,"17601.042969","19446",,,,,,,,,,,,,,,,,,
"1779672003.989",,,,,,,,"298.565216","313",,,,,,,,,,,,,,,,
"1779672003.99",,,,,,,,,,"213.869568","228","96.869568",,,,,,,,,,,,,
"1779672003.991",,,,,,,,,,,,,"110","1504.782593","1906",,,,,,,,,,
"1779672003.992",,,,,,,,,,,,,,,,"90.869568","100","3751.391357",,,,,,,
"1779672003.995",,,,,,,,,,,,,,,,,,,"4083",,,,,,
"1779672004.027",,,,,,,,,,,,,,,,,,,,,,"1197.478271",,,
"1779672004.028",,,,,,,,,,,,,,,,,,,,,,,"1212","23",
"1779672004.41","44.928799",,,,,,,,,,,,,,,,,,,,,,,,
"1779672004.497",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672004.498",,,"23",,,,,,,,,,,,,,,,,,,,,,
"1779672004.5",,,,"21569.216797",,,,,,,,,,,,,,,,,,,,,
"1779672004.501",,,,,"23576","17719.564453",,,,,,,,,,,,,,,,,,,
"1779672004.502",,,,,,,"19758","295.782623","312",,,,,,,,,,,,,,,,
"1779672004.505",,,,,,,,,,"211.434784",,,,,,,,,,,,,,,
"1779672004.506",,,,,,,,,,,"225",,,,,,,,,,,,,,
"1779672004.509",,,,,,,,,,,,"95.130432","109",,,,,,,,,,,,
"1779672004.51",,,,,,,,,,,,,,"1490.347778","1527","91.434784","100",,,,,,,,
"1779672004.511",,,,,,,,,,,,,,,,,,"3761.913086","4218",,,,,,
"1779672004.538",,,,,,,,,,,,,,,,,,,,,,"1197.304321","1212","23",
"1779672004.928","44.713039",,,,,,,,,,,,,,,,,,,,,,,,
"1779672005.017",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672005.018",,,"23",,,,,,,,,,,,,,,,,,,,,,
"1779672005.019",,,,"21611.042969",,,,,,,,,,,,,,,,,,,,,
"1779672005.02",,,,,"24157","17732.521484",,,,,,,,,,,,,,,,,,,
"1779672005.021",,,,,,,"20374","303","393",,,,,,,,,,,,,,,,
"1779672005.022",,,,,,,,,,"221.217392","452","96.95652",,,,,,,,,,,,,
"1779672005.023",,,,,,,,,,,,,"124",,,,,,,,,,,,
"1779672005.026",,,,,,,,,,,,,,"1484.82605",,,,,,,,,,,
"1779672005.028",,,,,,,,,,,,,,,"1549",,,,,,,,,,
"1779672005.029",,,,,,,,,,,,,,,,"90.04348","97",,,,,,,,
"1779672005.03",,,,,,,,,,,,,,,,,,"3787.391357",,,,,,,
"1779672005.031",,,,,,,,,,,,,,,,,,,"4354",,,,,,
"1779672005.058",,,,,,,,,,,,,,,,,,,,,,"1197.217407","1204","23",
"1779672005.448","44.461517",,,,,,,,,,,,,,,,,,,,,,,,
"1779672005.537",,"10000",,,,,,,,,,,,,,,,,,,,,,,
"1779672005.538",,,"23",,,,,,,,,,,,,,,,,,,,,,
"1779672005.54",,,,"21675.390625","24314",,,,,,,,,,,,,,,,,,,,
