timestamp(ms),navlooprate,MP uptime,NAV uptime,MISSIONTIME,accel x,accel y,accel z,mag x,mag y,mag z,accelabs,highaccel x,highaccel y,highaccel z,highaccelabs,accelworld x,accelworld y,accelworld z,gyro x,gyro y,gyro z,altitude,verticalvel,filtered vvel,filtered accel,orientation pitch,orientation yaw,orientation roll,maxrecorded alt,filtered alt,state ,altitudeagl ,battery vol ,baro temp ,pyro cont ,pyros fired ,pyro state,covarience x,covarience y,covarience z,
"1779660679.259",,,,,,,,,,,,,,,,,,,,,,,,"1.483969","0.160161",,,,,,,,,,,,,,,,
"1779660679.261",,,,,,,,,,,,,,,,,,,,,,,,,,"9.896067","-3.88225","-38.692421",,,,,,,,,,,,,
"1779660679.262",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.549278",,,,,,,,,,,
"1779660679.263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,
"1779660679.265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.378296","8.5","24.342718",,,,,,,
"1779660679.267",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.268",,"18432","18432","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000219","0.000335",
"1779660679.269",,,,,"-6.222762","7.589482","-1.706645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.27",,,,,,,,"8.360128","-46.287636","74.875763","9.961709","2.402629",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.271",,,,,,,,,,,,,"-7.688414","-10.571568","13.290689",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.273",,,,,,,,,,,,,,,,"0.002728","-0.036456","0.160642",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.275",,,,,,,,,,,,,,,,,,,"-0.245799","-2.471183","0.094294","1970.139404",,,,,,,,,,,,,,,,,,,
"1779660679.276",,,,,,,,,,,,,,,,,,,,,,,"-2.715613","1.482008","0.145807",,,,,,,,,,,,,,,,
"1779660679.278",,,,,,,,,,,,,,,,,,,,,,,,,,"10.095842","-3.858005","-38.693042","0.83487","0.54048","0",,,,,,,,,,
"1779660679.279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.050659","8.5","24.342718","0","0",,,,,
"1779660679.28",,"18409","18409","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.000957","0.000219","0.000335",
"1779660679.281",,,,,"-6.204908","7.586296","-1.703286","7.892429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.285",,,,,,,,,"-46.126862","74.45192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.286",,,,,,,,,,,"9.94756","3.363681","-7.688414","-12.013146","14.654069",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.287",,,,,,,,,,,,,,,,"0.013427","-0.043424","0.146456",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.289",,,,,,,,,,,,,,,,,,,"0.661836","-1.287196","1.225798","1970.193848",,,,,,,,,,,,,,,,,,,
"1779660679.291",,,,,,,,,,,,,,,,,,,,,,,"-1.713478","1.481762","0.12641",,,,,,,,,,,,,,,,
"1779660679.294",,,,,,,,,,,,,,,,,,,,,,,,,,"10.126264","-3.82698","-38.692649",,,,,,,,,,,,,
"1779660679.295",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.566421","0",,,,,,,,,,
"1779660679.296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.105103","8.5","24.351686",,,,,,,
"1779660679.297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.298",,"18388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000219","0.000335",
"1779660679.299",,,"18388","0","-6.212433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.301",,,,,,"7.545505","-1.735666","7.468577","-46.886875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.302",,,,,,,,,,"75.358078","9.926807","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.304",,,,,,,,,,,,,"-5.76631","-11.53262","13.32539",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.305",,,,,,,,,,,,,,,,"-0.012907","-0.005902",,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.306",,,,,,,,,,,,,,,,,,"0.125798","-1.098017","-1.442259","1.465471","1970.342163",,,,,,,,,,,,,,,,,,,
"1779660679.307",,,,,,,,,,,,,,,,,,,,,,,"-0.396726","1.481129","0.144718","10.131267",,,,,,,,,,,,,,,
"1779660679.308",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.802431","-38.713529","0.83487","0.589607","0",,,,,,,,,,
"1779660679.309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.253418","8.5","24.351686","0","0","0","0.000957",,,
"1779660679.31",,"18366",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000218","0.000335",
"1779660679.311",,,"18366","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.313",,,,,"-6.210701","7.570432","-1.743039","7.804736",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.316",,,,,,,,,"-46.594563","75.036537","9.945976","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.318",,,,,,,,,,,,,"-7.688414","-10.571568","13.49756",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.32",,,,,,,,,,,,,,,,"0.008197","-0.008503","0.144969",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.322",,,,,,,,,,,,,,,,,,,"2.549442","-3.497267",,,,,,,,,,,,,,,,,,,,,
"1779660679.323",,,,,,,,,,,,,,,,,,,,,"-1.324596","1970.379272","0.900357",,,,,,,,,,,,,,,,,,
"1779660679.324",,,,,,,,,,,,,,,,,,,,,,,,"1.480134","0.137213","10.161466",,,,,,,,,,,,,,,
"1779660679.325",,,,,,,,,,,,,,,,,,,,,,,,,,,"-3.794922",,,,,,,,,,,,,,
"1779660679.326",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38.736636","0.83487",,,,,,,,,,,,
"1779660679.327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.599824","0","0.290527","8.5","24.342718","0","0","0",,,,
"1779660679.328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000218","0.000335",
"1779660679.33",,"18344","18344","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.332",,,,,"-6.221688","7.546259","-1.764265","7.746273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.333",,,,,,,,,"-46.068401","74.56884","9.938212","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.335",,,,,,,,,,,,,"-8.16894","-11.53262","14.423782","-0.020383","0.01564","0.137179",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.336",,,,,,,,,,,,,,,,,,,"1.775931","0.704473","-0.826342","1970.536377",,,,,,,,,,,,,,,,,,,
"1779660679.337",,,,,,,,,,,,,,,,,,,,,,,"2.00324","1.478965","0.138234",,,,,,,,,,,,,,,,
"1779660679.338",,,,,,,,,,,,,,,,,,,,,,,,,,"10.164963","-3.719052","-38.713164","0.83487","0.606599","0",,,,,,,,,,
"1779660679.339",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.447632","8.5","24.342718",,,,,,,
"1779660679.341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000958",,,
"1779660679.343",,"18319","18297","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000218","0.000335",
"1779660679.346",,,,,"-6.208032","7.562891","-1.744512","7.921661",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.349",,,,,,,,,"-46.112247","74.758842","9.938828","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.351",,,,,,,,,,,,,"-8.16894","-11.052094","14.149018",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.353",,,,,,,,,,,,,,,,"-0.036147","0.011147","0.137756",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.354",,,,,,,,,,,,,,,,,,,"-1.656959","3.373666","1.859926","1970.499878",,,,,,,,,,,,,,,,,,,
"1779660679.355",,,,,,,,,,,,,,,,,,,,,,,"2.461175","1.476339","0.152504",,,,,,,,,,,,,,,,
"1779660679.356",,,,,,,,,,,,,,,,,,,,,,,,,,"10.079645","-3.674085","-38.512906",,,,,,,,,,,,,
"1779660679.357",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.591622","0",,,,,,,,,,
"1779660679.359",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.411133","8.5","24.342718",,,,,,,
"1779660679.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000218","0.000335",
"1779660679.362",,"18296","18297","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.363",,,,,"-6.219494",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.364",,,,,,"7.571402","-1.749061","8.374743","-46.550716","74.948845","9.953263","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.365",,,,,,,,,,,,,"-7.207888","-10.571568","13.229741","-0.031902","0.015531",,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.366",,,,,,,,,,,,,,,,,,"0.1522","-0.56699","1.390108","0.787804","1970.53479",,,,,,,,,,,,,,,,,,,
"1779660679.367",,,,,,,,,,,,,,,,,,,,,,,"1.839804","1.474257","0.161589","10.065634","-3.737819","-38.546097",,,,,,,,,,,,,
"1779660679.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.58511","0",,,,,,,,,,
"1779660679.371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.446045","8.5","24.342718",,,,,,,
"1779660679.373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000218","0.000335",
"1779660679.375",,"18275",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.376",,,"18275","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.378",,,,,"-6.210773","7.593067","-1.73741","8.097048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.381",,,,,,,,,"-46.419178","75.124237","9.962276","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.382",,,,,,,,,,,,,"-6.727362","-10.571568","13.106997",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.384",,,,,,,,,,,,,,,,"-0.009229","0.001881","0.161272",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.385",,,,,,,,,,,,,,,,,,,"0.559652","2.184074","1.144848","1970.584717",,,,,,,,,,,,,,,,,,,
"1779660679.386",,,,,,,,,,,,,,,,,,,,,,,"1.55201","1.47187","0.17105",,,,,,,,,,,,,,,,
"1779660679.387",,,,,,,,,,,,,,,,,,,,,,,,,,"10.058333","-3.762634","-38.560147",,,,,,,,,,,,,
"1779660679.388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.57445","0",,,,,,,,,,
"1779660679.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.495972","8.5","24.333748",,,,,,,
"1779660679.392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.393",,"18254","18254","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000217","0.000335",
"1779660679.394",,,,,"-6.215223",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.395",,,,,,"7.598243","-1.755555","7.775504","-46.3461","74.904999","9.972175","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.396",,,,,,,,,,,,,"-7.207888","-12.013146","14.303213","-0.003863","0.023679","0.171146",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.397",,,,,,,,,,,,,,,,,,,"-0.925921","0.330165","-0.285527","1970.498535","0.72001","1.469292","0.168177",,,,,,,,,,,,,,,,
"1779660679.399",,,,,,,,,,,,,,,,,,,,,,,,,,"10.027354","-3.785976",,,,,,,,,,,,,,
"1779660679.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"-38.581853",,,,,,,,,,,,,
"1779660679.402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.557491","0",,,,,,,,,,
"1779660679.403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.40979","8.5","24.333748",,,,,,,
"1779660679.405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.407",,"18232","18232","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000217","0.000335",
"1779660679.41",,,,,"-6.209945","7.598738","-1.759056","7.746273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.412",,,,,,,,,"-46.492256","75.372696","9.96988","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.413",,,,,,,,,,,,,"-8.649466","-12.013146","15.180359",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.414",,,,,,,,,,,,,,,,"0.00029","0.025833","0.168847",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.415",,,,,,,,,,,,,,,,,,,"-0.181041","1.214486","2.580251","1970.462646",,,,,,,,,,,,,,,,,,,
"1779660679.416",,,,,,,,,,,,,,,,,,,,,,,"-0.312947","1.4673","0.148173",,,,,,,,,,,,,,,,
"1779660679.418",,,,,,,,,,,,,,,,,,,,,,,,,,"10.036359","-3.800471","-38.576304",,,,,,,,,,,,,
"1779660679.419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.547649","0",,,,,,,,,,
"1779660679.421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.373901","8.5","24.329264",,,,,,,
"1779660679.422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.423",,"18211","18210","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000217","0.000335",
"1779660679.424",,,,,"-6.209111","7.580275","-1.727151","7.760888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.425",,,,,,,,,"-46.316864","75.591934","9.949707","4.324733","-7.688414","-11.052094","14.140856",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.426",,,,,,,,,,,,,,,,"-0.037363","-0.007646","0.148634",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.427",,,,,,,,,,,,,,,,,,,"-0.261662","2.282282","0.511397","1970.201904",,,,,,,,,,,,,,,,,,,
"1779660679.429",,,,,,,,,,,,,,,,,,,,,,,"-1.478071","1.465485","0.134392",,,,,,,,,,,,,,,,
"1779660679.431",,,,,,,,,,,,,,,,,,,,,,,,,,"10.077165","-3.78645","-38.434017",,,,,,,,,,,,,
"1779660679.433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.538735","0",,,,,,,,,,
"1779660679.435",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.113159","8.5","24.338232",,,,,,,
"1779660679.436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,
"1779660679.437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.000957",,,
"1779660679.439",,"18188",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000217","0.000335",
"1779660679.44",,,"18188","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.441",,,,,"-6.199627","7.562307","-1.758231","8.447823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.442",,,,,,,,,"-46.039169","75.63578","9.935555","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.443",,,,,,,,,,,,,"-7.688414","-10.571568","13.625259",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.444",,,,,,,,,,,,,,,,"-0.036269","0.030166","0.134442",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.446",,,,,,,,,,,,,,,,,,,"0.722893","-0.367897","1.021041","1970.335449",,,,,,,,,,,,,,,,,,,
"1779660679.447",,,,,,,,,,,,,,,,,,,,,,,"-1.426559",,,,,,,,,,,,,,,,,,
"1779660679.448",,,,,,,,,,,,,,,,,,,,,,,,"1.464888","0.132889",,,,,,,,,,,,,,,,
"1779660679.449",,,,,,,,,,,,,,,,,,,,,,,,,,"10.056187","-3.820079","-38.444225",,,,,,,,,,,,,
"1779660679.451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.558509","0",,,,,,,,,,
"1779660679.452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.246704","8.5","24.333748","0","0","0","0.000957",,,
"1779660679.453",,"18166","18167","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000217","0.000335",
"1779660679.454",,,,,"-6.20824","7.556046","-1.744512","7.731658","-46.550716","75.986549","9.93375","5.285784",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.455",,,,,,,,,,,,,"-8.649466","-11.53262","15.354286",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.457",,,,,,,,,,,,,,,,"-0.045111","0.0181","0.132631",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.459",,,,,,,,,,,,,,,,,,,"-0.894494","0.482715","-0.812154","1970.31665",,,,,,,,,,,,,,,,,,,
"1779660679.461",,,,,,,,,,,,,,,,,,,,,,,"-1.870084","1.463703","0.140602",,,,,,,,,,,,,,,,
"1779660679.463",,,,,,,,,,,,,,,,,,,,,,,,,,"10.050333","-3.807307","-38.462294",,,,,,,,,,,,,
"1779660679.465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.566154","0",,,,,,,,,,
"1779660679.467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.227905","8.5","24.329264",,,,,,,
"1779660679.469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.47",,"18145","18145","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000216","0.000335",
"1779660679.471",,,,,"-6.206779","7.565346","-1.749061","7.717041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.472",,,,,,,,,"-46.477638","75.051155","9.940712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.473",,,,,,,,,,,,"3.844207","-8.16894","-10.571568","13.90207",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.475",,,,,,,,,,,,,,,,"-0.039868","0.019982","0.139613",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.477",,,,,,,,,,,,,,,,,,,"0.379459","1.096339","1.0527","1970.254883",,,,,,,,,,,,,,,,,,,
"1779660679.479",,,,,,,,,,,,,,,,,,,,,,,"-1.759922","1.462136","0.170159",,,,,,,,,,,,,,,,
"1779660679.48",,,,,,,,,,,,,,,,,,,,,,,,,,"10.057257","-3.823432","-38.447818","0.83487","0.576704","0",,,,,,,,,,
"1779660679.481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.166138","8.5","24.320295","0","0","0",,,,
"1779660679.482",,"18124","18124","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000957","0.000216","0.000335",
"1779660679.483",,,,,"-6.232076","7.58964","-1.730703","7.775504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.484",,,,,,,,,"-46.287636","75.109619","9.971797","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.487",,,,,,,,,,,,,"-7.688414","-11.052094","14.001372",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.488",,,,,,,,,,,,,,,,"-0.042179","-0.001098","0.170708",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.491",,,,,,,,,,,,,,,,,,,"-0.216302","-0.219354","1.515125","1970.270752",,,,,,,,,,,,,,,,,,,
"1779660679.493",,,,,,,,,,,,,,,,,,,,,,,"-1.295271","1.461132","0.153776",,,,,,,,,,,,,,,,
"1779660679.495",,,,,,,,,,,,,,,,,,,,,,,,,,"10.040403","-3.834125","-38.467028",,,,,,,,,,,,,
"1779660679.497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.595052","0",,,,,,,,,,
"1779660679.499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.182007","8.5","24.32478",,,,,,,
"1779660679.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.501",,"18098","18076","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000216","0.000335",
"1779660679.502",,,,,"-6.192376","7.600228","-1.726496","7.833967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.504",,,,,,,,,"-46.229172","74.56884","9.954385","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.506",,,,,,,,,,,,,"-7.688414","-10.571568","13.385901",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.507",,,,,,,,,,,,,,,,"0.006023","-0.063741","0.153179",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.509",,,,,,,,,,,,,,,,,,,"0.247446","-0.73118","-0.361532","1970.328369",,,,,,,,,,,,,,,,,,,
"1779660679.51",,,,,,,,,,,,,,,,,,,,,,,"-0.813852","1.459107","0.171603",,,,,,,,,,,,,,,,
"1779660679.511",,,,,,,,,,,,,,,,,,,,,,,,,,"10.375147","-3.838856","-38.530029","0.83487","0.607286","0",,,,,,,,,,
"1779660679.512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.239624","8.5","24.320295","0","0",,,,,
"1779660679.513",,"18076","18076","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0.000957","0.000216","0.000335",
"1779660679.515",,,,,"-6.194125","7.615411","-1.762753","8.067817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.517",,,,,,,,,"-46.30225","75.065765","9.973413","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.519",,,,,,,,,,,,,"-7.688414","-11.052094","13.877134",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.521",,,,,,,,,,,,,,,,"0.015029","-0.031728","0.172351",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.523",,,,,,,,,,,,,,,,,,,"1.565403",,,,,,,,,,,,,,,,,,,,,,
"1779660679.524",,,,,,,,,,,,,,,,,,,,"-0.557327","0.959672","1970.375732",,,,,,,,,,,,,,,,,,,
"1779660679.526",,,,,,,,,,,,,,,,,,,,,,,"-0.319404","1.457985","0.149269",,,,,,,,,,,,,,,,
"1779660679.527",,,,,,,,,,,,,,,,,,,,,,,,,,"10.379643","-3.826416","-38.523534",,,,,,,,,,,,,
"1779660679.528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.621205","0",,,,,,,,,,
"1779660679.529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.286987","8.5","24.32478",,,,,,,
"1779660679.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957",,,
"1779660679.531",,"18054","18054","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000215","0.000335",
"1779660679.533",,,,,"-6.210009","7.585571","-1.705953","7.044724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.535",,,,,,,,,"-46.638412","75.401932","9.950647","2.883155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.538",,,,,,,,,,,,,"-8.649466","-11.052094","14.327409",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.539",,,,,,,,,,,,,,,,"-0.017437","-0.080596","0.149306",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.54",,,,,,,,,,,,,,,,,,,"0.261806","2.129995","1.660773","1970.478271","0.212255","1.45675","0.148186",,,,,,,,,,,,,,,,
"1779660679.541",,,,,,,,,,,,,,,,,,,,,,,,,,"10.364495","-3.802107","-38.541074",,,,,,,,,,,,,
"1779660679.542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.631465","0","0.389526","8.5","24.315811",,,,,,,
"1779660679.543",,"18033","18033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000215","0.000335",
"1779660679.547",,,,"0","-6.192566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.548",,,,,,"7.586668","-1.757964","7.453961","-46.901493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.549",,,,,,,,,,"75.591934","9.949665","3.363681",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.552",,,,,,,,,,,,,"-7.688414","-11.53262","14.262797",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.553",,,,,,,,,,,,,,,,"0.006288","-0.024433","0.148633",,,,,,,,,,,,,,,,,,,,,,,
"1779660679.556",,,,,,,,,,,,,,,,,,,"0.189071","3.112232","-0.90146",,,,,,,,,,,,,,,,,,,,
"1779660679.557",,,,,,,,,,,,,,,,,,,,,,"1970.467773",,,,,,,,,,,,,,,,,,,
"1779660679.558",,,,,,,,,,,,,,,,,,,,,,,"-0.231574","1.455374","0.13482",,,,,,,,,,,,,,,,
"1779660679.559",,,,,,,,,,,,,,,,,,,,,,,,,,"10.338014","-3.828015","-38.571475","0.83487","0.63196","0",,,,,,,,,,
"1779660679.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.379028","8.5","24.315811",,,,,,,
"1779660679.561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0.000957","0.000215",,
"1779660679.563",,"18011","18011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000335",
"1779660679.564",,,,"0","-6.201461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.566",,,,,,"7.563504","-1.750327","7.55627","-46.40456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.567",,,,,,,,,,"74.963463","9.936214","3.844207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.568",,,,,,,,,,,,,"-8.16894","-10.571568","13.90207",,,,,,,,,,,,,,,,,,,,,,,,,,
"1779660679.569",,,,,,,,,,,,,,,,"-0.016602","-0.021723","0.135177","0.345396","0.518661","1.552566","1970.452637",,,,,,,,,,,,,,,,,,,
"1779660679.57",,,,,,,,,,,,,,,,,,,,,,,"-0.56705","1.454188","0.124177","10.301231","-3.868714","-38.558098",,,,,,,,,,,,,
"1779660679.571",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83487","0.633157","0",,,,,,,,,,
