index, checksum,uptime mp,uptime nav,  errorflag mp,errorflag NAV,  accel x, accel y, accel z, accelworld x, accelworld y, accelworld z, accelhighg x, accelhighg y, accelhighg z, gyro x, gyro y, gyro z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, presusre, verticalvel,filtered vvel, maxalt, altitudeagl, filtered alt, imutemp, barotemp,state,battstate,pyros, fired checksum2\r
169, 101,310259,310248,1,1,-0.208832,-0.135367,9.961043,-0.004581,-0.008639,0.163147,-1.152348,-4.241947,9.723377,0.253084,0.167019,0.209174,89.053072,-178.946435,-77.089695,0.431755,-0.449321,0.553861,0.552210,1308.517578,87024.437500,0.249699,0.271017,0.806641,0.092773,0.093126,19.625000,25.098448,0,0.000000,0, 202
170, 101,312376,312349,1,1,-0.178926,-0.122973,9.943487,-0.007196,0.019653,0.144835,-1.152348,-3.761421,9.723377,0.761805,0.064698,0.127454,89.037424,-179.040281,-77.271112,0.433668,-0.449191,0.552935,0.551745,1308.549438,87026.367188,0.153273,0.096098,0.806641,0.124634,0.047211,19.750000,25.143621,0,0.000000,0, 202
171, 101,314572,314553,1,1,-0.179644,-0.130850,9.957051,0.001582,0.046919,0.158421,0.289230,-5.683524,9.723377,0.795225,0.077553,0.229994,88.883205,-179.051060,-77.547755,0.434781,-0.450743,0.551775,0.550764,1308.741577,87022.343750,0.531951,0.269282,0.806641,0.316772,0.275288,19.875000,25.188797,0,0.000000,0, 202
172, 101,316695,316695,1,1,-0.191996,-0.134331,9.947447,-0.008559,0.007684,0.149200,-1.152348,-3.761421,9.723377,0.168344,-0.333697,0.115576,89.040183,-178.959371,-77.707492,0.435171,-0.451868,0.551219,0.550090,1308.962524,87017.328125,0.471123,0.222003,0.806641,0.537720,0.476089,19.875000,25.233971,0,0.000000,0, 202
173, 101,318817,318802,1,1,-0.187971,-0.133104,9.956850,-0.010507,0.003428,0.158508,-2.113400,-4.241947,11.164955,-0.057970,0.214256,-0.439072,89.080365,-178.966789,-78.078782,0.437107,-0.453499,0.549734,0.548697,1308.822876,87024.421875,-0.288023,-0.079430,0.806641,0.398071,0.505241,20.000000,25.270109,0,0.000000,0, 202
174, 101,320997,320959,1,1,-0.203244,-0.121822,9.961165,-0.016858,-0.006109,0.162967,-1.152348,-4.722473,10.203903,0.184233,0.274475,-0.460117,89.029576,-178.983318,-78.494153,0.438641,-0.455934,0.548262,0.546925,1309.182983,87016.429688,0.634332,0.077231,0.895020,0.758179,0.670197,20.000000,25.315283,0,0.000000,0, 202
175, 101,323072,323037,1,1,-0.197213,-0.130956,9.937845,-0.009920,-0.024394,0.153971,-1.152348,-4.241947,10.203903,0.152735,-0.660955,-0.210926,89.161843,-179.025569,-78.635982,0.440049,-0.455906,0.547232,0.546849,1309.208618,87013.179688,0.355986,0.095157,0.895020,0.783813,0.690224,20.125000,25.369490,0,0.000000,0, 202
176, 101,325149,325116,1,1,-0.201994,-0.131717,9.946378,-0.007580,-0.018889,0.148280,-1.632874,-3.280895,9.723377,0.450193,-0.359235,0.965904,89.112208,-178.988959,-78.963312,0.441234,-0.457830,0.546019,0.545497,1308.845215,87020.523438,-0.401194,-0.188044,0.895020,0.420410,0.515304,20.000000,25.437246,0,0.000000,0, 202
177, 101,327231,327191,1,1,-0.194471,-0.154455,9.945521,0.017235,0.015041,0.136824,-1.632874,-3.761421,9.723377,-0.961751,1.990365,-0.571356,88.945852,-179.051715,-79.031771,0.441198,-0.458503,0.546784,0.544194,1308.973389,87020.664062,-0.113918,-0.060558,0.895020,0.548584,0.535210,20.125000,25.473385,0,0.000000,0, 202
178, 101,329313,329310,1,1,-0.202522,-0.127357,9.958799,-0.000356,-0.010110,0.160667,-1.152348,-4.722473,9.723377,-0.387326,-1.599574,-0.845054,89.046426,-179.065075,-79.490069,0.443638,-0.460429,0.544777,0.542595,1308.859863,87022.265625,0.850665,-0.019554,0.895020,0.435059,0.441320,20.125000,25.532106,0,0.000000,0, 202
179, 101,331460,331443,1,1,-0.199113,-0.134809,9.935041,0.001413,-0.020964,0.136929,-1.632874,-4.722473,9.723377,-0.256303,-0.220437,0.107642,89.126790,-179.041620,-79.908999,0.445559,-0.462477,0.542847,0.541211,1308.625732,87023.078125,0.166613,-0.130081,0.895020,0.200928,0.296701,20.250000,25.581793,0,0.000000,0, 202
180, 101,333543,333527,1,1,-0.204923,-0.134947,9.942056,-0.003820,0.010873,0.144076,-0.191296,-3.280895,10.203903,0.096712,-0.214458,-1.114757,88.904795,-179.012278,-80.286715,0.447097,-0.464493,0.541581,0.539482,1308.684692,87024.992188,-0.248050,-0.049740,0.895020,0.259888,0.360908,20.250000,25.626963,0,0.000000,0, 202
181, 101,335636,335617,1,1,-0.195530,-0.134820,9.950330,-0.004227,-0.000996,0.152163,-1.152348,-4.241947,9.242851,0.629229,-0.151595,0.182699,89.021557,-179.026403,-80.625336,0.448992,-0.465800,0.540011,0.538354,1308.572266,87023.039062,-0.265384,-0.124412,0.895020,0.147461,0.200395,20.375000,25.667616,0,0.000000,0, 202
182, 101,337726,337693,1,1,-0.200799,-0.127338,9.935308,-0.013733,-0.002857,0.137142,-0.671822,-2.800369,10.203903,-0.412198,0.697935,-0.063946,88.989046,-179.013097,-80.925229,0.450121,-0.467484,0.538776,0.537188,1308.647095,87018.992188,-0.302953,-0.066302,0.895020,0.222290,0.108293,20.250000,25.712786,0,0.000000,0, 202
183, 101,339825,339820,1,1,-0.198518,-0.126515,9.950521,0.002595,-0.004913,0.152303,-1.152348,-4.722473,9.242851,-0.060522,0.390619,0.206383,89.007030,-179.124006,-81.411969,0.453000,-0.469186,0.537148,0.534909,1308.556885,87024.093750,-0.193890,0.206033,0.895020,0.132080,0.146686,20.375000,25.748920,0,0.000000,0, 202
184, 101,341924,341913,1,1,-0.195113,-0.144041,9.934776,0.014817,0.007243,0.136722,-1.632874,-3.280895,9.242851,-0.136717,0.482272,0.258617,88.965297,-179.100729,-81.679063,0.453759,-0.470920,0.535662,0.534231,1308.337646,87026.320312,-0.786565,-0.175192,0.895020,-0.087158,0.060638,20.375000,25.780539,0,0.000000,0, 202
185, 101,344032,344012,1,1,-0.204092,-0.128898,9.965796,0.000992,-0.000242,0.167719,-0.671822,-4.722473,10.203903,0.054474,-0.757183,0.355010,88.941057,-179.110714,-82.113142,0.455900,-0.472817,0.534504,0.531888,1308.637939,87023.695312,-0.062027,0.073431,0.895020,0.213135,0.167621,20.375000,25.807638,0,0.000000,0, 202
186, 101,346176,346153,1,1,-0.192147,-0.126056,9.944073,-0.010204,0.006279,0.145721,-0.671822,-4.241947,9.723377,-0.324975,-0.701578,-0.518780,88.960994,-179.076919,-82.513992,0.457710,-0.474729,0.532633,0.530505,1308.660889,87019.960938,-0.827164,0.109005,0.895020,0.236084,0.340794,20.375000,25.839256,0,0.000000,0, 202
187, 101,348358,348339,1,1,-0.202461,-0.121204,9.947993,0.000813,0.003613,0.149791,-0.191296,-3.280895,9.723377,0.805768,-0.030075,0.290997,88.912664,-179.162678,-82.621014,0.458467,-0.474973,0.532658,0.529608,1308.752930,87018.109375,0.051285,0.064504,0.895020,0.328125,0.249024,20.625000,25.875389,0,0.000000,0, 202
188, 101,350465,350438,1,1,-0.195892,-0.141640,9.943141,0.008904,0.000048,0.145075,-1.152348,-4.722473,8.762325,-0.315123,1.734741,-0.609839,88.978001,-179.104868,-83.063973,0.460241,-0.477297,0.530191,0.528454,1308.889648,87019.898438,0.354767,0.359646,0.895020,0.464844,0.413487,20.500000,25.925074,0,0.000000,0, 202
189, 101,352610,352608,1,1,-0.217156,-0.123102,9.947728,0.011992,-0.013466,0.149843,-0.671822,-4.241947,9.723377,-0.094190,0.362957,0.011474,88.919678,-179.217197,-83.210029,0.461409,-0.477485,0.530504,0.526949,1308.785645,87020.140625,0.274156,0.110957,0.895020,0.360840,0.284210,20.625000,25.956690,0,0.000000,0, 202
190, 101,354755,354753,1,1,-0.189713,-0.129563,9.934349,-0.009067,0.008139,0.135998,-0.191296,-3.280895,10.684429,0.268562,0.535678,-0.018904,88.952948,-179.078940,-83.354734,0.461566,-0.478648,0.529181,0.527088,1308.643921,87022.250000,0.131552,-0.101320,0.895020,0.219116,0.182966,20.625000,25.992823,0,0.000000,0, 202
191, 101,356899,356868,1,1,-0.198571,-0.103932,9.951699,-0.013353,-0.035213,0.153151,-1.152348,-3.280895,9.723377,0.405087,-1.810732,-0.379475,89.135109,-179.198660,-83.470048,0.462973,-0.478319,0.529480,0.525850,1308.529419,87023.375000,0.375848,0.043589,0.895020,0.104614,0.076538,20.750000,26.028955,0,0.000000,0, 202
192, 101,359045,359018,1,1,-0.200652,-0.144944,9.961583,0.009575,-0.015059,0.163642,-0.671822,-5.202998,9.723377,0.067800,-0.906582,0.238887,89.030184,-179.101016,-83.762216,0.463864,-0.480114,0.527212,0.525707,1308.636841,87020.523438,0.155616,-0.090814,0.895020,0.212036,0.110956,20.750000,26.065086,0,0.000000,0, 202
193, 101,361223,361211,1,1,-6.614958,7.529158,90.560249,-5.044971,-2.144640,81.147079,-4.035503,2.485415,85.646461,63.896679,-0.287739,-540.705806,88.775862,177.407224,-107.234831,0.576417,-0.560766,0.454729,0.382763,1328.835449,86766.062500,64.940605,20.292534,20.410645,20.410645,7.818525,20.750000,26.110252,0,0.000000,0, 202
194, 101,361609,361713,1,1,-8.503304,3.974199,64.640953,-8.508299,2.513577,54.912552,-6.438133,2.485415,60.659119,39.334855,-13.756918,-938.200904,83.383380,-179.521496,-123.051500,-0.583171,0.657722,-0.353572,-0.319844,1360.613037,86396.226562,94.264000,53.040936,52.188232,52.188232,28.720232,20.750000,26.119286,2,0.000000,0, 202
195, 101,362116,362105,1,1,-0.026641,3.642172,17.796577,-2.563213,3.322525,7.873136,1.250281,-2.319843,-0.367666,1.144213,6.784855,-1024.874147,88.454385,-179.070239,-141.770876,0.657123,-0.678902,0.229295,0.233890,1395.425537,86015.953125,147.823593,87.307434,87.000732,87.000732,54.135159,20.750000,26.110252,2,0.000000,0, 202
196, 101,362198,362105,1,1,-0.026641,3.642172,17.796577,-2.563213,3.322525,7.873136,1.250281,-2.319843,-0.367666,1.144213,6.784855,-1024.874147,88.454385,-179.070239,-141.770876,0.657123,-0.678902,0.229295,0.233890,1395.425537,86015.953125,147.823593,87.307434,87.000732,87.000732,54.135159,20.750000,26.110252,2,0.000000,0, 202
197, 101,362288,362268,1,1,-0.790268,1.454636,0.827103,1.641539,-0.106709,-8.953325,1.730806,-4.722473,-9.497657,11.678983,12.781024,-1015.083481,90.370547,-179.260965,57.980233,0.347781,-0.337587,-0.618710,-0.618290,1401.631958,85885.890625,142.662109,91.407784,93.207153,93.207153,57.687157,20.750000,26.069603,2,0.000000,0, 202
198, 101,362405,362388,1,1,-0.669533,-0.039703,-6.645647,0.783577,-0.557922,-16.410782,1.250281,-2.800369,-9.017131,4.013736,27.891667,-989.822053,89.953380,-176.513972,-58.862748,-0.328417,0.366164,-0.605252,-0.625888,1407.276733,85840.312500,131.923981,94.408981,98.851929,98.851929,61.429409,20.750000,26.065086,3,0.000000,0, 202
199, 101,362505,362501,1,1,-0.044775,-0.316159,-8.638713,0.400451,-0.726220,-18.405741,-0.671822,-3.280895,-8.056079,0.747488,30.603667,-958.202212,87.274217,-177.638481,-163.921986,-0.681076,0.718450,-0.087109,-0.111253,1416.314209,85662.242188,121.268356,96.398567,107.889404,107.889404,65.653046,20.750000,26.037989,3,0.000000,0, 202
200, 101,362603,362501,1,1,-0.044775,-0.316159,-8.638713,0.400451,-0.726220,-18.405741,-0.671822,-3.280895,-8.056079,0.747488,30.603667,-958.202212,87.274217,-177.638481,-163.921986,-0.681076,0.718450,-0.087109,-0.111253,1416.314209,85662.242188,121.268356,96.398567,107.889404,107.889404,65.653046,20.750000,26.037989,3,0.000000,0, 202
201, 101,362737,362733,1,1,-0.512019,0.123039,-8.433111,0.747602,-0.289934,-18.212402,-1.152348,-4.722473,-6.614501,3.635422,17.020512,-908.289047,89.502560,-178.178913,-10.811322,0.055081,-0.078033,0.705868,0.701874,1434.701050,85505.304688,102.290024,96.436485,126.276245,126.276245,75.073097,20.750000,26.037989,3,0.000000,0, 202
202, 101,362843,362733,1,1,-0.512019,0.123039,-8.433111,0.747602,-0.289934,-18.212402,-1.152348,-4.722473,-6.614501,3.635422,17.020512,-908.289047,89.502560,-178.178913,-10.811322,0.055081,-0.078033,0.705868,0.701874,1434.701050,85505.304688,102.290024,96.436485,126.276245,126.276245,75.073097,20.750000,26.037989,3,0.000000,0, 202
203, 101,363264,363242,1,1,-0.434606,-0.073239,-6.693434,0.440785,-0.546356,-16.472095,-0.191296,-4.241947,-6.133976,-1.602572,16.975703,-808.582164,88.882966,-177.465978,-80.358719,-0.439572,0.472355,-0.535368,-0.545013,1482.387939,85117.445312,169.786011,118.087631,173.963135,173.963135,121.661888,20.625000,26.092186,3,0.000000,0, 202
204, 101,363374,363340,1,1,-0.587170,-0.023997,-6.604424,-0.275620,-0.572237,-16.401026,-1.152348,-4.241947,-5.653450,-3.821404,17.459193,-802.422973,87.392803,-177.871923,-154.832780,-0.671201,0.708316,-0.144970,-0.163586,1487.078613,85027.945312,158.337601,116.560173,178.653809,178.653809,132.612152,20.625000,26.060570,3,0.000000,0, 202
205, 101,363516,363484,1,1,-0.681040,-0.024464,-6.315171,-0.056078,0.536427,-16.129894,-0.671822,-3.280895,-5.172924,1.011237,19.991550,-787.824236,88.717573,-179.879357,93.785587,-0.510946,0.521484,0.489127,0.477225,1493.437500,84921.062500,141.211227,121.277092,185.012695,185.012695,133.255020,20.625000,26.047022,3,0.000000,0, 202
206, 101,363634,363523,1,1,-0.560324,-0.031042,-6.011736,0.241858,0.453723,-15.816940,-1.152348,-5.202998,-5.172924,3.846952,18.158328,-772.504067,89.336853,-179.626161,65.661832,-0.383089,0.383649,0.598832,0.589454,1498.189209,84910.625000,129.391037,120.689819,189.764404,189.764404,137.670593,20.625000,26.065086,3,0.000000,0, 202
207, 101,363787,363779,1,1,-0.552036,-0.046832,-5.463895,0.061453,-0.711602,-15.246267,-0.191296,-2.319843,-5.172924,-3.629688,20.639537,-733.981417,87.738390,-176.773219,-121.266908,0.593769,-0.637605,0.336392,0.357406,1510.581299,84771.101562,104.388184,119.525398,202.156494,202.156494,152.997177,20.625000,26.047022,3,0.000000,0, 202
208, 101,363913,363913,1,1,-0.522599,0.065744,-5.249641,-0.297461,0.086648,-15.067894,-0.671822,-3.280895,-4.692398,-1.428043,19.786713,-722.205242,87.103374,-178.977526,145.133406,0.659271,-0.689593,-0.222989,-0.200246,1515.272583,84734.226562,95.471207,117.020271,206.847778,206.847778,156.720993,20.625000,26.051537,3,0.000000,0, 202
209, 101,364270,364251,1,1,-0.423692,-0.054605,-4.328701,0.390556,-0.549173,-14.098211,0.289230,-4.722473,-4.211873,-2.359073,19.153283,-665.342333,88.178944,-176.303165,-82.188397,-0.439638,0.488776,-0.526265,-0.539316,1545.509277,84474.101562,133.031036,117.259178,237.084473,237.084473,191.229767,20.625000,26.083153,3,0.000000,0, 202
210, 101,364406,364353,1,1,-0.423037,-0.034119,-4.271748,-0.102019,-0.519901,-14.060959,-0.671822,-3.761421,-4.692398,-2.563629,19.020391,-660.460441,86.461384,-176.833133,-147.515940,-0.651719,0.704549,-0.185538,-0.210830,1549.134644,84408.359375,124.438416,117.790970,240.709839,240.709839,195.727951,20.625000,26.056053,3,0.000000,0, 202
211, 101,364641,364623,1,1,-0.423665,-0.054755,-3.722299,0.366525,0.252442,-13.521206,-0.191296,-4.722473,-3.250821,2.173407,15.410831,-641.386838,88.852640,-178.590104,42.560572,-0.262217,0.251143,0.668533,0.649025,1557.924438,84317.398438,96.408035,115.782951,249.499634,249.499634,204.761108,20.625000,26.042505,3,0.000000,0, 202
212, 101,364775,364730,1,1,-0.403838,0.006632,-3.547209,0.536982,-0.217135,-13.323829,-0.671822,-3.280895,-3.731347,-0.707196,13.707847,-633.035046,89.148380,-177.275101,-23.132736,0.124086,-0.159135,0.694334,0.690782,1563.775635,84202.882812,83.228287,113.371498,255.350830,255.350830,209.360168,20.625000,26.019922,3,0.000000,0, 202
213, 101,364989,364982,1,1,-0.579986,0.053919,-3.148097,-0.483307,-0.175610,-12.960966,-1.632874,-3.761421,-2.289769,3.850046,19.758861,-619.802675,86.525437,-178.203938,-176.284724,0.684530,-0.728095,0.012867,0.033621,1574.110352,84132.562500,63.158020,106.774460,265.685547,265.685547,218.777390,20.625000,26.047022,3,0.000000,0, 202
214, 101,365301,365288,1,1,-0.506399,-0.079891,-2.578537,0.608294,0.118489,-12.355919,-0.191296,-4.722473,-2.289769,3.710689,14.153416,-569.321402,89.706926,-177.482138,5.903930,0.051868,-0.021024,-0.708599,-0.703388,1596.931396,83954.710938,99.084854,98.702217,288.506592,288.506592,249.090118,20.625000,26.083153,3,0.000000,0, 202
215, 101,365385,365288,1,1,-0.506399,-0.079891,-2.578537,0.608294,0.118489,-12.355919,-0.191296,-4.722473,-2.289769,3.710689,14.153416,-569.321402,89.706926,-177.482138,5.903930,0.051868,-0.021024,-0.708599,-0.703388,1596.931396,83954.710938,99.084854,98.702217,288.506592,288.506592,249.090118,20.625000,26.083153,3,0.000000,0, 202
216, 101,365479,365450,1,1,-0.487109,-0.167691,-2.521136,0.410975,-0.533651,-12.284513,-0.191296,-4.241947,-3.250821,1.748755,14.235877,-551.420242,88.250846,-176.022007,-81.650670,-0.436038,0.487280,-0.527052,-0.542813,1599.957275,83897.085938,92.732651,98.260025,291.532471,291.532471,252.948517,20.625000,26.051537,3,0.000000,0, 202
217, 101,365599,365579,1,1,-0.452675,-0.206025,-2.384644,-0.151527,-0.584938,-12.160826,-1.632874,-5.202998,-1.809243,-1.785243,21.524021,-525.987404,85.816314,-176.927431,-148.698491,-0.650050,0.709960,-0.179947,-0.202511,1602.822266,83871.406250,82.628036,97.102097,294.397461,294.397461,256.716614,20.625000,26.047022,3,0.000000,0, 202
218, 101,365700,365683,1,1,-0.405180,-0.179246,-2.261298,-0.415037,-0.217370,-12.057160,-1.152348,-2.800369,-2.770295,0.417749,25.435524,-503.654488,85.581198,-179.343501,161.691888,-0.671327,0.723864,0.120587,0.103920,1607.498291,83779.617188,73.019295,95.318184,299.073486,299.073486,260.567230,20.625000,26.028955,3,0.000000,0, 202
219, 101,365891,365858,1,1,-0.300339,-0.260218,-2.072454,-0.255212,0.265450,-11.878832,-0.671822,-3.280895,-0.848191,1.500565,19.278810,-450.717162,88.303274,179.192117,83.756731,-0.461212,0.482612,0.530932,0.521997,1612.869751,83707.546875,63.655746,92.972816,304.444946,304.444946,264.556122,20.625000,26.015406,3,0.000000,0, 202
220, 101,365990,365897,1,1,-0.104293,-0.268222,-1.890195,-0.243878,0.145136,-11.691798,-1.152348,-4.241947,-2.289769,-2.260256,10.261853,-372.832651,88.681523,179.195737,70.300303,-0.398271,0.415754,0.581938,0.574349,1616.542236,83710.546875,60.230873,92.544250,308.117432,308.117432,267.910400,20.625000,26.047022,3,0.000000,0, 202
221, 101,366325,366325,1,1,0.020555,-0.241396,-1.392300,-0.044243,0.257843,-11.189796,-1.632874,-4.722473,-2.770295,-4.293801,-7.024318,-54.297702,90.643393,178.002735,-5.880135,0.048704,-0.023682,0.702729,0.709393,1636.425171,83561.906250,74.353127,83.362953,328.000366,328.000366,297.501007,20.625000,26.101219,3,0.000000,0, 202
222, 101,366429,366325,1,1,0.020555,-0.241396,-1.392300,-0.044243,0.257843,-11.189796,-1.632874,-4.722473,-2.770295,-4.293801,-7.024318,-54.297702,90.643393,178.002735,-5.880135,0.048704,-0.023682,0.702729,0.709393,1636.425171,83561.906250,74.353127,83.362953,328.000366,328.000366,297.501007,20.625000,26.101219,3,0.000000,0, 202
223, 101,366569,366565,1,1,0.058452,-0.238642,-1.220147,-0.068703,0.279665,-11.011865,-0.191296,-4.241947,-0.848191,-1.372877,-8.045936,41.848415,91.610356,177.201554,-11.630215,0.089556,-0.053191,0.695080,0.711347,1641.060181,83500.609375,59.936924,80.900330,332.635376,332.635376,305.797607,20.625000,26.028955,3,0.000000,0, 202
224, 101,366682,366565,1,1,0.058452,-0.238642,-1.220147,-0.068703,0.279665,-11.011865,-0.191296,-4.241947,-0.848191,-1.372877,-8.045936,41.848415,91.610356,177.201554,-11.630215,0.089556,-0.053191,0.695080,0.711347,1641.060181,83500.609375,59.936924,80.900330,332.635376,332.635376,305.797607,20.625000,26.028955,3,0.000000,0, 202
225, 101,366827,366815,1,1,0.063782,-0.155421,-1.042793,-0.148258,0.206344,-10.826223,-0.671822,-4.722473,-1.809243,-6.351128,-7.128481,27.361478,92.760724,175.161048,-1.201425,0.036704,0.023333,0.689535,0.722945,1646.343140,83435.656250,46.871441,76.744888,337.918335,337.918335,313.758820,20.750000,26.042505,3,0.000000,0, 202
226, 101,366950,366939,1,1,0.081059,-0.094666,-0.996590,-0.186091,0.146418,-10.777040,-1.152348,-4.241947,-1.328717,-3.416768,-9.271102,24.006349,93.159395,174.073095,1.575269,0.025561,0.046983,0.685845,0.725780,1649.399170,83387.429688,41.343254,72.537201,340.974365,340.974365,314.031158,20.750000,26.028955,3,0.000000,0, 202
227, 101,367375,367371,1,1,0.034604,-0.080351,-0.716428,-0.178894,0.117075,-10.490356,-0.191296,-5.202998,-0.367666,-4.565345,-12.622659,14.848884,93.473652,169.154143,7.570157,0.016772,0.113711,0.676252,0.727648,1664.276855,83282.171875,53.335041,62.556992,355.852051,355.852051,333.823151,20.750000,26.092186,3,0.000000,0, 202
228, 101,367500,367371,1,1,0.034604,-0.080351,-0.716428,-0.178894,0.117075,-10.490356,-0.191296,-5.202998,-0.367666,-4.565345,-12.622659,14.848884,93.473652,169.154143,7.570157,0.016772,0.113711,0.676252,0.727648,1664.276855,83282.171875,53.335041,62.556992,355.852051,355.852051,333.823151,20.750000,26.092186,3,0.000000,0, 202
229, 101,367650,367636,1,1,0.001716,-0.126729,-0.625368,-0.192846,0.146624,-10.391305,-0.671822,-4.241947,-1.328717,3.870789,-16.268758,38.821180,92.416441,165.337679,15.591327,-0.009622,0.184362,0.667545,0.721320,1667.263672,83247.710938,44.226448,60.261520,358.838867,358.838867,341.503571,20.750000,26.051537,3,0.000000,0, 202
230, 101,367782,367756,1,1,0.008516,-0.148886,-0.588067,-0.224139,0.148559,-10.344832,-0.671822,-4.241947,-0.367666,4.181425,-16.758431,44.740246,91.323700,163.671905,20.990141,-0.031371,0.225882,0.661735,0.714213,1669.327271,83206.734375,38.774799,58.006416,360.902466,360.902466,340.992889,20.750000,26.028955,3,0.000000,0, 202
231, 101,367945,367943,1,1,0.034872,-0.155940,-0.516688,-0.273126,0.109504,-10.254774,-0.671822,-4.722473,-0.367666,2.054122,-18.644554,66.356524,89.472446,161.160909,32.044878,-0.079909,0.304142,0.641759,0.699469,1672.912720,83183.320312,29.496130,55.774086,364.487915,364.487915,345.225647,20.750000,26.047022,3,0.000000,0, 202
232, 101,368128,367943,1,1,0.034872,-0.155940,-0.516688,-0.273126,0.109504,-10.254774,-0.671822,-4.722473,-0.367666,2.054122,-18.644554,66.356524,89.472446,161.160909,32.044878,-0.079909,0.304142,0.641759,0.699469,1672.912720,83183.320312,29.496130,55.774086,364.487915,364.487915,345.225647,20.750000,26.047022,3,0.000000,0, 202
233, 101,368446,368441,1,1,-0.012190,0.015678,-0.404983,-0.126433,-0.063219,-10.181031,-0.671822,-2.800369,0.112860,18.643117,-16.320409,62.431187,79.723880,159.135293,68.481560,-0.239776,0.520705,0.558760,0.599300,1681.384521,83115.929688,32.057781,43.025753,372.959717,372.959717,358.630951,20.750000,26.074120,3,0.000000,0, 202
234, 101,368536,368441,1,1,-0.012190,0.015678,-0.404983,-0.126433,-0.063219,-10.181031,-0.671822,-2.800369,0.112860,18.643117,-16.320409,62.431187,79.723880,159.135293,68.481560,-0.239776,0.520705,0.558760,0.599300,1681.384521,83115.929688,32.057781,43.025753,372.959717,372.959717,358.630951,20.750000,26.074120,3,0.000000,0, 202
235, 101,368718,368709,1,1,0.020672,0.007905,-0.375429,-0.098268,-0.115246,-10.145236,-0.191296,-3.280895,-0.848191,23.368492,-11.910784,57.449083,74.840124,163.865623,85.637356,-0.327171,0.597011,0.518829,0.517061,1683.049805,83096.796875,26.440865,41.120422,374.625000,374.625000,363.907104,20.750000,26.051537,3,0.000000,0, 202
236, 101,368806,368709,1,1,0.020672,0.007905,-0.375429,-0.098268,-0.115246,-10.145236,-0.191296,-3.280895,-0.848191,23.368492,-11.910784,57.449083,74.840124,163.865623,85.637356,-0.327171,0.597011,0.518829,0.517061,1683.049805,83096.796875,26.440865,41.120422,374.625000,374.625000,363.907104,20.750000,26.051537,3,0.000000,0, 202
237, 101,368902,368868,1,1,0.012434,0.009607,-0.351222,-0.064423,-0.113015,-10.127621,-1.152348,-4.241947,-0.367666,24.538853,-12.617777,56.336947,72.831004,167.700528,94.925156,-0.376612,0.632539,0.494068,0.462553,1683.945190,83084.906250,22.759083,39.399258,375.520386,375.520386,362.905426,20.750000,26.019922,3,0.000000,0, 202
238, 101,369023,369001,1,1,0.008001,0.041311,-0.347353,-0.010240,-0.105983,-10.134298,-1.632874,-2.800369,-0.848191,27.450846,-8.939147,55.349066,72.202722,171.417599,102.270601,-0.419559,0.655015,0.471242,0.415760,1684.675903,83081.351562,19.134003,37.898129,376.251099,376.251099,364.118683,20.750000,26.037989,3,0.000000,0, 202
239, 101,369124,369097,1,1,-0.002551,0.027811,-0.334398,-0.008357,-0.092210,-10.123536,-0.191296,-4.241947,-0.367666,29.048115,-7.432332,54.219548,72.221881,174.159032,107.228116,-0.449416,0.667341,0.454454,0.382298,1685.494873,83070.859375,15.708899,36.971237,377.070068,377.070068,367.584869,20.750000,26.024439,3,0.000000,0, 202
240, 101,369463,369440,1,1,-0.071799,0.034845,-0.323817,0.012765,0.000961,-10.134260,-0.671822,-2.800369,-0.367666,34.631610,3.451607,45.423941,76.433792,-175.875336,123.487184,-0.557954,0.681064,0.391322,0.267781,1687.868896,83067.695312,11.814234,26.675598,379.509766,379.444092,371.812256,20.750000,26.092186,3,0.000000,0, 202
241, 101,369581,369535,1,1,-0.070016,0.037184,-0.316257,0.022071,0.014495,-10.125971,-1.152348,-4.241947,-1.809243,34.572351,4.760648,45.068115,78.662005,-173.537854,127.856620,-0.587563,0.677986,0.371496,0.238949,1688.047241,83060.039062,10.045952,25.739548,379.622437,379.622437,374.276154,20.750000,26.083153,3,0.000000,0, 202
242, 101,369726,369724,1,1,-0.121965,-0.041852,-0.280203,-0.068696,0.022856,-10.100831,2.691859,-1.358791,571.458130,32.506673,12.856091,43.851047,84.161284,-170.327870,136.674476,-0.643724,0.666471,0.325512,0.188358,1687.972656,83066.726562,6.240479,23.712492,379.622437,379.547852,374.234100,20.750000,26.060570,3,0.000000,0, 202
