checksum, eulerx, eulery, euler z, accelx, accely, accel z, gyro x, gyro y, gyro z, altitude, vvel, lyra uptime, errorflag MP, errorflag NAV, state, uptime reciver, dataage,checksum2
AB,89.954377,-178.762826,-42.971835,-0.090000,-0.200000,9.960000,0.000000,0.000000,0.010000,0.000000,-0.120000,173546,1,1,0,1201445,4,CD
AB,89.954377,-178.189868,-42.971835,-0.100000,-0.190000,9.940000,0.000000,0.010000,0.000000,0.000000,-0.950000,174082,1,1,0,1201982,4,CD
AB,89.954377,-178.762826,-43.544792,-0.110000,-0.190000,9.940000,0.010000,0.000000,0.000000,0.020000,0.260000,174618,1,1,0,1202518,4,CD
AB,89.954377,-178.762826,-43.544792,-0.110000,-0.200000,9.930000,0.000000,0.000000,0.000000,0.000000,0.380000,175154,1,1,0,1203054,4,CD
AB,89.954377,-178.189868,-43.544792,-0.100000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.020000,0.450000,175691,1,1,0,1203590,4,CD
AB,89.954377,-178.189868,-43.544792,-0.110000,-0.210000,9.940000,0.000000,-0.020000,0.000000,0.020000,0.540000,176227,1,1,0,1204126,4,CD
AB,89.954377,-178.189868,-43.544792,-0.080000,-0.210000,9.930000,0.000000,0.000000,0.000000,0.020000,0.110000,176763,1,1,0,1204663,3,CD
AB,89.954377,-178.762826,-43.544792,-0.090000,-0.190000,9.960000,0.000000,0.000000,0.000000,0.010000,0.870000,177299,1,1,0,1205198,3,CD
AB,89.954377,-178.762826,-43.544792,-0.100000,-0.210000,9.940000,0.000000,0.010000,-0.010000,0.030000,0.060000,177836,1,1,0,1205735,3,CD
AB,89.954377,-178.189868,-44.117749,-0.100000,-0.210000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.120000,178372,1,1,0,1206271,3,CD
AB,89.954377,-178.189868,-44.117749,-0.110000,-0.210000,9.950000,0.000000,0.000000,0.000000,0.030000,-0.060000,178909,1,1,0,1206806,3,CD
AB,89.954377,-178.762826,-44.117749,-0.100000,-0.210000,9.940000,-0.010000,0.000000,-0.010000,0.010000,-0.050000,179444,1,1,0,1207343,3,CD
AB,89.954377,-178.762826,-44.117749,-0.100000,-0.220000,9.950000,0.000000,0.000000,0.000000,0.020000,0.250000,179981,1,1,0,1207878,3,CD
AB,89.954377,-178.189868,-44.117749,-0.080000,-0.200000,9.950000,0.000000,0.000000,0.010000,0.020000,-0.660000,180516,1,1,0,1208415,3,CD
AB,89.954377,-178.189868,-44.117749,-0.070000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.030000,-0.220000,181052,1,1,0,1208950,3,CD
AB,89.954377,-178.189868,-44.117749,-0.090000,-0.200000,9.950000,0.010000,0.010000,0.000000,0.030000,0.820000,181589,1,1,0,1209488,4,CD
AB,89.954377,-178.189868,-44.690706,-0.090000,-0.200000,9.940000,0.000000,0.010000,0.000000,0.020000,-0.470000,182125,1,1,0,1210024,4,CD
AB,89.954377,-178.189868,-44.690706,-0.070000,-0.210000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.630000,182661,1,1,0,1210561,4,CD
AB,89.954377,-178.762826,-44.690706,-0.100000,-0.210000,9.950000,0.010000,-0.020000,0.000000,0.020000,0.150000,183197,1,1,0,1211096,4,CD
AB,89.954377,-178.189868,-44.690706,-0.090000,-0.200000,9.920000,0.000000,0.000000,0.000000,0.030000,0.470000,183733,1,1,0,1211633,4,CD
AB,89.954377,-178.189868,-44.690706,-0.090000,-0.220000,9.930000,0.000000,0.000000,0.000000,0.010000,0.410000,184269,1,1,0,1212168,4,CD
AB,89.954377,-178.189868,-44.690706,-0.090000,-0.200000,9.930000,-0.010000,0.000000,0.000000,0.010000,0.160000,184805,1,1,0,1212704,4,CD
AB,89.954377,-178.762826,-44.690706,-0.080000,-0.210000,9.950000,0.000000,0.000000,0.000000,0.020000,0.400000,185341,1,1,0,1213240,4,CD
AB,89.954377,-178.762826,-44.690706,-0.110000,-0.190000,9.960000,0.000000,0.010000,-0.010000,0.010000,-0.040000,185877,1,1,0,1213777,4,CD
AB,89.954377,-178.189868,-45.263667,-0.090000,-0.190000,9.950000,-0.010000,0.000000,-0.010000,0.010000,-0.060000,186414,1,1,0,1214313,3,CD
AB,89.954377,-178.762826,-45.263667,-0.100000,-0.200000,9.940000,0.000000,-0.010000,-0.010000,0.030000,0.280000,186950,1,1,0,1214849,3,CD
AB,89.954377,-178.762826,-45.263667,-0.100000,-0.200000,9.950000,0.010000,-0.030000,0.000000,0.010000,-0.090000,187486,1,1,0,1215385,3,CD
AB,89.954377,-178.762826,-45.263667,-0.100000,-0.210000,9.930000,0.000000,0.000000,0.000000,0.040000,0.210000,188022,1,1,0,1215921,3,CD
AB,89.954377,-178.762826,-45.263667,-0.100000,-0.200000,9.950000,0.000000,0.020000,0.000000,0.020000,0.100000,188559,1,1,0,1216458,3,CD
AB,89.954377,-178.189868,-45.263667,-0.120000,-0.200000,9.940000,0.000000,-0.010000,0.000000,0.030000,-0.110000,189095,1,1,0,1216994,3,CD
AB,89.954377,-178.762826,-45.263667,-0.080000,-0.220000,9.920000,0.000000,0.010000,0.000000,0.000000,-1.070000,189631,1,1,0,1217530,3,CD
AB,89.954377,-178.189868,-45.263667,-0.110000,-0.210000,9.960000,0.000000,-0.010000,-0.010000,0.040000,0.990000,190168,1,1,0,1218066,3,CD
AB,89.954377,-178.189868,-45.263667,-0.090000,-0.200000,9.950000,-0.010000,0.010000,0.000000,0.040000,0.450000,190705,1,1,0,1218603,3,CD
AB,89.954377,-178.762826,-45.263667,-0.100000,-0.190000,9.960000,0.000000,-0.020000,0.000000,0.040000,0.100000,191240,1,1,0,1219140,4,CD
AB,89.954377,-178.189868,-45.836624,-0.110000,-0.200000,9.950000,0.000000,0.000000,-0.010000,0.030000,-0.510000,191776,1,1,0,1219675,4,CD
AB,89.954377,-178.189868,-45.836624,-0.100000,-0.190000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.110000,192312,1,1,0,1220211,4,CD
AB,89.954377,-178.189868,-45.836624,-0.090000,-0.190000,9.950000,0.000000,-0.030000,0.000000,0.030000,-0.020000,192849,1,1,0,1220749,4,CD
AB,89.954377,-178.189868,-45.836624,-0.100000,-0.210000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.760000,193385,1,1,0,1221284,3,CD
AB,89.954377,-178.762826,-45.836624,-0.080000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.030000,-0.240000,193728,1,1,0,1221829,3,CD
AB,89.954377,-178.189868,-45.836624,-0.090000,-0.210000,9.940000,0.000000,0.000000,-0.010000,0.020000,-0.880000,194466,1,1,0,1222365,3,CD
AB,89.954377,-178.189868,-45.836624,-0.090000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.020000,-0.090000,195003,1,1,0,1222902,3,CD
AB,89.954377,-178.189868,-46.409582,-0.090000,-0.190000,9.950000,0.000000,0.000000,-0.010000,0.040000,0.060000,195539,1,1,0,1223438,3,CD
AB,89.954377,-178.762826,-46.409582,-0.090000,-0.190000,9.940000,0.000000,-0.020000,0.000000,0.030000,-0.350000,196075,1,1,0,1223974,3,CD
AB,89.954377,-178.189868,-46.409582,-0.100000,-0.200000,9.940000,0.000000,0.010000,0.000000,0.030000,0.120000,196611,1,1,0,1224510,3,CD
AB,89.954377,-178.762826,-46.409582,-0.110000,-0.200000,9.950000,-0.010000,-0.010000,0.000000,0.030000,0.000000,197147,1,1,0,1225045,3,CD
AB,89.954377,-178.762826,-46.409582,-0.070000,-0.200000,9.940000,0.000000,-0.010000,0.000000,0.020000,0.020000,197683,1,1,0,1225582,3,CD
AB,89.954377,-178.762826,-46.409582,-0.110000,-0.200000,9.940000,0.000000,0.040000,0.000000,0.020000,-0.710000,198219,1,1,0,1226118,3,CD
AB,89.954377,-178.189868,-46.409582,-0.090000,-0.200000,9.940000,0.000000,0.010000,0.000000,0.030000,-0.090000,198755,1,1,0,1226655,4,CD
AB,89.954377,-178.189868,-46.982539,-0.080000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.030000,-0.100000,199292,1,1,0,1227191,4,CD
AB,89.954377,-178.762826,-46.982539,-0.120000,-0.220000,9.960000,0.000000,0.000000,0.000000,0.030000,-0.090000,199828,1,1,0,1227728,4,CD
AB,89.954377,-178.762826,-46.982539,-0.080000,-0.190000,9.950000,0.000000,0.000000,0.000000,0.030000,0.000000,200364,1,1,0,1228263,4,CD
AB,89.954377,-178.762826,-46.982539,-0.120000,-0.210000,9.950000,0.010000,-0.010000,0.000000,0.030000,-0.020000,200900,1,1,0,1228800,4,CD
AB,89.954377,-178.189868,-47.555496,-0.070000,-0.190000,9.940000,-0.010000,0.000000,0.000000,0.030000,0.080000,201437,1,1,0,1229336,4,CD
AB,89.954377,-178.189868,-47.555496,-0.110000,-0.200000,9.950000,-0.020000,0.000000,0.000000,0.050000,0.280000,201973,1,1,0,1229872,4,CD
AB,89.954377,-178.189868,-47.555496,-0.080000,-0.210000,9.940000,0.000000,-0.020000,0.000000,0.020000,-0.170000,202471,1,1,0,1230449,3,CD
AB,89.954377,-178.189868,-47.555496,-0.100000,-0.200000,9.950000,-0.010000,0.010000,0.000000,0.040000,0.440000,203087,1,1,0,1230986,3,CD
AB,89.954377,-178.762826,-47.555496,-0.100000,-0.210000,9.940000,0.000000,-0.010000,0.000000,0.040000,-0.700000,203624,1,1,0,1231522,3,CD
AB,89.954377,-178.189868,-47.555496,-0.080000,-0.210000,9.940000,0.000000,0.010000,0.000000,0.050000,1.050000,204159,1,1,0,1232058,3,CD
AB,89.954377,-178.189868,-47.555496,-0.090000,-0.200000,9.940000,0.000000,0.010000,0.000000,0.030000,0.040000,204696,1,1,0,1232594,3,CD
AB,89.954377,-178.189868,-47.555496,-0.120000,-0.190000,9.950000,0.000000,-0.010000,0.000000,0.050000,0.260000,205232,1,1,0,1233131,3,CD
AB,89.954377,-178.189868,-48.128453,-0.070000,-0.190000,9.950000,0.010000,0.000000,0.000000,0.050000,-0.310000,205768,1,1,0,1233667,3,CD
AB,89.954377,-178.189868,-48.128453,-0.130000,-0.200000,9.940000,-0.010000,0.000000,-0.010000,0.040000,-0.340000,206304,1,1,0,1234203,3,CD
AB,89.954377,-178.762826,-48.128453,-0.090000,-0.190000,9.950000,0.000000,-0.010000,0.000000,0.050000,0.480000,206840,1,1,0,1234739,3,CD
AB,89.954377,-178.189868,-48.128453,-0.100000,-0.210000,9.940000,0.000000,-0.010000,-0.010000,0.060000,0.720000,207377,1,1,0,1235277,4,CD
AB,89.954377,-178.762826,-48.128453,-0.090000,-0.210000,9.940000,0.010000,-0.030000,0.000000,0.040000,-0.580000,207913,1,1,0,1235813,4,CD
AB,89.954377,-178.762826,-48.128453,-0.090000,-0.190000,9.940000,0.000000,0.000000,0.000000,0.050000,0.540000,208449,1,1,0,1236349,4,CD
AB,89.954377,-178.189868,-48.701414,-0.090000,-0.210000,9.940000,0.010000,0.000000,0.000000,0.050000,0.100000,208985,1,1,0,1236885,4,CD
AB,89.954377,-178.189868,-48.701414,-0.100000,-0.210000,9.930000,-0.010000,-0.020000,-0.010000,0.050000,0.120000,209522,1,1,0,1237422,4,CD
AB,89.954377,-178.189868,-48.701414,-0.080000,-0.200000,9.930000,0.000000,0.000000,0.000000,0.040000,-0.090000,210058,1,1,0,1237957,4,CD
AB,89.954377,-178.189868,-48.701414,-0.100000,-0.190000,9.940000,0.000000,0.000000,0.000000,0.030000,-0.670000,210594,1,1,0,1238493,4,CD
AB,89.954377,-178.189868,-49.274371,-0.100000,-0.180000,9.940000,0.000000,0.000000,0.000000,0.030000,-0.130000,211130,1,1,0,1239030,4,CD
AB,89.954377,-178.189868,-49.274371,-0.100000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.030000,0.110000,211667,1,1,0,1239567,3,CD
AB,89.954377,-178.189868,-49.847328,-0.090000,-0.200000,9.950000,0.000000,0.020000,-0.010000,0.040000,-0.180000,212203,1,1,0,1240102,3,CD
AB,89.954377,-178.762826,-49.847328,-0.100000,-0.190000,9.940000,0.000000,0.000000,0.000000,0.030000,0.060000,212739,1,1,0,1240639,3,CD
AB,89.954377,-178.189868,-49.847328,-0.100000,-0.210000,9.930000,-0.010000,0.010000,0.000000,0.010000,-0.130000,213275,1,1,0,1241174,3,CD
AB,89.954377,-178.189868,-49.847328,-0.090000,-0.220000,9.940000,0.000000,0.020000,0.000000,0.010000,0.470000,213811,1,1,0,1241710,3,CD
AB,89.954377,-178.762826,-49.847328,-0.100000,-0.220000,9.940000,0.000000,0.000000,-0.010000,0.030000,0.480000,214347,1,1,0,1242246,3,CD
AB,89.954377,-178.762826,-49.847328,-0.090000,-0.220000,9.940000,0.000000,0.010000,0.000000,0.040000,0.090000,214883,1,1,0,1242782,3,CD
AB,89.954377,-178.189868,-49.847328,-0.070000,-0.200000,9.940000,0.010000,0.000000,0.000000,0.040000,-0.090000,215419,1,1,0,1243318,3,CD
AB,89.954377,-178.762826,-49.847328,-0.090000,-0.120000,9.940000,0.000000,0.030000,0.000000,0.010000,-0.590000,215955,1,1,0,1243854,3,CD
AB,89.954377,-178.189868,-49.847328,-0.070000,-0.220000,9.940000,0.000000,-0.010000,0.000000,0.040000,0.470000,216491,1,1,0,1244391,4,CD
AB,89.954377,-178.762826,-49.847328,-0.080000,-0.200000,9.950000,0.000000,0.000000,0.000000,0.020000,-0.010000,217027,1,1,0,1244927,4,CD
AB,89.954377,-178.189868,-49.847328,-0.090000,-0.200000,9.960000,0.000000,0.010000,-0.010000,0.040000,0.430000,217563,1,1,0,1245462,4,CD
AB,89.954377,-178.189868,-49.847328,-0.100000,-0.190000,9.940000,0.000000,0.010000,-0.010000,0.010000,-0.090000,218099,1,1,0,1245999,4,CD
AB,89.954377,-178.189868,-50.420286,-0.100000,-0.210000,9.950000,0.000000,0.000000,-0.010000,0.010000,0.360000,218635,1,1,0,1246534,4,CD
AB,89.954377,-178.189868,-50.420286,-0.110000,-0.200000,9.940000,0.000000,0.030000,-0.010000,0.000000,-0.050000,219171,1,1,0,1247071,4,CD
AB,89.954377,-178.189868,-50.420286,-0.090000,-0.210000,9.940000,0.000000,-0.010000,0.000000,0.020000,-0.520000,219707,1,1,0,1247606,4,CD
AB,89.954377,-178.189868,-50.993243,-0.090000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.010000,0.000000,220243,1,1,0,1248143,3,CD
AB,89.954377,-178.189868,-50.993243,-0.100000,-0.200000,9.950000,0.000000,0.010000,-0.010000,0.010000,0.160000,220779,1,1,0,1248678,3,CD
AB,89.954377,-178.189868,-50.993243,-0.080000,-0.190000,9.930000,0.000000,0.000000,0.000000,0.020000,-0.060000,221316,1,1,0,1249215,3,CD
AB,89.954377,-178.189868,-50.993243,-0.080000,-0.210000,9.940000,0.000000,0.000000,0.000000,0.000000,0.310000,221851,1,1,0,1249750,3,CD
AB,89.954377,-178.189868,-50.993243,-0.110000,-0.210000,9.940000,0.000000,0.010000,0.000000,0.020000,-0.040000,222388,1,1,0,1250287,3,CD
AB,89.954377,-178.189868,-50.993243,-0.090000,-0.190000,9.950000,0.000000,-0.010000,0.000000,0.010000,-0.330000,222924,1,1,0,1250823,3,CD
AB,89.954377,-178.189868,-50.993243,-0.100000,-0.190000,9.940000,-0.010000,0.000000,0.000000,0.010000,0.600000,223460,1,1,0,1251359,3,CD
AB,89.954377,-178.189868,-50.993243,-0.120000,-0.180000,9.930000,0.000000,0.000000,0.000000,0.000000,-0.310000,223996,1,1,0,1251895,3,CD
AB,89.954377,-178.189868,-50.993243,-0.100000,-0.200000,9.940000,0.000000,0.010000,0.000000,0.020000,0.050000,224334,1,1,0,1252434,3,CD
AB,89.954377,-178.189868,-51.566200,-0.100000,-0.180000,9.940000,0.000000,-0.010000,0.000000,0.010000,0.490000,225072,1,1,0,1252971,3,CD
AB,89.954377,-178.762826,-51.566200,-0.060000,-0.220000,9.930000,0.010000,-0.030000,0.000000,0.020000,0.530000,225607,1,1,0,1253623,4,CD
AB,89.954377,-178.189868,-51.566200,-0.110000,-0.190000,9.960000,0.000000,0.000000,0.010000,0.000000,-0.440000,226261,1,1,0,1254161,4,CD
AB,89.954377,-178.189868,-51.566200,-0.100000,-0.180000,9.950000,0.000000,-0.010000,0.000000,0.000000,-0.100000,226797,1,1,0,1254696,4,CD
AB,89.954377,-178.762826,-51.566200,-0.080000,-0.220000,9.940000,0.000000,0.000000,-0.010000,0.000000,0.210000,227333,1,1,0,1255233,3,CD
AB,90.527334,-178.189868,-52.139161,-0.070000,-0.220000,9.960000,0.000000,-0.030000,0.000000,0.000000,-0.350000,227724,1,1,0,1255803,3,CD
AB,89.954377,-178.762826,-52.139161,-0.060000,-0.220000,9.970000,0.000000,0.010000,0.000000,0.000000,-0.290000,228440,1,1,0,1256339,3,CD
AB,90.527334,-178.189868,-51.566200,-0.080000,-0.180000,9.960000,0.000000,-0.010000,0.000000,0.010000,-0.050000,228977,1,1,0,1256875,3,CD
AB,89.954377,-178.762826,-51.566200,-0.090000,-0.190000,9.950000,0.000000,0.000000,0.000000,0.000000,-0.490000,229512,1,1,0,1257411,3,CD
AB,89.954377,-178.762826,-51.566200,-0.080000,-0.200000,9.950000,0.010000,-0.010000,0.000000,0.000000,0.670000,230048,1,1,0,1257947,3,CD
AB,89.954377,-178.189868,-52.139161,-0.100000,-0.220000,9.950000,0.000000,0.000000,0.000000,0.000000,0.610000,230585,1,1,0,1258482,3,CD
AB,89.381413,-179.335796,-51.566200,-0.240000,-0.380000,9.950000,0.000000,0.000000,0.010000,-0.020000,-0.400000,231120,1,1,0,1259019,3,CD
AB,89.954377,-178.189868,-51.566200,-0.090000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.000000,0.390000,231656,1,1,0,1259554,3,CD
AB,89.954377,-178.189868,-51.566200,-0.090000,-0.210000,9.940000,0.000000,-0.020000,0.000000,0.000000,0.190000,232192,1,1,0,1260091,4,CD
AB,89.954377,-178.189868,-51.566200,-0.110000,-0.200000,9.950000,0.000000,0.000000,0.000000,0.000000,-0.610000,232729,1,1,0,1260628,4,CD
AB,89.954377,-178.762826,-51.566200,-0.110000,-0.210000,9.940000,0.000000,0.000000,0.000000,-0.010000,-0.820000,233265,1,1,0,1261165,4,CD
AB,89.954377,-178.189868,-52.139161,-0.110000,-0.210000,9.950000,0.000000,0.010000,-0.010000,0.000000,0.180000,233801,1,1,0,1261700,4,CD
AB,89.954377,-178.762826,-52.139161,-0.090000,-0.210000,9.920000,0.000000,0.000000,0.000000,0.000000,0.460000,234337,1,1,0,1262237,4,CD
AB,89.954377,-178.189868,-52.139161,-0.070000,-0.230000,9.940000,0.000000,0.000000,0.010000,-0.010000,-0.990000,234874,1,1,0,1262773,4,CD
AB,89.954377,-178.189868,-52.139161,-0.070000,-0.250000,9.940000,0.000000,0.000000,0.000000,0.000000,0.120000,235410,1,1,0,1263310,4,CD
AB,89.954377,-178.762826,-52.712118,-0.140000,-0.220000,9.950000,0.000000,-0.010000,0.000000,0.010000,0.780000,235946,1,1,0,1263845,4,CD
AB,89.954377,-178.189868,-53.285075,-0.090000,-0.180000,9.950000,0.000000,0.020000,0.000000,0.020000,0.490000,236482,1,1,0,1264382,4,CD
AB,89.954377,-178.762826,-53.285075,0.000000,-0.240000,9.950000,0.000000,0.030000,0.000000,0.000000,0.150000,237019,1,1,0,1264918,3,CD
AB,89.954377,-178.189868,-53.285075,-0.070000,-0.210000,9.940000,-0.010000,0.000000,0.000000,0.000000,0.240000,237555,1,1,0,1265455,3,CD
AB,89.954377,-178.189868,-53.285075,-0.090000,-0.110000,9.970000,-0.010000,0.020000,-0.030000,-0.020000,-0.330000,238091,1,1,0,1265990,3,CD
AB,89.954377,-178.762826,-53.858033,-0.120000,-0.190000,9.940000,0.000000,-0.030000,-0.030000,0.000000,0.270000,238627,1,1,0,1266527,3,CD
AB,89.954377,-178.189868,-53.858033,-0.090000,-0.220000,9.950000,0.000000,-0.010000,0.000000,-0.010000,-1.020000,239164,1,1,0,1267063,3,CD
AB,89.954377,-178.189868,-53.858033,-0.090000,-0.210000,9.930000,0.000000,0.000000,0.000000,0.000000,1.330000,239700,1,1,0,1267600,3,CD
AB,89.954377,-178.762826,-54.430990,-0.080000,-0.180000,9.950000,0.000000,-0.010000,-0.010000,0.020000,0.790000,240236,1,1,0,1268135,3,CD
AB,89.954377,-178.762826,-54.430990,-0.090000,-0.180000,9.930000,0.000000,0.000000,-0.010000,-0.010000,-0.570000,240772,1,1,0,1268672,3,CD
AB,89.954377,-178.762826,-54.430990,-0.100000,-0.200000,9.940000,0.000000,0.000000,0.000000,0.010000,0.930000,241308,1,1,0,1269207,3,CD
AB,89.381413,-177.616911,-54.430990,-0.240000,-0.130000,9.950000,0.000000,0.020000,0.020000,0.000000,-0.390000,241844,1,1,0,1269743,3,CD
AB,89.954377,-178.762826,-54.430990,-0.100000,-0.220000,9.950000,-0.010000,0.000000,0.000000,-0.020000,-0.600000,242380,1,1,0,1270279,3,CD
AB,89.954377,-178.189868,-54.430990,-0.110000,-0.210000,9.940000,0.000000,0.000000,0.000000,-0.010000,-0.210000,242917,1,1,0,1270817,4,CD
AB,89.954377,-178.189868,-55.003947,-0.090000,-0.200000,9.940000,0.000000,0.000000,-0.010000,-0.010000,0.180000,243454,1,1,0,1271354,4,CD
AB,89.954377,-178.189868,-55.003947,-0.080000,-0.190000,9.970000,0.000000,0.010000,0.000000,0.000000,0.850000,243990,1,1,0,1271890,4,CD
AB,89.954377,-178.189868,-55.003947,-0.100000,-0.200000,9.940000,-0.010000,0.000000,-0.010000,-0.030000,-0.680000,244526,1,1,0,1272426,4,CD
AB,89.954377,-178.762826,-57.868737,0.010000,-0.250000,8.090000,0.000000,0.000000,0.030000,-0.010000,0.110000,244728,1,1,0,1272988,4,CD
AB,88.808456,-178.762826,-55.003947,-0.150000,-0.340000,10.380000,0.000000,0.000000,-0.020000,-0.030000,0.220000,245625,1,1,0,1273525,4,CD
AB,89.381413,-178.762826,-55.003947,-0.150000,-0.200000,9.940000,0.010000,0.000000,0.040000,-0.010000,-0.110000,246161,1,1,0,1274061,4,CD
AB,89.954377,-177.616911,-53.858033,-0.160000,-0.240000,9.840000,0.000000,-0.010000,0.050000,0.000000,0.590000,246697,1,1,0,1274596,4,CD
AB,90.527334,-178.762826,-53.285075,-0.110000,-0.110000,9.930000,-0.010000,0.020000,0.090000,-0.030000,-0.130000,247233,1,1,0,1275133,4,CD
AB,88.808456,-177.616911,-52.139161,-0.270000,-0.060000,9.940000,0.000000,0.020000,0.000000,0.000000,0.560000,247769,1,1,0,1275668,3,CD
AB,90.527334,179.335796,-52.139161,-0.270000,-0.390000,8.970000,0.000000,0.020000,0.070000,-0.020000,-1.460000,248305,1,1,0,1276205,3,CD
AB,89.381413,-178.762826,-51.566200,-0.120000,-0.150000,9.960000,0.010000,-0.020000,0.030000,-0.020000,0.320000,248841,1,1,0,1276740,3,CD
AB,90.527334,-178.189868,-56.149865,-0.050000,-0.770000,9.980000,-0.040000,-0.020000,-0.930000,-0.020000,-0.410000,249377,1,1,0,1277277,3,CD
AB,91.673249,-178.762826,-54.430990,0.020000,-0.320000,9.890000,0.020000,-0.010000,0.630000,-0.040000,-0.050000,249914,1,1,0,1277813,3,CD
AB,89.381413,-178.189868,-55.003947,0.050000,0.170000,10.450000,0.020000,-0.010000,-0.570000,-0.010000,1.020000,250450,1,1,0,1278349,3,CD
AB,89.954377,-178.762826,-60.160566,-0.250000,-0.040000,10.020000,0.000000,0.000000,-0.030000,-0.040000,-0.250000,250986,1,1,0,1278885,3,CD
AB,89.954377,-178.189868,-68.754938,-0.220000,-0.190000,9.950000,0.000000,-0.020000,0.000000,0.000000,0.370000,251522,1,1,0,1279421,3,CD
AB,89.954377,-178.762826,-58.441694,-0.310000,-0.390000,10.720000,-0.040000,-0.020000,-0.430000,-0.010000,-0.410000,252058,1,1,0,1279957,3,CD
AB,88.808456,-177.616911,-60.160566,-0.210000,-0.020000,10.360000,-0.010000,-0.020000,-0.600000,-0.020000,0.250000,252594,1,1,0,1280493,3,CD
AB,89.954377,-178.189868,-65.317188,-0.300000,-0.280000,10.000000,0.050000,0.020000,-0.380000,-0.010000,-0.730000,253130,1,1,0,1281029,3,CD
AB,90.527334,-178.189868,-62.452402,-0.220000,-0.160000,9.950000,0.000000,0.010000,0.030000,0.010000,0.570000,253666,1,1,0,1281565,3,CD
AB,89.381413,-178.762826,-66.463102,-0.140000,-0.220000,9.730000,-0.010000,0.020000,-0.310000,0.030000,0.000000,254202,1,1,0,1282102,4,CD
AB,88.808456,-178.762826,-64.171273,-0.210000,-0.150000,9.930000,0.000000,-0.010000,0.000000,0.040000,0.580000,254738,1,1,0,1282638,4,CD
AB,88.808456,-177.616911,-63.025359,-0.200000,-0.120000,9.880000,0.000000,-0.010000,0.000000,0.030000,0.610000,255089,1,1,0,1283190,4,CD
AB,88.808456,-178.762826,-65.890145,-0.220000,-0.140000,9.950000,0.000000,0.040000,0.000000,0.030000,-0.260000,255827,1,1,0,1283727,4,CD
AB,88.808456,-178.189868,-64.171273,-0.070000,-0.210000,9.930000,-0.010000,0.010000,0.050000,0.040000,0.340000,256363,1,1,0,1284262,4,CD
AB,88.808456,-178.762826,-65.317188,-0.240000,-0.130000,9.940000,0.000000,0.000000,0.010000,0.030000,-0.100000,256900,1,1,0,1284799,3,CD
AB,88.808456,-178.762826,-63.598316,-0.420000,-0.410000,9.640000,0.000000,0.000000,0.020000,0.040000,0.390000,257425,1,1,0,1285430,3,CD
AB,89.381413,-178.762826,-62.452402,-0.080000,-0.140000,9.930000,0.000000,-0.020000,0.060000,0.040000,0.570000,258068,1,1,0,1285968,3,CD
AB,89.381413,-178.189868,-60.733523,-0.120000,-0.120000,9.940000,0.000000,0.000000,-0.020000,0.040000,0.420000,258604,1,1,0,1286503,3,CD
AB,89.381413,-178.189868,-61.306487,-0.120000,-0.090000,9.940000,0.000000,0.000000,-0.020000,0.040000,-1.090000,259140,1,1,0,1287039,3,CD
AB,89.381413,-178.762826,-61.879444,-0.130000,-0.140000,9.950000,0.000000,0.000000,0.000000,0.030000,-0.760000,259676,1,1,0,1287575,3,CD
AB,89.381413,-178.762826,-61.879444,-0.120000,-0.160000,9.960000,-0.010000,0.000000,0.000000,0.020000,-0.280000,260212,1,1,0,1288112,3,CD
AB,89.381413,-178.762826,-62.452402,-0.140000,-0.160000,9.950000,0.000000,0.000000,0.000000,0.020000,-0.120000,260748,1,1,0,1288647,3,CD
AB,89.381413,-178.762826,-62.452402,-0.100000,-0.190000,9.800000,0.000000,0.020000,0.010000,0.020000,0.160000,261284,1,1,0,1289183,3,CD
AB,89.381413,-178.762826,-62.452402,-0.130000,-0.150000,9.930000,0.000000,0.010000,0.000000,0.010000,0.000000,261820,1,1,0,1289720,4,CD
AB,89.381413,-178.762826,-62.452402,-0.140000,-0.170000,9.950000,0.000000,0.000000,0.000000,0.010000,-0.210000,262356,1,1,0,1290256,4,CD
AB,89.381413,-178.762826,-62.452402,-0.130000,-0.160000,9.940000,0.000000,0.000000,0.000000,0.010000,0.200000,262892,1,1,0,1290792,4,CD
AB,89.381413,-178.762826,-62.452402,-0.140000,-0.150000,9.940000,0.000000,0.000000,0.000000,0.010000,-0.710000,263428,1,1,0,1291328,4,CD
AB,89.381413,-178.762826,-62.452402,-0.140000,-0.150000,9.940000,0.000000,0.000000,0.000000,0.000000,0.220000,263964,1,1,0,1291864,4,CD
AB,89.381413,-178.762826,-62.452402,-0.120000,-0.140000,9.940000,0.000000,0.000000,0.000000,0.010000,0.030000,264500,1,1,0,1292400,4,CD
AB,89.381413,-178.762826,-62.452402,-0.110000,-0.140000,9.940000,0.000000,0.000000,-0.010000,0.010000,0.560000,265037,1,1,0,1292935,4,CD
