checksum,uptime mp,uptime nav, errorflag mp, errorflag nav,accel x, accel y, accel z, gyro x, gyro y, gyro z, mag x, mag y, mag z, magraw x, magraw y, magraw z, euler x, euler y, euler z, quat w, quat x, quat y, quat z, altitude, pressure, verticalvel,maxrecorded alt,altitudeagl,filteredalt,imutemp, barotemp, state,checksum2
101,1370704,1370623,0,0,-0.180566,0.483261,9.897093,0.194518,-0.581017,0.286181,-18.393845,40.854294,-0.277697,-3773.000000,3625.000000,-19.000000,3.888485,-87.030591,69.355592,0.609319,-0.371298,-0.579910,0.393157,1214.315186,87471.937500,-0.028505,1.709961,1.333130,1.276894,35.500000,39.535713,0,202
101,1372785,1372659,0,0,-0.165836,0.512601,9.901401,-0.005557,-0.367767,-0.033658,-18.528284,40.734150,-0.160772,-3795.000000,3604.000000,-11.000000,4.267693,-87.016501,69.943111,0.608598,-0.372201,-0.579236,0.394412,1214.372803,87472.000000,0.044146,1.709961,1.390747,1.359342,35.375000,39.563702,0,202
101,1374899,1374746,0,0,-0.179467,0.499075,9.897623,0.324558,-0.178774,-0.208067,-18.375509,40.888618,-1.037708,-3770.000000,3631.000000,-71.000000,4.421598,-86.932749,70.221414,0.608539,-0.372470,-0.578439,0.395418,1214.317749,87472.632812,0.028777,1.709961,1.335693,1.336455,35.500000,39.573032,0,202
101,1376961,1376841,0,0,-0.172255,0.499851,9.901570,-0.061587,0.241802,0.802857,-18.473284,40.917225,-1.110786,-3786.000000,3636.000000,-76.000000,3.803686,-87.037196,69.392878,0.608884,-0.371963,-0.579532,0.393760,1214.325684,87474.468750,-0.325589,1.709961,1.343628,1.346143,35.500000,39.577698,0,202
101,1379035,1378882,0,0,-0.180020,0.498244,9.902026,0.047043,0.065209,0.695321,-18.528284,40.837128,-0.570009,-3795.000000,3622.000000,-39.000000,4.321395,-87.036711,69.983921,0.608535,-0.372200,-0.579390,0.394284,1214.261963,87475.390625,-0.092686,1.709961,1.279907,1.450677,35.500000,39.582363,0,202
101,1381123,1380997,0,0,-0.189924,0.484717,9.896020,-0.364199,-0.308594,0.540381,-18.430508,40.722706,-1.607717,-3779.000000,3602.000000,-110.000000,3.661790,-86.966306,69.223428,0.609348,-0.371594,-0.579233,0.393831,1214.297119,87473.898438,-0.141969,1.709961,1.315063,1.330734,35.500000,39.596355,0,202
101,1383211,1383094,0,0,-0.189990,0.468684,9.892291,-0.284552,0.551464,-0.097929,-18.228848,41.020206,-0.672318,-3746.000000,3654.000000,-46.000000,3.136713,-86.993961,68.842289,0.608820,-0.372562,-0.578806,0.394360,1214.248047,87476.062500,-0.107150,1.709961,1.265991,1.386346,35.500000,39.610352,0,202
101,1385299,1385146,0,0,-0.168989,0.502134,9.896139,0.335664,-0.157875,0.235035,-18.332735,40.974438,-0.453084,-3763.000000,3646.000000,-31.000000,5.509263,-86.935495,71.399758,0.607992,-0.372655,-0.578378,0.396172,1214.292236,87473.914062,0.034950,1.709961,1.310181,1.309206,35.500000,39.601021,0,202
101,1387387,1387261,0,0,-0.180874,0.486897,9.905893,0.054767,-0.330862,0.110438,-18.155518,41.020206,-0.730780,-3734.000000,3654.000000,-50.000000,4.051402,-86.965862,69.898735,0.608290,-0.372933,-0.578378,0.395453,1214.385864,87472.132812,0.231436,1.709961,1.403809,1.424053,35.500000,39.619682,0,202
101,1389475,1389361,0,0,-0.185752,0.502942,9.895523,-0.575765,-0.218926,0.182647,-18.369398,40.911503,-0.862321,-3769.000000,3635.000000,-59.000000,3.911115,-86.898694,69.729230,0.608741,-0.372568,-0.578105,0.395503,1214.363037,87473.984375,-0.123031,1.709961,1.380981,1.384074,35.500000,39.633678,0,202
